"","name","country","age","overall","potential","club","pos","value","wage"
"317","Fernando Dos Santos Pedro","Brazil",22,72,80,"Shakhtar Donetsk","ST",5500000,750
"318","Marius Bülter","Germany",28,72,72,"FC Schalke 04","ST",2400000,11000
"319","Tomáš Chorý","Czech Republic",26,72,73,"FC Viktoria Plzeň","ST",2800000,900
"320","Callum Robinson","Republic of Ireland",26,72,72,"West Bromwich Albion","ST",2600000,32000
"321","Víctor Dávila","Chile",23,71,78,"Club León","ST",3800000,11000
"322","Tomáš Čvančara","Czech Republic",20,71,79,"AC Sparta Praha","ST",4100000,600
"323","Lamine Gueye","Senegal",23,71,75,"Paris FC","ST",2700000,12000
"324","Aquiles Ocanto","Venezuela",32,71,71,"Deportivo La Guaira FC","ST",1500000,550
"325","CJ Sapong","United States",32,71,71,"Nashville SC","ST",1500000,6000
"326","Mauro Manotas","Colombia",25,71,73,"Club Tijuana","ST",2400000,15000
"327","Joshua Zirkzee","Netherlands",20,71,81,"RSC Anderlecht","ST",4100000,30000
"328","Karim El Berkaoui","Morocco",25,71,74,"Al Raed","ST",2500000,14000
"329","Enzo Crivelli","France",26,71,72,"AS Saint-Étienne","ST",2200000,24000
"330","Ilja Nestorovski","North Macedonia",31,71,71,"Udinese Calcio","ST",1600000,12000
"331","João Pedro Junqueira de Jesus","Brazil",19,71,84,"Watford","ST",4500000,20000
"332","Ádám Szalai","Hungary",33,71,71,"FC Basel 1893","ST",1200000,11000
"333","Joe Gelhardt","England",19,71,84,"Leeds United","ST",4500000,27000
"334","Fábio Roberto Gomes Netto","Brazil",24,71,76,"New York Red Bulls","ST",2900000,6000
"335","Sam Lammers","Netherlands",24,71,76,"Eintracht Frankfurt","ST",2900000,25000
"336","Sebastian Polter","Germany",30,71,71,"VfL Bochum 1848","ST",1800000,17000
"337","Roy Krishna","Fiji",33,71,71,"ATK Mohun Bagan FC","ST",1200000,3000
"338","Rey Manaj","Albania",24,71,76,"Spezia","ST",2900000,62000
"339","Halil İbrahim Dervişoğlu","Turkey",21,71,78,"Galatasaray SK","ST",3800000,23000
"340","Samir Nurković","Serbia",29,71,71,"Kaizer Chiefs","ST",1900000,750
"341","Daryl Dike","United States",21,71,82,"West Bromwich Albion","ST",4200000,22000
"342","Enrique González Casín","Spain",31,71,71,"SD Eibar","ST",1600000,9000
"343","Hernán Barcos","Argentina",37,71,71,"Club Alianza Lima","ST",650000,750
"344","Lyndon Dykes","Scotland",25,71,73,"Queens Park Rangers","ST",2400000,13000
"345","Santiago Giménez","Mexico",20,71,83,"Cruz Azul","ST",4500000,29000
"346","Iké Ugbo","Canada",22,71,78,"ESTAC Troyes","ST",3800000,10000
"347","Hugo Cuypers","Belgium",24,71,75,"KV Mechelen","ST",2700000,10000
"348","Yakou Méïté","Côte d'Ivoire",25,71,74,"Reading","ST",2500000,19000
"349","David Okereke","Nigeria",23,71,77,"Venezia FC","ST",3e+06,15000
"350","Jamal Lowe","Jamaica",26,71,72,"AFC Bournemouth","ST",2200000,24000
"351","Viktor Gyökeres","Sweden",23,71,77,"Coventry City","ST",3e+06,14000
"352","Andy Carroll","England",32,71,71,"West Bromwich Albion","ST",1500000,29000
"353","Franco Troyansky","Argentina",24,71,76,"Club Atlas","ST",2900000,9000
"354","Josh Sargent","United States",21,71,78,"Norwich City","ST",3800000,18000
"355","Jamie Leweling","Germany",20,71,82,"SpVgg Greuther Fürth","ST",4100000,13000
"356","Davie Selke","Germany",26,71,72,"Hertha BSC","ST",2200000,28000
"357","Guido Carrillo","Argentina",30,71,71,"Elche CF","ST",1800000,14000
"358","Jonathan Herrera","Argentina",29,70,70,"Patronato","ST",1600000,10000
"359","Maximiliano Salas","Argentina",23,70,75,"Club Necaxa","ST",2400000,8000
"360","Tasos Douvikas","Greece",21,70,78,"FC Utrecht","ST",3600000,8000
"361","Alejandro Cantero Sánchez","Spain",21,70,80,"Levante Unión Deportiva","ST",3600000,12000
"362","Gonzalo Sosa","Argentina",32,70,70,"Mazatlán Futbol Club","ST",1300000,9000
"363","Jürgen Locadia","Netherlands",27,70,70,"VfL Bochum 1848","ST",1700000,15000
"364","Kevin Nisbet","Scotland",24,70,73,"Hibernian","ST",2200000,5000
"365","Milutin Osmajić","Montenegro",21,70,78,"Cádiz CF","ST",3600000,13000
"366","Jackson Muleka","Congo DR",21,70,79,"Kasimpaşa SK","ST",3600000,8000
"367","Martín Satriano","Uruguay",20,70,79,"Stade Brestois 29","ST",3500000,34000
"368","Ugo Bonnet","France",27,70,70,"Valenciennes FC","ST",1700000,5000
"369","El Bilal Touré","Mali",19,70,79,"Stade de Reims","ST",3500000,9000
"370","Diego Rubio","Chile",28,70,70,"Colorado Rapids","ST",1600000,6000
"371","Tyrese Campbell","England",21,70,80,"Stoke City","ST",3600000,13000
"372","Federico Bonazzoli","Italy",24,70,77,"US Salernitana 1919","ST",3200000,10000
"373","Alexandre Mendy","Guinea Bissau",27,70,70,"Stade Malherbe Caen","ST",1700000,5000
"374","Ayase Ueda","Japan",22,70,75,"Kashima Antlers","ST",2500000,6000
"375","Leonardo Lopes de Souza","Brazil",24,70,75,"Ulsan Hyundai FC","ST",2400000,7000
"376","Oli McBurnie","Scotland",25,70,74,"Sheffield United","ST",2200000,17000
"377","Federico Girotti","Argentina",22,70,77,"Club Atlético Talleres","ST",3300000,9000
"378","Eduardo Aguirre","Mexico",22,70,79,"Santos Laguna","ST",3600000,12000
"379","Jeremy Ebobisse","Cameroon",24,70,74,"San Jose Earthquakes","ST",2300000,5000
"380","Ignacio Ramírez","Uruguay",24,70,74,"Club Nacional de Football","ST",2300000,700
"381","Martín Prost","Argentina",32,70,70,"Club The Strongest","ST",1300000,700
"382","Sergio Castel Martínez","Spain",26,70,71,"UD Ibiza","ST",1900000,6000
"383","Mohamed-Ali Cho","France",17,70,85,"Angers SCO","ST",3700000,3000
"384","Norberto Briasco","Armenia",25,70,73,"Boca Juniors","ST",2100000,10000
"385","Danilo Pereira Da Silva","Brazil",22,70,76,"Ajax","ST",2600000,9000
"386","Lewis Grabban","England",33,70,70,"Nottingham Forest","ST",1e+06,28000
"387","Baptiste Guillaume","Belgium",26,70,73,"Valenciennes FC","ST",2100000,5000
"388","Leandro Benegas","Chile",32,70,70,"Club Atlético Independiente","ST",1300000,9000
"389","Samuel Shashoua","England",22,70,80,"CD Tenerife","ST",3600000,6000
"390","Tshegofatso Mabasa","South Africa",24,70,75,"Orlando Pirates","ST",2400000,550
"391","Dejan Joveljić","Serbia",21,70,78,"LA Galaxy","ST",3600000,4000
"392","Rhys Healey","England",26,70,71,"Toulouse Football Club","ST",1900000,5000
"393","Leonardo De Sousa Pereira","Brazil",26,70,71,"Yokohama F. Marinos","ST",1900000,8000
"394","Youssoufou Niakaté","France",28,70,70,"Ettifaq FC","ST",1600000,18000
"395","Rodrigo Muniz Carvalho","Brazil",20,70,81,"Fulham","ST",3500000,23000
"396","Bryan Angulo","Ecuador",25,70,73,"Cruz Azul","ST",2100000,31000
"397","Aké Loba","Côte d'Ivoire",23,70,77,"Nashville SC","ST",3200000,5000
"398","Maximiliano Romero","Argentina",22,70,78,"PSV","ST",3600000,9000
"399","Leonardo Mancuso","Italy",29,70,70,"AC Monza","ST",1600000,4000
"400","Filip Malbašić","Serbia",28,70,70,"Burgos CF","ST",1600000,6000
"401","Fábio Daniel Soares Silva","Portugal",18,70,83,"Wolverhampton Wanderers","ST",3700000,16000
"402","Vítor Manuel Carvalho Oliveira","Portugal",21,70,81,"SC Braga","ST",3600000,7000
"403","Sam Gallagher","England",25,70,71,"Blackburn Rovers","ST",1900000,24000
"404","Lys Mousset","France",25,70,73,"US Salernitana 1919","ST",2100000,17000
"405","Agustín Fontana","Argentina",25,69,70,"Defensa y Justicia","ST",1700000,8000
"406","Sergio Henrique Santos Gomes","Brazil",26,69,70,"Philadelphia Union","ST",1700000,5000
"407","Jorge Marcos Pombo Escobar","Spain",27,69,69,"Real Oviedo","ST",1500000,14000
"408","Steven Fletcher","Scotland",34,69,69,"Stoke City","ST",675000,15000
"409","Dino Ndlovu","South Africa",31,69,69,"Changchun Yatai FC","ST",1200000,6000
"410","Youssoufa Moukoko","Germany",16,69,89,"Borussia Dortmund","ST",3800000,5000
"411","Cristo González Pérez","Spain",23,69,75,"Real Valladolid CF","ST",2200000,8000
"412","Matthew Hoppe","United States",20,69,80,"RCD Mallorca","ST",3100000,10000
"413","Kaio Jorge Pinto Ramos","Brazil",19,69,82,"Juventus","ST",3300000,19000
"414","Mauro Luna Diale","Argentina",22,69,78,"Unión de Santa Fe","ST",3200000,7000
"415","Benik Afobe","Congo DR",28,69,69,"Millwall","ST",1400000,15000
"416","Jaime Ayoví","Ecuador",33,69,69,"Independiente del Valle","ST",9e+05,600
"417","Evann Guessand","France",20,69,79,"OGC Nice","ST",3100000,12000
"418","Kelvin Yeboah","Italy",21,69,77,"Genoa","ST",3200000,7000
"419","Nabil Bahoui","Sweden",30,69,69,"AIK","ST",1400000,5000
"420","Milton Giménez","Argentina",24,69,73,"Club Necaxa","ST",2e+06,7000
"421","Siriki Dembélé","Scotland",24,69,74,"AFC Bournemouth","ST",2100000,15000
"422","Thierry Ambrose","France",24,69,74,"KV Oostende","ST",2100000,6000
"423","Benjamín Rollheiser","Argentina",21,69,77,"River Plate","ST",3200000,7000
"424","Diego Valencia","Chile",21,69,80,"Universidad Católica","ST",3200000,5000
"425","Bryan Lasme","France",22,69,77,"DSC Arminia Bielefeld","ST",3200000,11000
"426","José Antonio Dos Santos Júnior","Brazil",26,69,70,"Sanfrecce Hiroshima","ST",1700000,6000
"427","Benedikt Pichler","Austria",23,69,73,"Holstein Kiel","ST",2e+06,11000
"428","Alex Valera","Peru",25,69,73,"Club Universitario de Deportes","ST",2e+06,650
"429","Vitaliy Lisakovich","Belarus",23,69,74,"FC Lokomotiv Moscow","ST",2100000,20000
"430","Tom Bradshaw","Wales",28,69,69,"Millwall","ST",1400000,9000
"431","Jacob Brown","Scotland",23,69,74,"Stoke City","ST",2100000,13000
"432","Jozy Altidore","United States",31,69,69,"New England Revolution","ST",1200000,5000
"433","Jørgen Strand Larsen","Norway",21,69,79,"FC Groningen","ST",3200000,5000
"434","Mateo Retegui","Argentina",22,69,77,"Club Atlético Talleres","ST",3200000,8000
"435","Michael Obafemi","Republic of Ireland",20,69,77,"Swansea City","ST",3100000,11000
"436","Bruno Duarte da Silva","Brazil",25,69,72,"Vitória de Guimarães","ST",1900000,6000
"437","Louis Mafouta","Central African Republic",26,69,70,"FC Metz","ST",1700000,10000
"438","Matías Cóccaro","Uruguay",23,69,75,"Club Atlético Huracán","ST",2200000,7000
"439","Alan Ruiz","Argentina",27,69,69,"FC Arouca","ST",1500000,5000
"440","Róbert Boženík","Slovakia",21,69,76,"Fortuna Düsseldorf","ST",2900000,5000
"441","Ragnar Ache","Germany",22,69,76,"Eintracht Frankfurt","ST",2900000,12000
"442","Jhon Cifuente","Ecuador",28,69,69,"Delfín Sporting Club","ST",1400000,550
"443","Fotis Ioannidis","Greece",21,69,76,"Panathinaikos FC","ST",2900000,500
"444","Mirko Marić","Croatia",26,69,72,"Crotone","ST",1800000,2000
"445","Sebastián Ribas","Uruguay",33,69,69,"Club Atlético Central Córdoba","ST",9e+05,8000
"446","Rhian Brewster","England",21,69,80,"Sheffield United","ST",3200000,11000
"447","Andrés Martín García","Spain",21,69,80,"CD Tenerife","ST",3200000,8000
"448","Jorge Recalde","Paraguay",29,69,69,"Club Olimpia","ST",1400000,750
"449","Albian Ajeti","Switzerland",24,69,73,"Celtic","ST",2e+06,22000
"450","Ross Stewart","Scotland",24,69,74,"Sunderland","ST",2100000,7000
"451","Anderson Oliveira Silva","Brazil",23,69,76,"Beijing Guoan FC","ST",2800000,10000
"452","Ricardo Pepi","United States",18,69,83,"FC Augsburg","ST",3300000,5000
"453","Luciano Gondou","Argentina",20,68,79,"Club Atlético Sarmiento","ST",2700000,4000
"454","Anuar Peláez","Colombia",28,68,68,"Hermanos Colmenarez","ST",1200000,500
"455","Janis Antiste","France",18,68,79,"Spezia","ST",2600000,3000
"456","John Mary","Cameroon",28,68,68,"Al Shabab","ST",1200000,15000
"457","Charlie Wyke","England",28,68,68,"Wigan Athletic","ST",1200000,3000
"458","Felix Afena-Gyan","Ghana",18,68,81,"Roma","ST",2800000,8000
"459","Jessic Ngankam","Germany",20,68,79,"SpVgg Greuther Fürth","ST",2700000,13000
"460","Iván Azón Monzón","Spain",18,68,81,"Real Zaragoza","ST",2800000,2000
"461","Pedro Raul Garay da Silva","Brazil",24,68,72,"Kashiwa Reysol","ST",1800000,5000
"462","Jholvis Acevedo","Venezuela",23,68,70,"Metropolitanos de Caracas FC","ST",1600000,500
"463","Shihao Wei","China PR",26,68,69,"Guangzhou FC","ST",1400000,10000
"464","Oscar Salinas","Chile",33,68,68,"Club de Deportes Cobresal","ST",775000,2000
"465","Matías Arezo","Uruguay",18,68,82,"Granada CF","ST",2800000,4000
"466","Pablo Moreno Taboada","Spain",19,68,80,"Girona FC","ST",2900000,24000
"467","Vladimir Szilágyi","Serbia",28,68,68,"Gangwon FC","ST",1200000,4000
"468","Vakoun Issouf Bayo","Côte d'Ivoire",24,68,72,"Royal Charleroi S.C.","ST",1800000,9000
"469","Bruno Sepúlveda","Argentina",28,68,68,"Arsenal de Sarandí","ST",1200000,5000
"470","Steffen Tigges","Germany",22,68,73,"Borussia Dortmund","ST",1900000,18000
"471","Adam Idah","Republic of Ireland",20,68,78,"Norwich City","ST",2700000,11000
"472","Jorge Benguché","Honduras",25,68,72,"Cerro Largo Fútbol Club","ST",1700000,500
"473","Marcus Forss","Finland",22,68,76,"Hull City","ST",2700000,17000
"474","Sam Vokes","Wales",31,68,68,"Wycombe Wanderers","ST",1e+06,5000
"475","Anthony Uribe","Venezuela",30,68,68,"Deportivo Táchira FC","ST",1200000,500
"476","Matías Tissera","Argentina",24,68,73,"Platense","ST",1800000,6000
"477","Juan Godoy","Paraguay",27,68,68,"Club Deportivo Guabirá","ST",1300000,500
"478","Simon Makienok","Denmark",30,68,68,"FC St. Pauli","ST",1200000,8000
"479","Kenneth Zohore","Denmark",27,68,68,"West Bromwich Albion","ST",1300000,18000
"480","Duncan Watmore","England",27,68,68,"Middlesbrough","ST",1300000,13000
"481","Benjamin Šeško","Slovenia",18,68,82,"FC Red Bull Salzburg","ST",2800000,5000
"482","Mahir Emreli","Azerbaijan",24,68,72,"Dinamo Zagreb","ST",1800000,500
"483","Victor Edvardsen","Sweden",25,68,71,"Djurgårdens IF","ST",1600000,4000
"484","Moïse Sahi","Mali",19,68,79,"RC Strasbourg Alsace","ST",2600000,6000
"485","Fortune Bassey","Nigeria",22,68,75,"Ferencvárosi TC","ST",2500000,500
"486","Angel Quiñonez","Ecuador",24,68,73,"Guayaquil City FC","ST",1800000,500
"487","Mohamed Bouldini","Morocco",25,68,71,"CF Fuenlabrada","ST",1600000,3000
"488","Sam Surridge","England",22,68,76,"Nottingham Forest","ST",2700000,18000
"489","Christoph Daferner","Germany",23,68,74,"SG Dynamo Dresden","ST",1900000,7000
"490","Iván Martínez Gonzálvez","Spain",22,68,77,"CA Osasuna","ST",2700000,10000
"491","Allahyar Sayyadmanesh","Iran",20,68,79,"Hull City","ST",2700000,14000
"492","Junior Adamu","Austria",20,68,78,"FC Red Bull Salzburg","ST",2700000,9000
"493","Dickson Abiama","Nigeria",22,68,76,"SpVgg Greuther Fürth","ST",2700000,9000
"494","Francis Ezeh","Nigeria",23,68,72,"Adana Demirspor","ST",1800000,7000
"495","Andi Zeqiri","Switzerland",22,68,76,"FC Augsburg","ST",2700000,9000
"496","Jon Bautista Orgilles","Spain",25,68,71,"CD Leganés","ST",1600000,12000
"497","Juan Boselli","Uruguay",21,68,77,"CD Tondela","ST",2700000,3000
"498","Alisson Pelegrini Safira","Brazil",26,68,69,"Belenenses SAD","ST",1400000,4000
"499","Miguel Parrales","Ecuador",25,68,71,"Guayaquil City FC","ST",1600000,500
"500","Adam Bareiro","Paraguay",24,68,72,"San Lorenzo de Almagro","ST",1800000,17000
"501","José Francisco dos Santos Júnior","Brazil",22,68,76,"FC Midtjylland","ST",2700000,10000
"502","Chris Martin","Scotland",32,68,68,"Bristol City","ST",975000,15000
"503","Kevin Mina","Ecuador",27,68,68,"Club Deportivo Guabirá","ST",1300000,500
"504","Kwame Peprah","Ghana",20,68,79,"Orlando Pirates","ST",2700000,500
"505","Gabriel Debeljuh","Croatia",24,68,72,"CFR Cluj","ST",1800000,7000
"506","Samuel Obeng","Ghana",24,68,74,"Real Oviedo","ST",1900000,4000
"507","Deni Jurić","Australia",23,68,72,"Dinamo Zagreb","ST",1800000,500
"508","Bartosz Białek","Poland",19,68,79,"VfL Wolfsburg","ST",2600000,13000
"509","Astrit Selmani","Kosovo",24,68,74,"Hammarby IF","ST",1900000,3000
"510","Adrián Martínez","Argentina",28,68,68,"Club Libertad","ST",1200000,600
"511","Marvin Pieringer","Germany",21,68,76,"FC Schalke 04","ST",2700000,2000
"512","Anass Zaroury","Belgium",20,68,79,"Royal Charleroi S.C.","ST",2700000,5000
"513","Marius Noubissi","Cameroon",24,68,71,"K Beerschot VA","ST",1700000,5000
"514","Dario Vizinger","Croatia",23,68,73,"RZ Pellets Wolfsberger AC","ST",1800000,7000
"515","Oussama Darfalou","Algeria",27,67,67,"PEC Zwolle","ST",1100000,7000
"516","Cheikhou Dieng","Senegal",27,67,67,"Zagłębie Lubin","ST",1100000,4000
"517","Éder Luiz Lima de Souza","Brazil",34,67,67,"Chongqing Liangjiang Athletic","ST",5e+05,4000
"518","Alexis Blanco","Argentina",33,67,67,"Sport Boys","ST",650000,500
"519","Cameron Jerome","England",34,67,67,"Luton Town","ST",5e+05,6000
"520","Fraizer Campbell","England",33,67,67,"Huddersfield Town","ST",650000,4000
"521","Abdoul Fessal Tapsoba","Burkina Faso",19,67,77,"Standard de Liège","ST",2200000,4000
"522","Zeki Amdouni","Switzerland",20,67,81,"FC Lausanne-Sport","ST",2500000,5000
"523","William Togui","Côte d'Ivoire",23,67,71,"KV Mechelen","ST",1500000,5000
"524","Yuya Asano","Japan",24,67,71,"Sanfrecce Hiroshima","ST",1500000,4000
"525","David Otto","Germany",22,67,75,"SSV Jahn Regensburg","ST",2300000,10000
"526","Franco Fagúndez","Uruguay",20,67,78,"Club Nacional de Football","ST",2300000,500
"527","Oliver Burke","Scotland",24,67,72,"Millwall","ST",1600000,9000
"528","Tai Baribo","Israel",23,67,73,"RZ Pellets Wolfsberger AC","ST",1600000,6000
"529","Noah Jean Holm","Norway",20,67,78,"Rosenborg BK","ST",2300000,2000
"530","Víctor Campuzano Bonilla","Spain",24,67,73,"Real Sporting de Gijón","ST",1600000,4000
"531","Walid Azaro","Morocco",26,67,69,"Ettifaq FC","ST",1300000,11000
"532","Isidro Pitta","Paraguay",21,67,77,"SD Huesca","ST",2300000,4000
"533","Irwin Antón","Venezuela",32,67,67,"Metropolitanos de Caracas FC","ST",825000,500
"534","Lucas Gómez","Argentina",34,67,67,"Deportivo Táchira FC","ST",5e+05,500
"535","Álvaro Vázquez García","Spain",30,67,67,"Kerala Blasters FC","ST",1e+06,1000
"536","Musa Juwara","Gambia",19,67,80,"Bologna","ST",2400000,7000
"537","Sékou Mara","France",18,67,78,"FC Girondins de Bordeaux","ST",2200000,4000
"538","Sergio Camello Pérez","Spain",20,67,80,"CD Mirandés","ST",2500000,12000
"539","Alexander Schmidt","Austria",23,67,73,"LASK Linz","ST",1600000,9000
"540","Rafael Arace","Venezuela",26,67,70,"Deportivo Táchira FC","ST",1300000,500
"541","Matheus Aiás Barrozo Rodrigues","Brazil",24,67,72,"Real Oviedo","ST",1600000,3000
"542","Shayne Lavery","Northern Ireland",22,67,75,"Blackpool","ST",2300000,5000
"543","Bevic Moussiti-Oko","Congo",26,67,68,"AC Ajaccio","ST",1200000,3000
"544","Youssouph Badji","Senegal",19,67,78,"Royal Charleroi S.C.","ST",2200000,6000
"545","Folarin Balogun","England",19,67,82,"Middlesbrough","ST",2400000,15000
"546","Alejandro Millán Iranzo","Spain",21,67,74,"Royale Union Saint-Gilloise","ST",2100000,8000
"547","Robert Morales","Paraguay",22,67,74,"Club Cerro Porteño","ST",2100000,500
"548","Lukáš Matějka","Czech Republic",22,67,74,"FC Viktoria Plzeň","ST",2100000,500
"549","Adolfo Gaich","Argentina",22,67,76,"SD Huesca","ST",2300000,4000
"550","Pape Ibnou Ba","Mauritania",28,67,67,"Le Havre AC","ST",1e+06,4000
"551","Rubilio Castillo","Honduras",29,67,67,"CD Tondela","ST",1e+06,3000
"552","Aurélien Scheidler","France",23,67,73,"Dijon FCO","ST",1600000,2000
"553","Aliou Badji","Senegal",23,67,73,"Amiens SC","ST",1600000,2000
"554","Patricio Cucchi","Argentina",28,67,67,"Club Atlético Sarmiento","ST",1e+06,5000
"555","Edson Rivas","Venezuela",19,67,76,"Deportivo La Guaira FC","ST",2200000,500
"556","Antonio Cortés Heredia","Spain",21,67,77,"Málaga CF","ST",2300000,6000
"557","Eric Ramírez","Venezuela",22,67,74,"Real Sporting de Gijón","ST",2100000,500
"558","Fernando Romero","Paraguay",21,67,78,"Club Cerro Porteño","ST",2300000,500
"559","Pape Habib Gueye","Senegal",21,67,75,"KV Kortrijk","ST",2300000,5000
"560","Jermain Defoe","England",38,67,67,"Sunderland","ST",350000,4000
"561","Blaž Kramer","Slovenia",25,67,72,"FC Zürich","ST",1500000,7000
"562","Joao Villamarín","Peru",29,67,67,"Club Universitario de Deportes","ST",1e+06,500
"563","Lucas Albertengo","Argentina",30,67,67,"Defensa y Justicia","ST",1e+06,6000
"564","Marko Dabro","Croatia",24,67,69,"Beijing Guoan FC","ST",1300000,7000
"565","Mark Harris","Wales",22,67,72,"Cardiff City","ST",1600000,11000
"566","Ellis Simms","England",20,67,80,"Heart of Midlothian","ST",2500000,18000
"567","Ali Alipour","Iran",25,67,70,"Clube Sport Marítimo","ST",1400000,4000
"568","Erik Shuranov","Germany",19,67,78,"1. FC Nürnberg","ST",2200000,3000
"569","Ahmed Yasser Rayan","Egypt",23,67,72,"Altay SK","ST",1600000,5000
"570","Miguel Curiel","Peru",33,67,67,"Universidad Técnica de Cajamarca","ST",650000,500
"571","Marley Watkins","Wales",30,67,67,"Aberdeen","ST",1e+06,4000
"572","Ángel Zaldívar","Mexico",27,67,67,"Club Deportivo Guadalajara","ST",1100000,16000
"573","Wilson Isidor","France",20,67,78,"FC Lokomotiv Moscow","ST",2300000,12000
"574","Tomás Molina","Argentina",26,67,68,"LDU Quito","ST",1200000,500
"575","Miguel Berry","Spain",23,67,71,"Columbus Crew","ST",1500000,3000
"576","Mamoudou Karamoko","France",21,67,73,"F.C. København","ST",1700000,6000
"577","Oleksandr Filippov","Ukraine",28,67,67,"Sint-Truidense VV","ST",1e+06,6000
"578","Terrence Dzvukamanja","Zimbabwe",27,67,67,"Orlando Pirates","ST",1100000,500
"579","José Verdún","Paraguay",32,67,67,"Club Sol de América","ST",825000,500
"580","Simón Moreno Barroso","Spain",23,67,74,"CD Mirandés","ST",2100000,3000
"581","Marin Ljubičić","Croatia",19,67,81,"Hajduk Split","ST",2400000,500
"582","Suleiman Abdullahi","Nigeria",24,67,70,"1. FC Union Berlin","ST",1400000,9000
"583","Anastasios Donis","Greece",24,67,70,"Stade de Reims","ST",1400000,8000
"584","Lincoln Corrêa dos Santos","Brazil",20,67,75,"Vissel Kobe","ST",2300000,3000
"585","Antonio Mance","Croatia",25,67,70,"FC Erzgebirge Aue","ST",1400000,4000
"586","Milan Makarić","Serbia",25,67,70,"Aalborg BK","ST",1400000,6000
"587","Alejandro Cabeza","Ecuador",24,67,72,"CS Emelec","ST",1600000,500
"588","Cleiton Augusto Oliveira Silva","Brazil",34,67,67,"Bengaluru FC","ST",5e+05,1000
"589","André Luís Silva de Aguiar","Brazil",27,67,67,"Moreirense FC","ST",1100000,5000
"590","Felippe Cardoso dos Santos","Brazil",22,67,74,"Vegalta Sendai","ST",2100000,2000
"591","Jon Karrikaburu","Spain",18,67,82,"Real Sociedad B","ST",2400000,1000
"592","Yuning Zhang","China PR",24,67,72,"Beijing Guoan FC","ST",1600000,7000
"593","Matty Taylor","England",31,67,67,"Oxford United","ST",850000,5000
"594","Benjamin Santelli","France",29,67,67,"SC Bastia","ST",1e+06,3000
"595","Wilmer Aguirre","Peru",38,67,67,"Club Alianza Lima","ST",350000,500
"596","Mickaël Biron","France",23,67,72,"AS Nancy Lorraine","ST",1600000,5000
"597","Ángel Rodado Jareño","Spain",23,66,73,"UD Ibiza","ST",1700000,2000
"598","Nicolás Mazzola","Argentina",31,66,66,"Arsenal de Sarandí","ST",725000,4000
"599","Lautaro de León Billar","Uruguay",20,66,80,"RC Celta de Vigo","ST",2100000,6000
"600","Jean-Philippe Krasso","Côte d'Ivoire",23,66,71,"AC Ajaccio","ST",1300000,8000
"601","Jostin Alman","Ecuador",26,66,67,"Delfín Sporting Club","ST",1e+06,500
"602","Daniel Fila","Czech Republic",18,66,74,"SK Slavia Praha","ST",1800000,500
"603","Gabriel Fernández","Uruguay",27,66,67,"Fútbol Club Juárez","ST",1e+06,7000
"604","Devante Cole","England",26,66,67,"Barnsley","ST",1e+06,13000
"605","Blair Turgott","Jamaica",27,66,66,"BK Häcken","ST",925000,2000
"606","Ali Akman","Turkey",19,66,79,"N.E.C. Nijmegen","ST",2e+06,5000
"607","Diego Saffadi","Peru",23,66,70,"Sport Boys","ST",1200000,500
"608","Ferran Jutglà Blanch","Spain",22,66,75,"FC Barcelona","ST",1900000,28000
"609","Samson Akinyoola","Benin",21,66,72,"Caracas Fútbol Club","ST",1400000,500
"610","Maximiliano Silvera","Uruguay",23,66,73,"Fútbol Club Juárez","ST",1700000,3000
"611","Thiago Borbas","Uruguay",19,66,77,"Club Atlético River Plate","ST",1900000,500
"612","Anthony Osorio","Peru",23,66,71,"Club Universitario de Deportes","ST",1300000,500
"613","Walberto Caicedo","Ecuador",28,66,66,"9 de Octubre","ST",875000,500
"614","Tyler Walker","England",24,66,70,"Portsmouth","ST",1200000,7000
"615","Bartosz Śpiączka","Poland",29,66,66,"Górnik Łęczna","ST",850000,2000
"616","Wilfried Kanga","France",23,66,73,"BSC Young Boys","ST",1700000,5000
"617","Nicolás Sosa","Uruguay",25,66,69,"Club Atlético River Plate","ST",1100000,500
"618","Fraser Hornby","Scotland",21,66,74,"Stade de Reims","ST",1900000,6000
"619","Thijs Oosting","Netherlands",21,66,75,"Willem II","ST",1900000,3000
"620","Martin Graiciar","Czech Republic",21,66,74,"Fiorentina","ST",1900000,11000
"621","Streli Mamba","Germany",27,66,67,"F.C. Hansa Rostock","ST",1e+06,4000
"622","Facundo Colidio","Argentina",21,66,75,"Inter","ST",1900000,18000
"623","Gonzalo Carneiro","Uruguay",25,66,69,"Liverpool Fútbol Club","ST",1100000,500
"624","Daniel Hanslik","Germany",24,66,68,"1. FC Kaiserslautern","ST",1100000,2000
"625","Leonardo Campana","Ecuador",21,66,75,"Inter Miami CF","ST",1900000,16000
"626","Daniel Pérez","Venezuela",19,66,78,"Club Brugge KV","ST",2e+06,5000
"627","Joël Zwarts","Netherlands",22,66,75,"SSV Jahn Regensburg","ST",1900000,4000
"628","Iker Losada Aragunde","Spain",19,66,78,"RC Celta de Vigo","ST",2e+06,4000
"629","Newton Williams","Panama",20,66,74,"9 de Octubre","ST",1900000,500
"630","Wilinton Aponza","Colombia",21,66,75,"Portimonense SC","ST",1900000,2000
"631","Sam Baldock","England",32,66,66,"Oxford United","ST",7e+05,4000
"632","Roberto Fernández Jaén","Spain",19,66,77,"Málaga CF","ST",1900000,2000
"633","Noriaki Fujimoto","Japan",31,66,66,"Vissel Kobe","ST",725000,3000
