"","name","country","age","overall","potential","club","pos","value","wage"
"320","Jaze Kabia","Republic of Ireland",20,58,67,"Livingston FC","RW",450000,1000
"321","Ezequiel Escobar","Uruguay",22,58,65,"Liverpool Fútbol Club","RW",425000,500
"322","Adem Metin Türk","Turkey",16,58,78,"Antalyaspor","RW",550000,600
"323","Miliano Jonathans","Netherlands",17,58,76,"Vitesse","RW",5e+05,600
"324","Stefan Colakovski","North Macedonia",21,58,67,"Melbourne City FC","RW",450000,2000
"325","Valentin Co<U+0219>ereanu","Romania",29,58,58,"CS Mioveni","RW",2e+05,1000
"326","Gustavo Nnachi","Ecuador",19,58,73,"LDU Quito","RW",475000,500
"327","Manvir Singh","India",25,58,59,"ATK Mohun Bagan FC","RW",240000,700
"328","Mayckel Lahdo","Sweden",18,58,74,"Hammarby IF","RW",525000,500
"329","Winfred Amoah","Austria",20,58,69,"SK Sturm Graz","RW",450000,3000
"330","Flamur Dzelili","Sweden",21,58,66,"Varbergs BoIS FC","RW",450000,600
"331","Áxel Pérez","Uruguay",19,58,70,"Club Nacional de Football","RW",475000,500
"332","Aron Bjarnason","Iceland",25,58,58,"IK Sirius","RW",230000,900
"333","Alexandru Marie<U+0219>","Romania",19,57,70,"Universitatea Craiova","RW",4e+05,2000
"334","Jakob Breum","Denmark",17,57,75,"Odense Boldklub","RW",4e+05,500
"335","Maxwell Haygarth","England",19,57,71,"Brentford","RW",4e+05,5000
"336","Jung Ho Jeon","Korea Republic",22,57,69,"Suwon FC","RW",4e+05,950
"337","José Alfredo Flores","Bolivia",17,57,74,"Club The Strongest","RW",4e+05,500
"338","Nana Boateng","England",18,57,68,"Millwall","RW",350000,1000
"339","Ibrahim Said","Nigeria",19,57,69,"Viborg FF","RW",4e+05,1000
"340","Ilyes Hamache","France",18,57,72,"Valenciennes FC","RW",375000,500
"341","Jannik Zahmel","Germany",18,57,72,"VfL Osnabrück","RW",375000,500
"342","Seong Jin Kang","Korea Republic",18,57,77,"FC Seoul","RW",450000,500
"343","Mitchell Wassenne","Chile",20,57,67,"CD Everton de Viña del Mar","RW",350000,650
"344","Jahnoah Markelo","Netherlands",18,57,73,"FC Twente","RW",425000,800
"345","Oliver Alfonsi","Sweden",18,57,70,"Varbergs BoIS FC","RW",375000,500
"346","Paul Mensah","Ghana",21,57,64,"FC Botosani","RW",325000,2000
"347","Abdulrahman Al Harthi","Saudi Arabia",22,57,64,"Al Hazem","RW",325000,3000
"348","Herman Sjögrell","Sweden",20,57,68,"IK Sirius","RW",350000,700
"349","Costin Ciucureanu","Romania",21,57,64,"CS Mioveni","RW",325000,900
"350","Nicolás Ferreira","Uruguay",19,57,70,"Montevideo Wanderers","RW",4e+05,500
"351","Lucas Sanseviero","Uruguay",19,57,69,"Club Nacional de Football","RW",4e+05,500
"352","Adrian Gîdea","Romania",21,56,66,"CFR Cluj","RW",325000,2000
"353","Daniel Karlsbakk","Norway",18,56,75,"Viking FK","RW",350000,500
"354","Jez Lofthouse","Australia",21,56,65,"Brisbane Roar","RW",325000,900
"355","Amadou Doumbouya","Guinea",18,56,70,"Djurgårdens IF","RW",325000,600
"356","Chris Mochrie","Scotland",18,56,75,"Dundee United","RW",350000,600
"357","Mads Hansen","Denmark",20,56,65,"SønderjyskE","RW",325000,2000
"358","Dong Gyu Yu","Korea Republic",26,56,57,"Incheon United FC","RW",170000,1000
"359","Jaheem Burke","Sweden",19,56,69,"Varbergs BoIS FC","RW",350000,500
"360","Eren Karadag","Turkey",21,56,68,"Çaykur Rizespor","RW",350000,2000
"361","Montader Madjed","Sweden",16,55,78,"Varbergs BoIS FC","RW",4e+05,500
"362","Fahad Al Shammari","Saudi Arabia",32,55,55,"Al Batin","RW",1e+05,3000
"363","Till Muschkowski","Germany",20,55,65,"FC Viktoria 1889 Berlin","RW",275000,550
"364","Ernest Nuamah","Ghana",17,55,71,"FC Nordsjælland","RW",325000,500
"365","Filip Brattbakk","Norway",21,55,70,"Rosenborg BK","RW",3e+05,1000
"366","Claudiu Stan","Romania",19,55,69,"FC Dinamo 1948 Bucuresti","RW",3e+05,650
"367","Emeka Nnamani","Denmark",19,55,70,"FC Nordsjælland","RW",3e+05,1000
"368","Marian Danciu","Romania",19,55,69,"Universitatea Craiova","RW",3e+05,2000
"369","Simen Kvia-Egeskog","Norway",18,54,72,"Viking FK","RW",275000,500
"370","Oskar van Hattum","New Zealand",19,54,67,"Wellington Phoenix","RW",250000,550
"371","Tyler Goodrham","England",17,54,74,"Oxford United","RW",3e+05,500
"372","Prince Isaac Kouame","Sweden",20,54,67,"IF Elfsborg","RW",250000,750
"373","Patriot Sejdiu","Sweden",21,54,65,"Malmö FF","RW",240000,1000
"374","Alexandru Caia","Romania",18,54,62,"FC Botosani","RW",230000,800
"375","Jephte Tanga","England",17,54,68,"Leyton Orient","RW",250000,550
"376","Ryan Glover","England",20,54,68,"AFC Bournemouth","RW",250000,4000
"377","Jannick Liburd","Denmark",19,54,66,"SønderjyskE","RW",250000,1000
"378","Alvaro Quezada","United States",22,54,62,"Los Angeles FC","RW",240000,1000
"379","Arnold Eba","Cameroon",18,53,66,"Djurgårdens IF","RW",220000,600
"380","Chris Conn-Clarke","Northern Ireland",19,53,63,"Fleetwood Town","RW",2e+05,1000
"381","Filip Trpcevski","North Macedonia",18,53,72,"BK Häcken","RW",240000,500
"382","Rayan Al Qahtani","Saudi Arabia",19,53,69,"Damac FC","RW",240000,2000
"383","Jeremie Mukendi","England",20,53,63,"Tottenham Hotspur","RW",210000,9000
"384","George Dragomir","Romania",17,53,71,"Sepsi OSK Sf. Gheorghe","RW",230000,500
"385","Jesper Dickman","Sweden",20,52,67,"FC Nordsjælland","RW",190000,2000
"386","Jonas Fjeldberg","Norway",22,52,60,"FC Cincinnati","RW",180000,1000
"387","Dong Chan Jang","Korea Republic",20,52,60,"GwangJu FC","RW",170000,750
"388","Ricardo Dinanga","Republic of Ireland",18,52,68,"Coventry City","RW",2e+05,1000
"389","Aidan Denholm","Scotland",17,52,77,"Heart of Midlothian","RW",250000,500
"390","Jae Woong Jang","Korea Republic",20,51,60,"Suwon FC","RW",130000,750
"391","Othman Al Othman","Saudi Arabia",18,51,70,"Al Fateh","RW",150000,2000
"392","Gyeong Jun Byun","Korea Republic",19,51,66,"Jeju United FC","RW",140000,750
"393","Sang Hun Chu","Korea Republic",21,51,58,"Jeju United FC","RW",120000,950
"394","Antonio Miutescu","Romania",17,51,69,"FC U Craiova 1948","RW",150000,500
"395","Seung Min Eom","Korea Republic",18,51,69,"Seongnam FC","RW",150000,750
"396","Lihao Ren","China PR",20,51,62,"Shanghai Port FC","RW",130000,3000
"397","Kent Malic Swaleh","Norway",18,50,70,"FK Bodø/Glimt","RW",130000,500
"398","Boyan Jia","China PR",17,49,62,"Grasshopper Club Zürich","RW",110000,500
"399","In Gyu Lee","Korea Republic",21,49,64,"FC Seoul","RW",120000,750
"400","Keweser Xamixidin","China PR",22,49,54,"Wuhan FC","RW",70000,2000
"401","Seong Yoon Kwon","Korea Republic",20,48,61,"FC Seoul","RW",110000,750
"402","Jung Shin","Korea Republic",19,48,63,"Daegu FC","RW",110000,800
