"","name","country","age","overall","potential","club","pos","value","wage"
"309","Pedro Miguel Dinis Ferreira","Portugal",23,69,74,"Aalborg BK","CDM",1900000,6000
"310","Ken Iwao","Japan",33,69,69,"Urawa Red Diamonds","CDM",7e+05,2000
"311","Flynn Downes","England",22,69,75,"Swansea City","CDM",2100000,11000
"312","Ismaila Soro","Côte d'Ivoire",23,69,75,"Celtic","CDM",2e+06,18000
"313","Rodrigo Villagra","Argentina",20,69,79,"Club Atlético Talleres","CDM",2900000,5000
"314","Batista Mendy","France",21,69,79,"Angers SCO","CDM",3e+06,7000
"315","Federico Navarro","Argentina",21,69,81,"Chicago Fire Football Club","CDM",3200000,3000
"316","José Gragera Amado","Spain",21,69,79,"Real Sporting de Gijón","CDM",3e+06,4000
"317","Raphael Onyedika","Nigeria",20,69,81,"FC Midtjylland","CDM",3200000,8000
"318","Scott Brown","Scotland",36,69,69,"Aberdeen","CDM",275000,3000
"319","Yannik Keitel","Germany",21,69,76,"Sport-Club Freiburg","CDM",2700000,8000
"320","Alfa Semedo Esteves","Guinea Bissau",23,69,73,"Vitória de Guimarães","CDM",1800000,4000
"321","Han-Noah Massengo","France",19,69,81,"Bristol City","CDM",3100000,8000
"322","Julián Fernández","Argentina",26,69,71,"Newell's Old Boys","CDM",1500000,7000
"323","Marco Höger","Germany",31,69,69,"SV Waldhof Mannheim 07","CDM",975000,2000
"324","Diego Valdez","Paraguay",27,69,69,"Club Sol de América","CDM",1300000,500
"325","Mohamed Diaby","France",24,69,76,"FC Paços de Ferreira","CDM",2600000,4000
"326","Luuk Brouwers","Netherlands",23,69,77,"Go Ahead Eagles","CDM",2900000,4000
"327","Tom Naylor","England",30,69,69,"Wigan Athletic","CDM",1200000,3000
"328","Caio Hugo Tafarell Bastos","Brazil",29,69,69,"Juventude","CDM",1200000,11000
"329","Adrian Fein","Germany",22,69,76,"SG Dynamo Dresden","CDM",2700000,21000
"330","Calmon Wergiton do Rosário","Brazil",32,69,69,"Ferencvárosi TC","CDM",925000,500
"331","Glen Rea","Republic of Ireland",26,69,72,"Luton Town","CDM",1600000,7000
"332","Gaku Shibasaki","Japan",29,69,69,"CD Leganés","CDM",1200000,6000
"333","Theocharis Tsingaras","Greece",20,69,78,"PAOK","CDM",2900000,500
"334","Christian Groß","Germany",32,69,69,"SV Werder Bremen","CDM",925000,6000
"335","Ousmane Doumbia","Côte d'Ivoire",29,69,69,"FC Zürich","CDM",1200000,9000
"336","Matty James","England",29,69,69,"Bristol City","CDM",1200000,15000
"337","Enzo Loiodice","France",20,69,82,"Unión Deportiva Las Palmas","CDM",3200000,3000
"338","Eryk Williamson","United States",24,68,75,"Portland Timbers","CDM",2300000,3000
"339","Leonel Picco","Argentina",21,68,78,"Arsenal de Sarandí","CDM",2600000,3000
"340","Christian Larotonda","Venezuela",22,68,76,"Metropolitanos de Caracas FC","CDM",2600000,500
"341","Ramón Terrats Espacio","Spain",20,68,80,"Girona FC","CDM",2800000,3000
"342","Ebrima Darboe","Gambia",20,68,79,"Roma","CDM",2500000,12000
"343","Lasse Berg Johnsen","Norway",21,68,75,"Randers FC","CDM",2300000,4000
"344","Tom Lacoux","France",19,68,78,"FC Girondins de Bordeaux","CDM",2500000,5000
"345","Andreas Müller","Germany",20,68,73,"1. FC Magdeburg","CDM",1600000,1000
"346","Pedro Augusto Borges da Costa","Brazil",24,68,75,"CD Tondela","CDM",2300000,3000
"347","Dominic Ball","England",25,68,71,"Queens Park Rangers","CDM",1400000,7000
"348","Jesús Daniel Bueno Áñez","Venezuela",22,68,78,"Philadelphia Union","CDM",2600000,3000
"349","Alexander Merkel","Kazakhstan",29,68,68,"Gazişehir Gaziantep F.K.","CDM",1e+06,6000
"350","David Ayala","Argentina",18,68,83,"Portland Timbers","CDM",2600000,950
"351","Dixon Arroyo","Ecuador",29,68,68,"CS Emelec","CDM",1e+06,500
"352","Nixon Molina","Ecuador",28,68,68,"Barcelona Sporting Club","CDM",1100000,500
"353","Maksim Mukhin","Russia",19,68,79,"PFC CSKA Moscow","CDM",2500000,8000
"354","César Araújo","Uruguay",20,68,79,"Orlando City Soccer Club","CDM",2500000,2000
"355","Jessy Pi","France",27,68,68,"Dijon FCO","CDM",1100000,2000
"356","Qazim Laçi","Albania",25,68,73,"AC Ajaccio","CDM",1600000,3000
"357","Cheikh Niasse","Senegal",21,68,78,"BSC Young Boys","CDM",2600000,5000
"358","Ángel Romero","Peru",30,68,68,"Cienciano","CDM",1e+06,500
"359","Alexandru Albu","Romania",27,68,68,"Rapid București","CDM",1100000,4000
"360","Oriol Rosell Argerich","Spain",28,68,68,"Sporting Kansas City","CDM",1100000,4000
"361","Mattia Viviani","Italy",20,68,78,"Benevento","CDM",2500000,1000
"362","Jordy Alcívar","Ecuador",21,68,75,"LDU Quito","CDM",2300000,500
"363","Rodrigo Vieira Fernandes","Portugal",19,68,83,"Sporting CP","CDM",2700000,3000
"364","Víctor Meseguer Cavas","Spain",22,68,77,"CD Mirandés","CDM",2600000,3000
"365","Luke Amos","England",24,68,73,"Queens Park Rangers","CDM",1700000,6000
"366","Ulrich Taffertshofer","Germany",29,68,68,"VfL Osnabrück","CDM",1e+06,3000
"367","Onur Ergün","Turkey",28,68,68,"Atakaş Hatayspor","CDM",1100000,6000
"368","Johann Lepenant","France",18,68,82,"Stade Malherbe Caen","CDM",2600000,750
"369","Tim Breithaupt","Germany",19,68,77,"Karlsruher SC","CDM",2500000,3000
"370","João Victor Albuquerque Bruno","Brazil",32,68,68,"Hyderabad FC","CDM",8e+05,700
"371","Gaël Ondoua","Cameroon",25,68,73,"Hannover 96","CDM",1600000,10000
"372","Danny Drinkwater","England",31,68,68,"Reading","CDM",850000,11000
"373","Giovanni Zarfino","Uruguay",29,68,68,"AD Alcorcón","CDM",1e+06,4000
"374","Yalçın Kayan","Turkey",22,68,75,"Göztepe SK","CDM",2300000,5000
"375","Ramiro Cristóbal","Uruguay",25,67,72,"Atlético Tucumán","CDM",1400000,4000
"376","Hans Nunoo Sarpei","Ghana",22,67,72,"FC Ingolstadt 04","CDM",1400000,6000
"377","Florian Flick","Germany",21,67,77,"FC Schalke 04","CDM",2200000,3000
"378","Rafael Guarderas","Peru",27,67,68,"Club Universitario de Deportes","CDM",1e+06,500
"379","Enmanuel Páucar","Peru",24,67,70,"Ayacucho","CDM",1300000,500
"380","Tomás Romano dos Santos Händel","Portugal",20,67,82,"Vitória de Guimarães","CDM",2300000,2000
"381","Sivert Mannsverk","Norway",19,67,80,"Molde FK","CDM",2300000,1000
"382","Hugo Martínez","Paraguay",21,67,78,"Club Libertad","CDM",2200000,500
"383","Hianga'a Mbock","France",21,67,76,"Stade Brestois 29","CDM",2200000,4000
"384","Luis Caicedo","Colombia",25,67,73,"New England Revolution","CDM",1400000,3000
"385","Edson Castillo","Venezuela",27,67,70,"Caracas Fútbol Club","CDM",1200000,500
"386","Malthe Højholt","Denmark",20,67,77,"Aalborg BK","CDM",2100000,4000
"387","Alexis Beka Beka","France",20,67,80,"FC Lokomotiv Moscow","CDM",2300000,10000
"388","Manuel Luís Da Silva Cafumana","Angola",21,67,76,"LOSC Lille","CDM",2200000,7000
"389","Vinicius de Souza Costa","Brazil",22,67,74,"KV Mechelen","CDM",1900000,4000
"390","Christian Rivera Hernández","Spain",23,67,76,"Real Sporting de Gijón","CDM",2100000,3000
"391","Ramón Martínez","Paraguay",25,67,70,"Club Libertad","CDM",1200000,500
"392","Oriol Busquets Mas","Spain",22,67,72,"Clermont Foot 63","CDM",1400000,5000
"393","Eduardo Torres","Mexico",21,67,75,"Club Deportivo Guadalajara","CDM",2200000,10000
"394","Ovidiu Bic","Romania",27,67,67,"Universitatea Craiova","CDM",950000,5000
"395","Andrei Artean","Romania",27,67,68,"FC Farul Constanța","CDM",1e+06,4000
"396","Filipe Couto Cardoso","Portugal",27,67,70,"Clube Sport Marítimo","CDM",1200000,4000
"397","Kai Klefisch","Germany",21,67,74,"Viktoria Köln","CDM",1900000,2000
"398","Richard Rios","Colombia",21,67,76,"Mazatlán Futbol Club","CDM",2200000,3000
"399","Derrick Jones","United States",24,67,74,"Houston Dynamo","CDM",1900000,2000
"400","Doğucan Haspolat","Turkey",21,67,77,"Kasimpaşa SK","CDM",2200000,3000
"401","Nika Kvekveskiri","Georgia",29,67,67,"Lech Poznań","CDM",875000,4000
"402","Mathias Fixelles","Belgium",24,67,72,"KV Kortrijk","CDM",1400000,4000
"403","Ruslan Litvinov","Russia",19,67,77,"Spartak Moskva","CDM",2100000,8000
"404","Hernesto Caballero","Paraguay",30,67,67,"Club Libertad","CDM",850000,500
"405","Dirk Proper","Netherlands",19,67,77,"N.E.C. Nijmegen","CDM",2100000,2000
"406","Ibrahima Cissé","Guinea",27,67,68,"Seraing","CDM",1e+06,5000
"407","Samba Sow","Mali",32,67,67,"Racing Club de Lens","CDM",675000,9000
"408","Eric Martel","Germany",19,67,84,"FK Austria Wien","CDM",2500000,9000
"409","Shuto Abe","Japan",23,67,71,"FC Tokyo","CDM",1300000,3000
"410","Bakary Nimaga","Mali",26,67,68,"SC Rheindorf Altach","CDM",1100000,5000
"411","Yaw Ackah","Ghana",21,67,71,"Yukatel Kayserispor","CDM",1400000,3000
"412","Manconi Soriano Mané","Guinea Bissau",25,67,72,"Moreirense FC","CDM",1400000,4000
"413","Patrick Erras","Germany",26,67,68,"Holstein Kiel","CDM",1100000,8000
"414","Andrés Perea","United States",20,67,77,"Orlando City Soccer Club","CDM",2100000,2000
"415","Daniël van Kaam","Netherlands",21,67,76,"FC Groningen","CDM",2200000,3000
"416","Martin Ellingsen","Norway",26,67,70,"Molde FK","CDM",1200000,2000
"417","Yassin Ben Balla","France",25,67,71,"FC Ingolstadt 04","CDM",1300000,6000
"418","Turgay Gemicibaşi","Turkey",25,67,69,"SK Austria Klagenfurt","CDM",1100000,4000
"419","Sereso Geoffroy Gonzaroua Dié","Côte d'Ivoire",36,67,67,"FC Sion","CDM",2e+05,6000
"420","Patryk Sokołowski","Poland",26,67,69,"Legia Warszawa","CDM",1100000,4000
"421","Gorka Larrucea Arrien","Spain",28,67,67,"SD Amorebieta","CDM",9e+05,3000
"422","Shun Nakamura","Japan",27,66,67,"Avispa Fukuoka","CDM",875000,1000
"423","Herbie Kane","England",22,66,74,"Oxford United","CDM",1800000,10000
"424","Gavin Kilkenny","Republic of Ireland",21,66,75,"AFC Bournemouth","CDM",1800000,7000
"425","Emeric Dudouit","France",29,66,66,"USL Dunkerque","CDM",725000,2000
"426","Kevin McDonald","Scotland",32,66,66,"Dundee United","CDM",575000,2000
"427","Amir Richardson","France",19,66,77,"Le Havre AC","CDM",1700000,1000
"428","Soner Dikmen","Turkey",27,66,66,"İttifak Holding Konyaspor","CDM",8e+05,5000
"429","Adrian Șut","Romania",22,66,75,"FCSB (Steaua)","CDM",1800000,4000
"430","Jordan Cousins","England",27,66,67,"Wigan Athletic","CDM",875000,2000
"431","Renny Jaramillo","Ecuador",23,66,71,"9 de Octubre","CDM",1200000,500
"432","Mory Konaté","Guinea",27,66,67,"Sint-Truidense VV","CDM",875000,4000
"433","Nicolás Acevedo","Uruguay",22,66,77,"New York City FC","CDM",1800000,2000
"434","Giacomo Calò","Italy",24,66,73,"Benevento","CDM",1600000,1000
"435","Gabriel Vașvari","Romania",34,66,66,"Sepsi OSK Sf. Gheorghe","CDM",3e+05,4000
"436","Karlo Muhar","Croatia",24,66,69,"Lech Poznań","CDM",1100000,3000
"437","Kento Tachibanada","Japan",23,66,73,"Kawasaki Frontale","CDM",1600000,3000
"438","Jean-Pierre Archimbaud","Peru",26,66,68,"FBC Melgar","CDM",950000,500
"439","Claudio Torrejón","United States",28,66,66,"Sport Boys","CDM",750000,500
"440","Jonathan Rodríguez","Argentina",31,66,66,"FC Dinamo 1948 Bucureşti","CDM",6e+05,5000
"441","Enriko Papa","Albania",28,66,66,"FC Botoşani","CDM",750000,4000
"442","Gaspar Vega","Argentina",29,66,66,"Mushuc Runa","CDM",725000,500
"443","Ipalibo Jack","Nigeria",23,66,71,"Strømsgodset IF","CDM",1200000,1000
"444","Jesús Pretell","Peru",22,66,71,"Club Sporting Cristal","CDM",1200000,500
"445","Carlos Feraud","Ecuador",30,66,66,"Mushuc Runa","CDM",725000,500
"446","Luke O'Nien","England",26,66,69,"Sunderland","CDM",1e+06,4000
"447","Ilia Gruev","Bulgaria",21,66,74,"SV Werder Bremen","CDM",1800000,3000
"448","Michael Svoboda","Austria",22,66,74,"Venezia FC","CDM",1800000,5000
"449","David Davis","England",30,66,66,"Shrewsbury Town","CDM",725000,3000
"450","Marco Mosquera","Ecuador",36,66,66,"Mushuc Runa","CDM",170000,500
"451","Carlo Diez","Peru",25,66,71,"Universidad Técnica de Cajamarca","CDM",1100000,500
"452","Jean Fuentes","Peru",29,66,66,"Carlos A. Mannucci","CDM",725000,500
"453","Rubén González","Mexico",27,66,67,"Club Necaxa","CDM",875000,4000
"454","Godfried Roemeratoe","Netherlands",21,66,74,"Willem II","CDM",1800000,2000
"455","Kevin Minda","Ecuador",22,66,74,"C.D. Universidad Católica del Ecuador","CDM",1800000,500
"456","Yvo Calleros","Uruguay",23,66,73,"Club The Strongest","CDM",1600000,500
"457","Ahmed Barman","United Arab Emirates",27,66,67,"Al Ain FC","CDM",875000,500
"458","Igor Kharatin","Ukraine",26,66,66,"Legia Warszawa","CDM",825000,3000
"459","Mikel Agu","Nigeria",28,66,66,"CF Fuenlabrada","CDM",750000,2000
"460","Stanko Jurić","Croatia",24,66,70,"Parma","CDM",1100000,1000
"461","Martín Rabuñal","Uruguay",27,66,67,"Rosario Central","CDM",875000,5000
"462","Dor Peretz","Israel",26,66,68,"Venezia FC","CDM",950000,6000
"463","Jacob Davenport","England",22,66,74,"Blackburn Rovers","CDM",1800000,10000
"464","Siro Rosane","Argentina",21,66,75,"San Lorenzo de Almagro","CDM",1800000,3000
"465","Funso Ojo","Belgium",29,66,66,"Aberdeen","CDM",725000,3000
"466","Hassani Dotson","United States",23,66,72,"Minnesota United FC","CDM",1200000,2000
"467","Dennis Dressel","Germany",22,66,72,"TSV 1860 München","CDM",1300000,1000
"468","Dragoș Albu","Romania",20,66,74,"FC U Craiova 1948","CDM",1800000,2000
"469","Callum Slattery","England",22,65,72,"Motherwell","CDM",1400000,2000
"470","Daouda Peeters","Belgium",22,65,72,"Standard de Liège","CDM",1400000,3000
"471","Gustavo Sangaré","Burkina Faso",24,65,71,"US Quevilly Rouen Métropole","CDM",1e+06,1000
"472","Christopher Cvetko","Austria",24,65,68,"SK Austria Klagenfurt","CDM",875000,2000
"473","Eduardo Uribe","Peru",35,65,65,"Sport Boys","CDM",2e+05,500
"474","Marco Schikora","Germany",26,65,68,"FSV Zwickau","CDM",850000,850
"475","Alejandro Cabrera","Argentina",28,65,65,"Club Atlético Banfield","CDM",625000,4000
"476","Álvaro Sanz Catalán","Spain",20,65,77,"FC Barcelona","CDM",1600000,17000
"477","Emanuel Ibáñez","Argentina",27,65,65,"Cienciano","CDM",675000,500
"478","Juan Morales","Peru",32,65,65,"Ayacucho","CDM",475000,500
"479","Pablo Ruiz","Argentina",22,65,76,"Real Salt Lake","CDM",1500000,2000
"480","Jean Estacio","Ecuador",23,65,70,"Mushuc Runa","CDM",1e+06,500
"481","Jakub Kiwior","Poland",21,65,76,"Spezia","CDM",1500000,3000
"482","Marcos Montiel","Uruguay",25,65,68,"Club Atlético River Plate","CDM",850000,500
"483","Aldair Fuentes","Peru",23,65,67,"Club Alianza Lima","CDM",825000,500
"484","Luis Melo","Venezuela",29,65,65,"Hermanos Colmenarez","CDM",6e+05,500
"485","Phathutshedzo Nange","South Africa",29,65,65,"Kaizer Chiefs","CDM",6e+05,500
"486","Thore Jacobsen","Germany",24,65,68,"SV Werder Bremen","CDM",875000,3000
"487","Nicolai Næss","Norway",28,65,65,"Sarpsborg 08 FF","CDM",625000,1000
"488","Umut Güneş","Turkey",21,65,76,"Aytemiz Alanyaspor","CDM",1500000,3000
"489","Leonard Owusu","Ghana",24,65,69,"Vancouver Whitecaps FC","CDM",925000,2000
"490","Mehmet Kurt","Germany",25,65,68,"SV Wehen Wiesbaden","CDM",850000,2000
"491","Peter Pokorný","Slovakia",19,65,78,"Real Sociedad B","CDM",1600000,1000
"492","Romário Santos Pires","Brazil",32,65,65,"FC Farul Constanța","CDM",475000,3000
"493","Álvaro Bastida Moya","Spain",17,65,80,"Cádiz CF","CDM",1500000,500
"494","Jordy Wehrmann","Netherlands",22,65,72,"FC Luzern","CDM",1400000,3000
"495","Thilo Leugers","Germany",30,65,65,"SV Meppen","CDM",6e+05,750
"496","Paulo Goyoneche","Peru",27,65,66,"Universidad Técnica de Cajamarca","CDM",725000,500
"497","Yuichi Hirano","Japan",25,65,68,"Urawa Red Diamonds","CDM",850000,3000
"498","Kevin Sambonino","Ecuador",21,65,75,"Guayaquil City FC","CDM",1500000,500
"499","Jorge Murrugarra","Peru",24,65,70,"Club Universitario de Deportes","CDM",1e+06,500
"500","Pedro Siles","Bolivia",28,65,65,"Royal Pari","CDM",625000,500
"501","Thomas O'Connor","Republic of Ireland",22,65,71,"Wrexham AFC","CDM",1100000,500
"502","Hamza Saghiri","Germany",24,65,69,"SV Waldhof Mannheim 07","CDM",925000,1000
"503","Alessandro Burlamaqui","Peru",19,65,78,"Valencia CF","CDM",1600000,4000
"504","Roberto Garcés","Ecuador",27,65,65,"CS Emelec","CDM",675000,500
"505","Dan Neil","England",19,65,78,"Sunderland","CDM",1600000,2000
"506","Daiki Matsuoka","Japan",20,65,76,"Shimizu S-Pulse","CDM",1500000,950
"507","Guilherme Mantuan","Brazil",23,65,72,"Gil Vicente FC","CDM",1300000,2000
"508","Jordan Rossiter","England",24,65,70,"Fleetwood Town","CDM",1e+06,2000
"509","Augusto Máx","Argentina",28,65,65,"Cerro Largo Fútbol Club","CDM",625000,500
"510","Lucas Maciel Felix","Brazil",21,65,72,"New England Revolution","CDM",1400000,1000
"511","Nnamdi Ofoborh","Nigeria",21,65,77,"Rangers FC","CDM",1700000,8000
"512","Ousmane Diakité","Mali",20,65,76,"FC St. Gallen 1879","CDM",1500000,5000
"513","Luca Kerber","Germany",19,65,74,"1. FC Saarbrücken","CDM",1500000,850
"514","Joel Chima Fujita","Japan",19,65,76,"Yokohama F. Marinos","CDM",1500000,2000
"515","Michał Kaput","Poland",23,65,68,"Piast Gliwice","CDM",875000,2000
"516","Wiston Fernández","Uruguay",23,65,71,"Delfín Sporting Club","CDM",1e+06,500
"517","Krzysztof Kubica","Poland",21,65,71,"Górnik Zabrze","CDM",1100000,1000
"518","Charles Vélez","Ecuador",28,65,65,"Delfín Sporting Club","CDM",625000,500
"519","Jesús Castillo","Peru",20,65,75,"Club Sporting Cristal","CDM",1500000,500
"520","Enoch Kofi Adu","Ghana",30,65,65,"Mjällby AIF","CDM",6e+05,1000
"521","Jhon Jairo Rodríguez","Ecuador",24,65,69,"Delfín Sporting Club","CDM",925000,500
"522","Aiden O'Neill","Australia",22,65,72,"Melbourne City FC","CDM",1400000,3000
"523","Facundo Moreira","Uruguay",32,65,65,"Metropolitanos de Caracas FC","CDM",475000,500
"524","Mario-Jason Kikonda","France",25,65,70,"USL Dunkerque","CDM",950000,2000
"525","Edwin Cerrillo","United States",20,65,79,"FC Dallas","CDM",1600000,1000
"526","Baptiste Roux","France",21,65,73,"En Avant de Guingamp","CDM",1500000,2000
"527","José Javier Robles Belmonte","Spain",20,64,76,"Unión Deportiva Almería","CDM",1300000,2000
"528","Modestas Vorobjovas","Lithuania",25,64,67,"AFC UTA Arad","CDM",7e+05,2000
"529","Dejan Tetek","Serbia",18,64,77,"Reading","CDM",1300000,2000
"530","Diego Guerrero","Venezuela",35,64,64,"Aragua Fútbol Club","CDM",160000,500
"531","Javier Serrano Martínez","Spain",18,64,80,"Atlético de Madrid","CDM",1400000,3000
"532","Michael Mancienne","England",33,64,64,"Burton Albion","CDM",3e+05,2000
"533","Luiz Gustavo Novaes Palhares","Brazil",23,64,68,"Radomiak Radom","CDM",775000,1000
"534","Albert Ejupi","Sweden",28,64,64,"Varbergs BoIS FC","CDM",525000,1000
"535","Adjin Livingstone","Ghana",32,64,64,"Estudiantes de Mérida","CDM",4e+05,500
"536","Álex Sala Herrero","Spain",20,64,74,"Girona FC","CDM",1200000,2000
"537","Robbie Crawford","Scotland",27,64,67,"Motherwell","CDM",675000,2000
"538","Freddy Oncoy","Peru",20,64,73,"FBC Melgar","CDM",1200000,500
"539","Tokuma Suzuki","Japan",24,64,68,"Cerezo Osaka","CDM",775000,2000
"540","José Pinto","Venezuela",24,64,68,"Academia Puerto Cabello","CDM",775000,500
"541","MJ Williams","Wales",25,64,67,"Bolton Wanderers","CDM",7e+05,2000
"542","Niklas Tauer","Germany",20,64,78,"1. FSV Mainz 05","CDM",1300000,4000
"543","Gabriel Colmenárez","Venezuela",19,64,78,"Hermanos Colmenarez","CDM",1300000,500
"544","Shaun McWilliams","England",22,64,69,"Northampton Town","CDM",825000,4000
"545","Brian Nievas","Argentina",23,64,71,"Patronato","CDM",1100000,3000
"546","Nicolás Previtali","Argentina",25,64,68,"Independiente del Valle","CDM",750000,500
"547","Victor Melgar","Bolivia",33,64,64,"Independiente Petrolero","CDM",3e+05,500
"548","Damir Sadiković","Bosnia and Herzegovina",26,64,67,"Cracovia","CDM",7e+05,2000
"549","Endri Çekiçi","Albania",24,64,69,"İttifak Holding Konyaspor","CDM",8e+05,3000
"550","Henrique Jocú","Guinea Bissau",19,64,74,"Portimonense SC","CDM",1200000,1000
"551","Théo Pierrot","France",27,64,65,"Seraing","CDM",6e+05,4000
"552","Elliot Watt","Scotland",21,64,73,"Bradford City","CDM",1200000,3000
"553","Ethan Galbraith","Northern Ireland",20,64,76,"Doncaster Rovers","CDM",1300000,2000
"554","Lion Schuster","Austria",20,64,74,"SK Rapid Wien","CDM",1200000,5000
"555","Roberto Bochi","Argentina",31,64,64,"Platense","CDM",4e+05,3000
"556","Marcelo Paredes","Paraguay",28,64,65,"12 de Octubre FC","CDM",575000,500
"557","Teddy Akumu Agay","Kenya",28,64,64,"Kaizer Chiefs","CDM",525000,500
"558","Tanner Tessmann","United States",19,64,79,"Venezia FC","CDM",1300000,2000
"559","Jean Humanante","Ecuador",25,64,70,"Guayaquil City FC","CDM",825000,500
"560","Lennard Hartjes","Netherlands",18,64,80,"Feyenoord","CDM",1400000,700
"561","Liam Thompson","England",19,64,78,"Derby County","CDM",1300000,2000
"562","Alex Gogić","Cyprus",27,64,64,"St. Mirren","CDM",550000,2000
"563","Andrés Oña","Ecuador",28,64,64,"C.D. Universidad Católica del Ecuador","CDM",525000,500
"564","Jovan Nišić","Serbia",23,64,70,"Pau FC","CDM",850000,1000
"565","Zinédine Ould Khaled","France",21,64,73,"Angers SCO","CDM",1200000,4000
"566","Didier Pino","Colombia",25,64,67,"América de Cali","CDM",7e+05,1000
"567","Dušan Lagator","Montenegro",27,64,64,"Wisła Płock","CDM",550000,2000
"568","Boris Cespedes","Bolivia",26,64,67,"Servette FC","CDM",7e+05,4000
"569","Éder Cetré","Ecuador",26,64,66,"9 de Octubre","CDM",650000,500
"570","Williams Lugo","Venezuela",24,64,69,"Academia Puerto Cabello","CDM",8e+05,500
"571","Bruno Veglio","Uruguay",23,64,72,"Montevideo Wanderers","CDM",1200000,500
"572","Franz Pfanne","Germany",26,64,65,"Borussia Dortmund II","CDM",625000,1000
"573","Agustín Álvarez Wallace","Uruguay",20,64,74,"Club Atlético Peñarol","CDM",1200000,500
"574","Marco Kehl-Goméz","Switzerland",29,64,64,"Türkgücü München","CDM",5e+05,2000
"575","Yohan Cassubie","France",20,64,71,"Chamois Niortais Football Club","CDM",1100000,1000
"576","Harvey White","England",19,64,80,"Tottenham Hotspur","CDM",1400000,8000
"577","Joel Bejarano","Bolivia",25,64,67,"Independiente Petrolero","CDM",7e+05,500
"578","Matija Horvat","Croatia",22,64,68,"TSV Egger Glas Hartberg","CDM",775000,2000
"579","Kai Lukas Stratznig","Austria",19,64,76,"RZ Pellets Wolfsberger AC","CDM",1300000,2000
"580","José Luis Cazares","Ecuador",30,64,64,"9 de Octubre","CDM",5e+05,500
"581","Jhonny Quiñónez","Ecuador",23,64,72,"Sociedad Deportiva Aucas","CDM",1200000,500
"582","Christopher Manapo","Ghana",21,64,70,"Türkgücü München","CDM",875000,1000
"583","Satoshi Tanaka","Japan",18,64,75,"Shonan Bellmare","CDM",1200000,500
"584","Ismael Ruiz Sánchez","Spain",20,64,78,"Granada CF","CDM",1300000,3000
"585","George Marsh","England",22,64,72,"AFC Wimbledon","CDM",1200000,2000
"586","Tyrese Fornah","England",21,64,71,"Shrewsbury Town","CDM",1100000,7000
"587","Hidetoshi Miyuki","Japan",28,64,64,"Shonan Bellmare","CDM",525000,1000
"588","Simon Sohm","Switzerland",20,64,75,"Parma","CDM",1200000,800
"589","Adam Clayton","England",32,64,64,"Doncaster Rovers","CDM",4e+05,3000
"590","Jurgen Çelhaka","Albania",20,64,70,"Legia Warszawa","CDM",825000,2000
"591","Yesid Díaz","Colombia",23,64,73,"Independiente Medellín","CDM",1200000,850
"592","Ayman Azhil","Germany",20,64,74,"RKC Waalwijk","CDM",1200000,7000
"593","Maximilian Rohr","Germany",26,64,67,"Hamburger SV","CDM",7e+05,3000
"594","Pablo Cárdenas","Chile",21,63,75,"Club de Deportes Cobresal","CDM",1100000,550
"595","Jan Biegański","Poland",18,63,76,"Lechia Gdańsk","CDM",1100000,550
"596","Jordán Santacruz","Paraguay",25,63,66,"Guaireña FC","CDM",575000,500
"597","Bryan Alceus","Haiti",25,63,67,"Gaz Metan Mediaş","CDM",6e+05,2000
"598","Stefano Russo","Germany",21,63,73,"SV Waldhof Mannheim 07","CDM",1e+06,700
"599","Jaakko Oksanen","Finland",20,63,72,"Brentford","CDM",1e+06,6000
"600","Mamady Diambou","Mali",18,63,78,"FC Red Bull Salzburg","CDM",1100000,1000
"601","Josué Limberth Mamani","Bolivia",20,63,73,"Club Always Ready","CDM",1e+06,500
"602","Franco Ibarra","Argentina",20,63,73,"Atlanta United","CDM",1e+06,1000
"603","Vicente Pizarro","Chile",18,63,79,"Colo-Colo","CDM",1200000,500
"604","Diego Castillo","Venezuela",23,63,72,"Caracas Fútbol Club","CDM",1e+06,500
"605","Christopher Montaña","Venezuela",22,63,70,"Academia Puerto Cabello","CDM",925000,500
"606","Enis Fazlagić","North Macedonia",21,63,69,"Wisła Kraków","CDM",7e+05,1000
"607","Tom Bayliss","England",22,63,70,"Wigan Athletic","CDM",925000,6000
"608","Jonatan Carmona Álamo","Spain",19,63,79,"Elche CF","CDM",1200000,2000
"609","Jasper ter Heide","Netherlands",22,63,71,"SC Cambuur","CDM",1e+06,2000
"610","Kristjan Asllani","Albania",19,63,78,"Empoli","CDM",1100000,4000
"611","Peer Koopmeiners","Netherlands",21,63,73,"AZ Alkmaar","CDM",1e+06,2000
"612","David Cancola","Austria",24,63,66,"Ross County FC","CDM",6e+05,1000
"613","Nikola Kuveljić","Serbia",24,63,69,"Wisła Kraków","CDM",7e+05,1000
"614","Jake Garrett","England",18,63,78,"Blackburn Rovers","CDM",1100000,2000
"615","Florian Egerer","Germany",23,63,69,"SV Meppen","CDM",7e+05,500
"616","Flavio Caicedo","Ecuador",33,63,63,"Guayaquil City FC","CDM",240000,500
"617","Josh Eccles","England",21,63,74,"Coventry City","CDM",1e+06,3000
"618","Tiago Miguel Hora Ribeiro","Portugal",19,63,79,"AS Monaco","CDM",1200000,4000
"619","Marcos Enrique","Argentina",21,63,74,"Cerro Largo Fútbol Club","CDM",1e+06,500
"620","Alexandru Răuță","Romania",29,63,63,"FC Dinamo 1948 Bucureşti","CDM",4e+05,1000
