"","name","country","age","overall","potential","club","pos","value","wage"
"313","Ricard Pujol Amat","Spain",23,66,73,"SD Ponferradina","LB",1600000,2000
"314","Franco Quinteros","Argentina",22,66,75,"Club Atlético Banfield","LB",1800000,4000
"315","Alexandru <U+021A>igana<U+0219>u","Romania",31,66,66,"FC Botosani","LB",625000,3000
"316","Robert Ergas","Uruguay",23,66,72,"Cerro Largo Fútbol Club","LB",1300000,500
"317","Ayrton Cougo","Uruguay",25,66,70,"Club Libertad","LB",1100000,500
"318","Jovany Campusano","Chile",28,65,65,"Deportivo Ñublense","LB",650000,1000
"319","Dirk Carlson","Luxembourg",23,65,69,"FC Erzgebirge Aue","LB",950000,2000
"320","Leonardo Lukacevic","Austria",22,65,71,"FC Flyeralarm Admira","LB",1100000,2000
"321","Kosuke Ota","Japan",33,65,65,"Perth Glory","LB",375000,2000
"322","Jordan Marshall","England",24,65,69,"Dundee FC","LB",950000,2000
"323","Lasse Schlüter","Germany",29,65,65,"Eintracht Braunschweig","LB",625000,2000
"324","Till Schumacher","Germany",23,65,69,"SK Austria Klagenfurt","LB",950000,2000
"325","Renier Rodríguez","Venezuela",37,65,65,"Metropolitanos de Caracas FC","LB",160000,500
"326","Young Woo Seol","Korea Republic",22,65,74,"Ulsan Hyundai FC","LB",1500000,2000
"327","Takahiro Akimoto","Japan",23,65,71,"Urawa Red Diamonds","LB",1100000,3000
"328","Carlos Montiel","Paraguay",27,65,66,"Club River Plate Asunción","LB",750000,500
"329","Florian Kleinhansl","Germany",20,65,73,"VfL Osnabrück","LB",1500000,1000
"330","Thore Pedersen","Norway",24,65,70,"FK Haugesund","LB",1e+06,1000
"331","Kevin Rolón","Uruguay",20,65,74,"Montevideo Wanderers","LB",1500000,500
"332","Juan Aponte","Bolivia",29,65,65,"Club The Strongest","LB",625000,500
"333","John Tolkin","United States",18,65,77,"New York Red Bulls","LB",1600000,600
"334","Mihai Velisar","Romania",22,65,69,"Gaz Metan Medias","LB",975000,2000
"335","Cornel Dinu","Romania",32,65,65,"AFC Chindia Târgovi<U+0219>te","LB",5e+05,2000
"336","Jesús Mendieta","Peru",23,65,71,"Ayacucho","LB",1100000,500
"337","Ayrthon Quintana","Peru",20,65,73,"Cienciano","LB",1500000,500
"338","Facundo Bonifazi","Uruguay",25,65,68,"Club Atlético Peñarol","LB",875000,500
"339","Marius Briceag","Romania",29,65,65,"FC Voluntari","LB",625000,2000
"340","Ismaila Jome","Gambia",26,65,65,"Portland Timbers","LB",7e+05,2000
"341","Gianluca Piolo Minozzo","Brazil",20,65,74,"Portimonense SC","LB",1500000,2000
"342","Derrick Köhn","Germany",22,65,73,"Willem II","LB",1500000,2000
"343","Adrián Gutiérrez","Peru",21,65,74,"Universidad Técnica de Cajamarca","LB",1500000,500
"344","Yohán Cumaná","Venezuela",25,65,67,"Deportivo La Guaira FC","LB",825000,500
"345","Arthur Zagré","France",19,65,74,"FC Utrecht","LB",1500000,5000
"346","Jack Iredale","Australia",25,65,68,"Cambridge United","LB",875000,2000
"347","Aleksa Terzic","Serbia",21,65,75,"Fiorentina","LB",1500000,8000
"348","Jean Carlos Quiñónez","Ecuador",19,65,74,"LDU Quito","LB",1500000,500
"349","Daouda Guindo","Mali",18,65,80,"FC Red Bull Salzburg","LB",1600000,2000
"350","Paolo Reyna","Peru",19,65,74,"FBC Melgar","LB",1500000,500
"351","Heber Leaños","Bolivia",31,65,65,"Club Deportivo Guabirá","LB",525000,500
"352","Iván Bravo Castro","Spain",20,65,77,"CA Osasuna","LB",1600000,5000
"353","Shaquil Delos","France",22,65,72,"AS Nancy Lorraine","LB",1400000,2000
"354","Christos Wheeler","Cyprus",24,64,68,"APOEL Nicosia FC","LB",775000,500
"355","Gonzalo Añasgo","Argentina",24,64,68,"Club Always Ready","LB",775000,500
"356","Vincent Trummer","Austria",21,64,71,"SK Sturm Graz","LB",1100000,3000
"357","Antonino Gallo","Italy",21,64,72,"Lecce","LB",1300000,750
"358","Jonas Auer","Austria",20,64,75,"SK Rapid Wien","LB",1200000,5000
"359","Nahuel Banegas","Argentina",24,64,68,"Club Atlético Central Córdoba","LB",775000,3000
"360","Glendys Mina","Ecuador",25,64,67,"9 de Octubre","LB",725000,500
"361","Fernando Medrano Gastañaga","Spain",21,64,73,"RC Celta de Vigo","LB",1300000,3000
"362","Jackson Rodríguez","Ecuador",22,64,70,"CS Emelec","LB",875000,500
"363","Yuto Uchida","Japan",26,64,67,"Sagan Tosu","LB",7e+05,1000
"364","Sandro Plínio Rosa da Cruz","Portugal",20,64,78,"SL Benfica","LB",1300000,2000
"365","Jorge Alejandro Rodríguez","Mexico",19,64,74,"Deportivo Toluca","LB",1200000,2000
"366","Wataru Iwashita","Japan",22,64,69,"Kashiwa Reysol","LB",850000,2000
"367","Björn Meijer","Netherlands",18,64,80,"FC Groningen","LB",1400000,700
"368","Omar Labrador","Venezuela",29,64,64,"Estudiantes de Mérida","LB",525000,500
"369","Junior Hernández","Colombia",22,64,73,"Club Deportes Tolima","LB",1300000,500
"370","José Yégüez","Venezuela",33,64,64,"Aragua Fútbol Club","LB",3e+05,500
"371","Can Coskun","Turkey",23,64,70,"FSV Zwickau","LB",875000,650
"372","Samuel Loric","France",20,64,72,"FC Lorient","LB",1200000,3000
"373","Godfried Frimpong","Netherlands",22,64,71,"Moreirense FC","LB",1100000,3000
"374","Paolo Gozzi","Italy",20,64,78,"CF Fuenlabrada","LB",1300000,9000
"375","Joel Jiménez","Paraguay",24,64,71,"Guaireña FC","LB",1100000,500
"376","Wilmer Meneses","Ecuador",25,64,67,"Delfín Sporting Club","LB",725000,500
"377","Adama Fofana","Côte d'Ivoire",21,64,71,"Dijon FCO","LB",1100000,950
"378","Leonardo Marchi","Argentina",24,64,69,"Arsenal de Sarandí","LB",825000,2000
"379","Juan Infante","Argentina",25,64,67,"Platense","LB",725000,3000
"380","Thierry Lutonda","Belgium",20,64,75,"RKC Waalwijk","LB",1200000,1000
"381","Davíð Kristján Ólafsson","Iceland",26,64,67,"Kalmar FF","LB",7e+05,1000
"382","Imanol García de Albéniz","Spain",20,64,75,"CD Mirandés","LB",1200000,4000
"383","Dennis Cirkin","England",19,64,77,"Sunderland","LB",1300000,2000
"384","Mihai Dobrescu","Romania",28,64,64,"Gaz Metan Medias","LB",525000,2000
"385","Marc Baró Ortiz","Spain",21,64,73,"Real Betis Balompié","LB",1300000,4000
"386","Hélder José Oliveira Sá","Portugal",18,64,79,"Vitória de Guimarães","LB",1300000,650
"387","Fredrik Oppegård","Norway",18,64,80,"PSV","LB",1400000,1000
"388","Alexis Cossio","Peru",26,64,65,"Cienciano","LB",625000,500
"389","Roberto Carlos Fernández","Bolivia",21,64,75,"Club Bolívar","LB",1300000,500
"390","Harrison Dunk","England",30,64,64,"Cambridge United","LB",5e+05,2000
"391","Leon Bell Bell","Cameroon",24,64,67,"1. FC Magdeburg","LB",750000,1000
"392","Fernando Mora","Ecuador",25,64,69,"Club Social y Deportivo Macará","LB",8e+05,500
"393","Nazareno Romero","Argentina",21,64,74,"Rosario Central","LB",1300000,2000
"394","Evgeniy Shlyakov","Russia",29,64,64,"AFC UTA Arad","LB",525000,2000
"395","Rolandas Baravykas","Lithuania",25,64,66,"AFC UTA Arad","LB",675000,2000
"396","Wilson Ibarrola","Paraguay",24,64,69,"Club Nacional","LB",825000,500
"397","Toichi Suzuki","Japan",21,64,70,"FC Lausanne-Sport","LB",875000,2000
"398","Luis Campos","Peru",20,64,74,"Sport Huancayo","LB",1200000,500
"399","Iván Vidaurre","Bolivia",34,64,64,"Club Atlético Palmaflor","LB",210000,500
"400","Leonardo Mifflin","Peru",21,64,70,"FBC Melgar","LB",875000,500
"401","Toni Herrero Oliva","Spain",20,64,78,"Levante Unión Deportiva","LB",1300000,4000
"402","Bryan Rivera","Ecuador",24,64,69,"Guayaquil City FC","LB",825000,500
"403","Fabiano Parisi","Italy",20,64,78,"Empoli","LB",1300000,7000
"404","Kazimcan Karatas","Turkey",18,63,75,"Altay SK","LB",1100000,800
"405","Paul Osew","England",20,63,71,"AFC Wimbledon","LB",1e+06,1000
"406","Nikolaos Kainourgios","Greece",22,63,69,"FC Dinamo 1948 Bucuresti","LB",725000,1000
"407","Sorin <U+0218>erban","Romania",21,63,74,"FCSB (Steaua)","LB",1e+06,2000
"408","Simo Rumbullaku","Albania",29,63,63,"AFC Chindia Târgovi<U+0219>te","LB",425000,2000
"409","Danny Hernández","Venezuela",19,63,76,"AC Mineros de Guayana","LB",1100000,500
"410","Jack MacKenzie","Scotland",20,63,72,"Aberdeen","LB",1e+06,1000
"411","Maximiliano Moreira","Uruguay",27,63,63,"SK Austria Klagenfurt","LB",475000,2000
"412","Žan Kolmanic","Slovenia",21,63,71,"Austin FC","LB",1e+06,1000
"413","Axel Chávez","Peru",23,63,70,"Cienciano","LB",925000,500
"414","Valentín Barco","Argentina",16,63,83,"Boca Juniors","LB",1300000,500
"415","Nicolae Mu<U+0219>at","Romania",34,63,63,"Campionii FC Arges","LB",180000,2000
"416","Fernando Prado","Uruguay",20,63,74,"Racing Club","LB",1e+06,2000
"417","Louis Bury","France",25,63,66,"Pau FC","LB",575000,1000
"418","Damjan Pavlovic","Serbia",19,63,71,"Standard de Liège","LB",1e+06,2000
"419","Roger Arias","Ecuador",21,63,72,"Guayaquil City FC","LB",1e+06,500
"420","Keisuke Kurokawa","Japan",24,63,68,"Gamba Osaka","LB",675000,2000
"421","Juan Durán Dueñas","Spain",20,63,70,"CD Mirandés","LB",9e+05,1000
"422","Mateusz Bartolewski","Poland",23,63,69,"Zaglebie Lubin","LB",7e+05,2000
"423","Vasilis Zagaritis","Greece",20,63,77,"Parma","LB",1100000,700
"424","Renné Rivas","Venezuela",18,63,81,"Caracas Fútbol Club","LB",1200000,500
"425","Tomás Cavanagh","Argentina",20,63,73,"Club Atlético Talleres","LB",1e+06,2000
"426","Lóránd Pászka","Hungary",25,63,65,"Ferencvárosi TC","LB",550000,500
"427","Martin Suchomel","Czech Republic",18,63,72,"AC Sparta Praha","LB",975000,500
"428","Sam Sutton","New Zealand",19,63,74,"Wellington Phoenix","LB",1e+06,550
"429","Taiki Tamukai","Japan",29,63,63,"Tokushima Vortis","LB",425000,1000
"430","Tobías Moriceau","Argentina",24,63,67,"Independiente Petrolero","LB",650000,500
"431","Roque Ramírez","Argentina",21,63,71,"Club Atlético River Plate","LB",1e+06,500
"432","Sam Junqua","United States",24,63,66,"Houston Dynamo","LB",6e+05,1000
"433","Sebastián Cabrera","Chile",23,63,69,"Club Deportivo Palestino","LB",7e+05,900
"434","Muteb Al Harbi","Saudi Arabia",21,63,72,"Al Shabab","LB",1e+06,5000
"435","Mateo Gamarra","Paraguay",20,63,72,"Club Olimpia","LB",1e+06,500
"436","Asahi Sasaki","Japan",21,63,70,"Kawasaki Frontale","LB",925000,2000
"437","Tomás Lezcano","Paraguay",29,63,63,"General Caballero (JLM)","LB",425000,500
"438","Miguel Angel Navarro","Venezuela",22,63,71,"Chicago Fire Football Club","LB",1e+06,1000
"439","Kimberly Ezekwem","Germany",20,63,73,"Sport-Club Freiburg","LB",1e+06,4000
"440","José Ataupillco","Peru",20,63,71,"Ayacucho","LB",1e+06,500
"441","Iñaki Recio Irusta","Spain",21,63,73,"Real Sociedad B","LB",1e+06,1000
"442","Jaouen Hadjam","France",18,63,78,"Paris FC","LB",1100000,500
"443","Alán Mercado","Bolivia",27,63,63,"Club Deportivo Guabirá","LB",475000,500
"444","Carlos Roca","Bolivia",24,63,68,"Club Deportivo Oriente Petrolero","LB",675000,500
"445","José Monaga","Ecuador",23,63,67,"Mushuc Runa","LB",650000,500
"446","Alejandro Gómez","Mexico",19,63,73,"Club Atlas","LB",1e+06,1000
"447","Milan Kocic","Slovenia",31,63,63,"AFC Chindia Târgovi<U+0219>te","LB",350000,2000
"448","Oliver Bundgaard","Denmark",20,63,75,"Randers FC","LB",1100000,2000
"449","Mathías Pintos","Uruguay",21,63,72,"Liverpool Fútbol Club","LB",1e+06,500
"450","Anas Hamzaoui","Belgium",23,63,67,"Royale Union Saint-Gilloise","LB",650000,3000
"451","Andres Dumitrescu","Romania",20,63,75,"Sepsi OSK Sf. Gheorghe","LB",1100000,2000
"452","Milos Kerkez","Hungary",17,63,83,"AZ Alkmaar","LB",1300000,500
"453","Jhoanner Chávez","Ecuador",19,63,74,"Independiente del Valle","LB",1e+06,500
"454","Ebby Pérez","Venezuela",30,63,63,"Deportivo La Guaira FC","LB",425000,500
"455","Cristian Carbajal","Peru",21,63,69,"Club Sporting Cristal","LB",725000,500
"456","Khaled Al Khathlan","Saudi Arabia",25,63,65,"Al Raed","LB",550000,4000
"457","Deymar Céspedes","Bolivia",19,63,73,"Club Atlético Palmaflor","LB",1e+06,500
"458","Jack Burroughs","Scotland",20,63,76,"Ross County FC","LB",1100000,3000
"459","Bryan Oviedo","Costa Rica",31,63,63,"F.C. København","LB",350000,4000
"460","Gorman Estacio","Ecuador",23,63,67,"Mushuc Runa","LB",650000,500
"461","Jake Vokins","England",21,63,73,"Ross County FC","LB",1e+06,7000
"462","Néstor Cova","Venezuela",26,63,64,"Metropolitanos de Caracas FC","LB",525000,500
"463","Bojan Letic","Bosnia and Herzegovina",28,63,63,"CD Mirandés","LB",425000,2000
"464","Hüsamettin Tut","Turkey",30,63,63,"GZT Giresunspor","LB",425000,3000
"465","Tom Rothe","Germany",16,63,82,"Borussia Dortmund","LB",1100000,500
"466","David Ferguson","England",27,63,64,"Hartlepool United","LB",5e+05,3000
"467","Pablo Velasco","Bolivia",24,62,69,"Club Atlético Palmaflor","LB",750000,500
"468","Marios Tsaousis","Greece",21,62,71,"PAOK","LB",850000,500
"469","Ahmet Gülay","Turkey",18,62,74,"Aytemiz Alanyaspor","LB",875000,2000
"470","Jaime Villamil","Bolivia",28,62,62,"Club The Strongest","LB",350000,500
"471","Leroy Kwadwo","Germany",24,62,67,"MSV Duisburg","LB",550000,1000
"472","Thomas Kofler","Austria",22,62,66,"TSV Egger Glas Hartberg","LB",550000,1000
"473","Sami Belkorchia","Algeria",26,62,63,"US Quevilly Rouen Métropole","LB",425000,1000
"474","Kashif Bangunagande","Japan",19,62,73,"FC Tokyo","LB",825000,1000
"475","Alexander Lungwitz","Germany",20,62,72,"FC Würzburger Kickers","LB",825000,1000
"476","Julien Boyer","France",23,62,67,"SC Bastia","LB",550000,3000
"477","Luca Stellwagen","Germany",22,62,68,"Sportclub Verl","LB",6e+05,500
"478","Martín Ferreira","Uruguay",29,62,62,"Cerro Largo Fútbol Club","LB",350000,500
"479","Youri Baas","Netherlands",18,62,75,"Ajax","LB",875000,750
"480","David Cuenca Barreno","Spain",19,62,77,"Unión Deportiva Almería","LB",9e+05,10000
"481","Agustín Barcellos","Uruguay",19,62,70,"Montevideo Wanderers","LB",825000,500
"482","Bruno Valdez","Argentina",19,62,74,"Estudiantes de La Plata","LB",9e+05,1000
"483","Shayne Pattynama","Netherlands",22,62,69,"Viking FK","LB",775000,900
"484","Reece Devine","England",19,62,76,"Walsall","LB",9e+05,1000
"485","Lucas Calodat","France",19,62,76,"AS Saint-Étienne","LB",9e+05,3000
"486","Daniel Esmorís Tasende","Spain",20,62,72,"Villarreal CF","LB",825000,3000
"487","Santiago Bustos","Argentina",23,62,69,"General Caballero (JLM)","LB",750000,500
"488","Amankwaa Akurugu","Ghana",19,62,76,"Getafe CF","LB",9e+05,2000
"489","Iván Serrano García","Spain",20,62,74,"Burgos CF","LB",925000,1000
"490","Naicol Contreras","Venezuela",21,62,72,"Deportivo Táchira FC","LB",850000,500
"491","Román Vega","Argentina",17,62,76,"Argentinos Juniors","LB",875000,500
"492","Moritz Römling","Germany",20,62,72,"Türkgücü München","LB",825000,3000
"493","Juan David Cabal","Colombia",20,62,72,"Atlético Nacional","LB",825000,500
"494","Teddy Alloh","France",19,62,77,"KAS Eupen","LB",9e+05,6000
"495","Jackson Longridge","Scotland",26,62,62,"Livingston FC","LB",4e+05,1000
"496","Layan Loor","Ecuador",20,62,69,"C.D. Universidad Católica del Ecuador","LB",750000,500
"497","Ben Jackson","England",20,62,75,"Doncaster Rovers","LB",925000,1000
"498","Shinya Nakano","Japan",17,62,76,"Sagan Tosu","LB",875000,500
"499","Adrián Goransch","Mexico",21,62,72,"Club América","LB",850000,5000
"500","Enrique Wild","Switzerland",21,62,69,"LASK Linz","LB",775000,3000
"501","Sana Dafa Gomes","Guinea Bissau",18,62,72,"Portimonense SC","LB",8e+05,500
"502","Junior Huerto","Peru",22,62,69,"Sport Boys","LB",775000,500
"503","Happy Mashiane","South Africa",23,62,68,"Kaizer Chiefs","LB",6e+05,500
"504","Thomas Poll","Netherlands",18,62,72,"FC Groningen","LB",8e+05,550
"505","Adam Montgomery","Scotland",18,62,74,"Aberdeen","LB",875000,2000
"506","Sorin Bu<U+0219>u","Romania",31,62,62,"FC U Craiova 1948","LB",3e+05,2000
"507","Noah Powder","Trinidad and Tobago",22,62,71,"Real Salt Lake","LB",850000,1000
"508","Elías Britez","Paraguay",20,62,69,"Guaireña FC","LB",750000,500
"509","Nicholas Mickelson","Norway",21,62,73,"Odense Boldklub","LB",850000,2000
"510","Yasser Larouci","France",20,62,76,"ESTAC Troyes","LB",925000,2000
"511","Abdul Wahab Ibrahim","Ghana",22,62,70,"Futebol Clube de Famalicão","LB",850000,1000
"512","Mario Müller","Germany",29,62,62,"1. FC Saarbrücken","LB",350000,1000
"513","Antonio Sola Villalba","Spain",20,62,74,"Real Zaragoza","LB",925000,1000
"514","Nesta Guinness-Walker","England",21,62,69,"AFC Wimbledon","LB",775000,1000
"515","Apostolos Apostolopoulos","Greece",18,62,79,"Olympiacos CFP","LB",975000,500
"516","Jeremy Socorro Pulido","Spain",21,62,73,"CD Tenerife","LB",850000,1000
"517","Luuk Wouters","Netherlands",22,62,69,"RKC Waalwijk","LB",775000,1000
"518","Nahuel Franco","Argentina",19,61,74,"Rosario Central","LB",750000,1000
"519","Niko Bretschneider","Germany",21,61,68,"MSV Duisburg","LB",625000,1000
"520","Lucian Goge","Romania",29,61,61,"Rapid Bucure<U+0219>ti","LB",3e+05,2000
"521","Thibault Tamas","France",20,61,75,"Montpellier Hérault SC","LB",750000,3000
"522","Oscar Villa","Mexico",20,61,70,"Club León","LB",675000,3000
"523","Aventis Aventisian","Greece",18,61,78,"Go Ahead Eagles","LB",8e+05,500
"524","Trevor Clarke","Republic of Ireland",23,61,64,"Bristol Rovers","LB",425000,2000
"525","Farhan Al Azmi","Saudi Arabia",26,61,62,"Al Hazem","LB",350000,3000
"526","Milton Bolaños","Ecuador",29,61,61,"Guayaquil City FC","LB",3e+05,500
"527","Kristoffer Lund Hansen","Denmark",19,61,72,"BK Häcken","LB",675000,550
"528","Hugo Ángeles","Peru",27,61,61,"Sport Huancayo","LB",325000,500
"529","Jack Armer","Scotland",20,61,70,"Carlisle United","LB",675000,2000
"530","Nick Galle","Germany",22,61,65,"1. FC Saarbrücken","LB",450000,950
"531","Ander Zoilo Cerdeira","Spain",21,61,69,"Real Sociedad B","LB",7e+05,900
"532","Roberto Barba Castillo","Spain",22,61,70,"SD Huesca","LB",7e+05,2000
"533","Myles Kenlock","England",24,61,63,"Colchester United","LB",4e+05,2000
"534","Faruk Can Genç","Turkey",21,61,70,"Trabzonspor","LB",7e+05,3000
"535","João Miguel Teixeira Mendes","Portugal",21,61,72,"FC Porto","LB",7e+05,1000
"536","André Dias Pedro Lopes","Portugal",19,61,70,"Belenenses SAD","LB",675000,650
"537","Isaías Violante","Mexico",17,61,72,"Deportivo Toluca","LB",650000,500
"538","Santiago Pérez","Uruguay",22,61,69,"Club Atlético River Plate","LB",7e+05,500
"539","Bartlomiej Kukulowicz","Poland",20,61,67,"Bruk-Bet Termalica Nieciecza","LB",475000,1000
"540","Daniel Rivas","Paraguay",19,61,71,"Club Cerro Porteño","LB",675000,500
"541","Robert Neciu","Romania",22,61,69,"FC Botosani","LB",7e+05,2000
"542","Adrian Ioni<U+021B>a","Romania",21,61,66,"AFC Chindia Târgovi<U+0219>te","LB",475000,1000
"543","Alexandro Calut","Belgium",18,61,74,"Standard de Liège","LB",725000,750
"544","Adit Ginti","India",26,61,61,"SC East Bengal FC","LB",325000,500
"545","Tim Sechelmann","Germany",22,61,68,"1. FC Magdeburg","LB",625000,750
"546","Facundo Castet","Argentina",22,61,66,"Club Atlético Sarmiento","LB",475000,2000
"547","Edgar Olivares","Bolivia",18,61,78,"Club Deportivo Jorge Wilstermann","LB",8e+05,500
"548","Joe Tomlinson","England",21,61,69,"Swindon Town","LB",7e+05,2000
"549","Pablo Pérez Rico","Spain",19,61,74,"Sevilla FC","LB",750000,2000
"550","Benjamin Hjertstrand","Sweden",27,61,61,"Örebro SK","LB",325000,1000
"551","Abdelwahed Wahib","Morocco",21,61,71,"Le Havre AC","LB",7e+05,1000
"552","Joel López Salguero","Spain",19,61,78,"Arsenal","LB",825000,6000
"553","Mason O'Malley","Republic of Ireland",20,61,67,"Scunthorpe United","LB",475000,2000
"554","David Argüelles Álvarez","Spain",19,61,76,"Real Sporting de Gijón","LB",750000,900
"555","Max Zuzenhof","Germany",17,61,71,"Türkgücü München","LB",650000,500
"556","Yaliston Martínez","Colombia",21,61,71,"América de Cali","LB",7e+05,600
"557","Manuel Cabit","France",28,61,61,"FC Metz","LB",3e+05,3000
"558","Juan Jose Tello","Colombia",19,61,71,"Deportivo Cali","LB",675000,500
"559","Pablo Galindo","Bolivia",23,61,65,"Club Always Ready","LB",425000,500
"560","Leonardo Mosquera","Venezuela",20,61,70,"Deportivo La Guaira FC","LB",675000,500
"561","José Manuel Urbina Parrado","Spain",21,61,73,"SD Ponferradina","LB",775000,1000
"562","Atli Barkarson","Iceland",20,60,73,"SønderjyskE","LB",575000,2000
"563","Berk Çetin","Turkey",21,60,70,"Kasimpasa SK","LB",525000,2000
"564","Hernando Araúz","Bolivia",20,60,70,"Club Atlético Palmaflor","LB",525000,500
"565","Ethan Bristow","England",19,60,70,"Reading","LB",5e+05,2000
"566","Kalazán Suárez","Colombia",19,60,75,"Godoy Cruz","LB",550000,850
"567","Sekou Sylla","Netherlands",22,60,67,"SC Cambuur","LB",475000,1000
"568","Lukas Scepanik","Germany",27,60,60,"Türkgücü München","LB",240000,1000
"569","Ruben Roosken","Netherlands",21,60,70,"Heracles Almelo","LB",525000,950
"570","Eddy Mejía","Ecuador",21,60,69,"Sociedad Deportiva Aucas","LB",525000,500
"571","Ryan Spaulding","United States",22,60,69,"New England Revolution","LB",525000,1000
"572","Rob Nizet","Belgium",18,60,76,"Norwich City","LB",6e+05,1000
"573","Andrei Dragu","Romania",21,60,67,"FC Botosani","LB",475000,1000
"574","Corrie Ndaba","Republic of Ireland",21,60,67,"Salford City","LB",475000,1000
"575","Mario Andric","Austria",23,60,65,"WSG Tirol","LB",350000,2000
"576","Roger Manrique","Venezuela",22,60,67,"Aragua Fútbol Club","LB",475000,500
"577","Pedro Navarro","Chile",20,60,72,"Colo-Colo","LB",575000,950
"578","Noriki Fuke","Japan",23,60,65,"Tokushima Vortis","LB",350000,700
"579","Dylan Williams","England",17,60,76,"Derby County","LB",6e+05,500
"580","John Nelson","United States",22,60,66,"FC Cincinnati","LB",375000,1000
"581","Filip Antovski","North Macedonia",20,60,70,"FK Austria Wien","LB",525000,2000
"582","Rare<U+0219> Ispas","Romania",20,60,72,"Sepsi OSK Sf. Gheorghe","LB",575000,2000
"583","Alejo Tabares","Argentina",20,60,72,"Club Atlético Lanús","LB",575000,2000
"584","Felix Brand","Germany",20,60,68,"FSV Zwickau","LB",525000,500
"585","Ian Smeulers","Netherlands",21,60,68,"Sandefjord Fotball","LB",525000,550
"586","Julian Eseiza","Argentina",19,60,71,"Club Atlético Banfield","LB",5e+05,1000
"587","Artur Bogusz","Poland",28,60,60,"Radomiak Radom","LB",220000,850
"588","Isaac Annan","Ghana",19,60,72,"Kristiansund BK","LB",550000,500
"589","Oliver Sonne","Denmark",20,60,68,"Silkeborg IF","LB",525000,1000
"590","Antonio Castillo","Chile",22,60,69,"CD Huachipato","LB",525000,1000
"591","Maxim Gullit","Netherlands",20,60,73,"SC Cambuur","LB",575000,950
"592","Juan de Dios Aguayo","Mexico",24,60,64,"Club Universidad Nacional","LB",325000,6000
"593","Agustín Acosta","Uruguay",20,60,70,"Club Atlético Rentistas","LB",525000,500
"594","Luís Pedro Alves Bastos","Portugal",19,60,72,"FC Paços de Ferreira","LB",550000,850
"595","Yahya Kalley","Sweden",20,60,71,"FC Groningen","LB",525000,1000
"596","Heron Crespo da Silva","Brazil",20,60,68,"Vejle Boldklub","LB",525000,1000
"597","Maicol Gil","Bolivia",19,60,75,"Club Deportivo Guabirá","LB",550000,500
"598","James Norris","England",18,60,77,"Liverpool","LB",6e+05,3000
"599","Salem Abdullah","United Arab Emirates",22,60,67,"Al Ain FC","LB",475000,500
"600","Andrea Badan","Italy",22,60,65,"Oldham Athletic","LB",350000,2000
"601","Mansour Al Shammari","Saudi Arabia",20,59,71,"Al Nassr","LB",525000,4000
"602","Kyu hyun Park","Korea Republic",20,59,71,"SV Werder Bremen","LB",525000,1000
"603","David Kabamba","Congo DR",21,59,65,"USL Dunkerque","LB",350000,750
"604","Martin André Sjølstad","Norway",20,59,70,"Kristiansund BK","LB",475000,550
"605","Daniel Aceves","Mexico",20,59,70,"Pachuca","LB",475000,2000
"606","Alberk Koç","Turkey",24,59,63,"Ittifak Holding Konyaspor","LB",3e+05,2000
"607","Tomás Silva","Argentina",18,59,71,"San Lorenzo de Almagro","LB",5e+05,600
"608","Martin Luciano","Argentina",17,59,75,"Newell's Old Boys","LB",550000,500
"609","Boubacar Traorè","Senegal",23,59,65,"FC St. Gallen 1879","LB",325000,2000
"610","Gaultiér Overman","Netherlands",20,59,68,"Sparta Rotterdam","LB",475000,1000
"611","Samir Valverde","Bolivia",18,59,72,"Royal Pari","LB",5e+05,500
"612","Godfrey Stephen","Nigeria",20,59,64,"Jagiellonia Bialystok","LB",3e+05,1000
"613","Oliver Zandén","Sweden",19,59,73,"IF Elfsborg","LB",5e+05,500
"614","Tadeo Rodríguez","Argentina",20,59,68,"Arsenal de Sarandí","LB",475000,1000
"615","Niklas May","Germany",19,59,70,"Viktoria Köln","LB",475000,550
"616","Luis Abelardo Vargas","Paraguay",21,59,69,"Club Cerro Porteño","LB",475000,500
"617","Louis Breunig","Germany",17,59,73,"FC Würzburger Kickers","LB",5e+05,500
"618","Joshua Wilson-Esbrand","England",18,59,77,"Manchester City","LB",550000,4000
"619","Arnaud Dony","Belgium",17,59,82,"Sint-Truidense VV","LB",675000,500
"620","Maiky De La Cruz","Ecuador",16,59,79,"LDU Quito","LB",575000,500
"621","Fahad Al Obaid","Saudi Arabia",28,59,59,"Al Hazem","LB",2e+05,3000
"622","Andre Reynolds II","United States",20,59,73,"Chicago Fire Football Club","LB",525000,900
"623","Marco Campagnaro","Argentina",18,59,72,"Newell's Old Boys","LB",5e+05,650
"624","Jímer Fory","Colombia",19,59,76,"Atlético Nacional","LB",550000,500
"625","Çagtay Kurukalip","Turkey",19,59,74,"Fenerbahçe SK","LB",5e+05,3000
"626","Guillermo Rendón","Ecuador",19,59,67,"Barcelona Sporting Club","LB",475000,500
"627","Iverson Contreras","Venezuela",17,59,72,"Deportivo Táchira FC","LB",5e+05,500
"628","Jan-Erik Eichhorn","Germany",19,59,73,"Hannover 96","LB",5e+05,2000
"629","Luis Carlos Rodríguez","Bolivia",18,59,77,"Club Deportivo Jorge Wilstermann","LB",550000,500
"630","Emre Kaplan","Turkey",20,59,72,"Atakas Hatayspor","LB",525000,4000
"631","Alexandre Tégar","France",20,59,70,"US Quevilly Rouen Métropole","LB",475000,700
