"","name","country","age","overall","potential","club","pos","value","wage"
"315","Sebastian Larsson","Sweden",36,72,72,"AIK","CM",750000,5000
"316","Darius Olaru","Romania",23,72,78,"FCSB (Steaua)","CM",3700000,11000
"317","Daniele Baselli","Italy",29,72,72,"Cagliari","CM",2300000,23000
"318","Daniel Bessa","Italy",28,72,72,"Hellas Verona","CM",2300000,20000
"319","Volodymyr Shepelev","Ukraine",24,72,77,"Dynamo Kyiv","CM",3500000,650
"320","Aníbal Moreno","Argentina",22,72,81,"Racing Club","CM",5e+06,12000
"321","Samuel Moutoussamy","Congo DR",24,71,75,"FC Nantes","CM",2700000,14000
"322","Ludovit Reis","Netherlands",21,71,79,"Hamburger SV","CM",4200000,7000
"323","Sandi Lovric","Slovenia",23,71,78,"FC Lugano","CM",3700000,7000
"324","Robert Snodgrass","Scotland",33,71,71,"Luton Town","CM",1200000,10000
"325","Joe Ralls","England",27,71,71,"Cardiff City","CM",2e+06,22000
"326","Reo Hatate","Japan",23,71,76,"Celtic","CM",2800000,27000
"327","Sebastian Vasiliadis","Greece",23,71,75,"DSC Arminia Bielefeld","CM",2700000,14000
"328","Berkay Özcan","Turkey",23,71,78,"Istanbul Basaksehir FK","CM",3700000,19000
"329","Matúš Bero","Slovakia",25,71,73,"Vitesse","CM",2300000,11000
"330","Erick Sánchez","Mexico",21,71,80,"Pachuca","CM",4200000,9000
"331","Zaydou Youssouf","France",21,71,77,"AS Saint-Étienne","CM",3e+06,14000
"332","Vincent Pajot","France",30,71,71,"FC Metz","CM",1800000,12000
"333","Carel Eiting","Netherlands",23,71,78,"Huddersfield Town","CM",3700000,7000
"334","Oghenekaro Etebo","Nigeria",25,71,74,"Watford","CM",2500000,18000
"335","Aleix Febas Pérez","Spain",25,71,74,"Málaga CF","CM",2500000,15000
"336","Edimilson Fernandes","Switzerland",25,71,73,"BSC Young Boys","CM",2300000,15000
"337","Lewis Holtby","Germany",30,71,71,"Holstein Kiel","CM",1800000,16000
"338","Gianluca Busio","United States",19,71,85,"Venezia FC","CM",4400000,8000
"339","Antonio Blanco Conde","Spain",20,71,83,"Real Madrid CF","CM",4500000,51000
"340","Dion Lopy","Senegal",19,71,79,"Stade de Reims","CM",4e+06,9000
"341","Anuar Mohamed Tuhami","Morocco",26,71,72,"Real Valladolid CF","CM",2200000,8000
"342","Rémi Walter","France",26,71,72,"Sporting Kansas City","CM",2200000,6000
"343","Adem Zorgane","Algeria",21,71,80,"Royal Charleroi S.C.","CM",4200000,8000
"344","Cameron Puertas","Switzerland",22,71,76,"Royale Union Saint-Gilloise","CM",2900000,10000
"345","Domingos André Ribeiro Almeida","Portugal",21,71,79,"Vitória de Guimarães","CM",4200000,6000
"346","Jordan Sierra","Ecuador",24,71,74,"Deportivo Toluca","CM",2500000,12000
"347","Youssef Maleh","Morocco",22,71,80,"Fiorentina","CM",4200000,25000
"348","Jesús Soraire","Argentina",32,71,71,"Club Atlético Central Córdoba","CM",1500000,9000
"349","Samuele Ricci","Italy",19,71,86,"Torino F.C.","CM",4400000,16000
"350","Eduardo Henrique da Silva","Brazil",26,71,74,"Al Raed","CM",2400000,9000
"351","Eugeni Valderrama Domènech","Spain",26,71,72,"Real Zaragoza","CM",2200000,7000
"352","Ezequiel Cañete","Argentina",22,71,79,"Unión de Santa Fe","CM",4200000,8000
"353","George Honeyman","England",26,71,71,"Hull City","CM",2e+06,10000
"354","Pablo Galdames","Chile",24,71,76,"Genoa","CM",2800000,10000
"355","Pape Matar Sarr","Senegal",18,71,82,"FC Metz","CM",3900000,16000
"356","In Beom Hwang","Korea Republic",24,71,76,"FC Seoul","CM",2800000,4000
"357","Miroslav Kácer","Slovakia",27,71,71,"FC Viktoria Plzen","CM",2e+06,750
"358","Martín Payero","Argentina",22,71,78,"Middlesbrough","CM",3800000,16000
"359","Paulo Henrique Soares dos Santos","Brazil",26,71,72,"Shanghai Port FC","CM",2200000,15000
"360","Marcel Ruiz","Mexico",20,71,77,"Club Tijuana","CM",2900000,10000
"361","Paulo Lucas Santos de Paula","Brazil",24,71,75,"Al Shabab","CM",2700000,18000
"362","Eduard Löwen","Germany",24,70,75,"VfL Bochum 1848","CM",2400000,19000
"363","Nicolas Haas","Switzerland",25,70,73,"Empoli","CM",2100000,22000
"364","Pelly-Ruddock Mpanzu","Congo DR",27,70,70,"Luton Town","CM",1700000,9000
"365","Jonathan González","Mexico",22,70,75,"Gallos Blancos de Querétaro","CM",2400000,21000
"366","Muhamed Bešic","Bosnia and Herzegovina",28,70,70,"Ferencvárosi TC","CM",1600000,650
"367","Moritz Leitner","Germany",28,70,70,"FC Zürich","CM",1600000,11000
"368","James Léa Siliki","Cameroon",25,70,75,"Middlesbrough","CM",2300000,22000
"369","Latif Blessing","Ghana",24,70,74,"Los Angeles FC","CM",2300000,5000
"370","Hotaru Yamaguchi","Japan",30,70,70,"Vissel Kobe","CM",1500000,6000
"371","Dan Gosling","England",31,70,70,"Watford","CM",1300000,27000
"372","Luca Mazzitelli","Italy",25,70,73,"AC Monza","CM",2100000,3000
"373","Godfred Donsah","Ghana",25,70,75,"Yeni Malatyaspor","CM",2300000,8000
"374","Cristian Ferreira","Argentina",21,70,77,"River Plate","CM",3200000,7000
"375","Gaius Makouta","Congo",23,70,75,"Boavista FC","CM",2400000,8000
"376","Filipe Miguel Barros Soares","Portugal",22,70,77,"PAOK","CM",3200000,700
"377","Takahiro Kunimoto","Japan",23,70,77,"Jeonbuk Hyundai Motors","CM",3200000,6000
"378","Riley McGree","Australia",22,70,77,"Middlesbrough","CM",3200000,14000
"379","Roberto López Alcaide","Spain",21,70,80,"Real Sociedad B","CM",3600000,3000
"380","Joao Ortiz","Ecuador",25,70,72,"LDU Quito","CM",2e+06,700
"381","Assane Dioussé","Senegal",23,70,75,"AS Saint-Étienne","CM",2400000,15000
"382","Jean-Victor Makengo","France",23,70,77,"Udinese Calcio","CM",3200000,9000
"383","Fabian Nürnberger","Germany",21,70,76,"1. FC Nürnberg","CM",2500000,6000
"384","Afonso Gamelas Sousa","Portugal",21,70,81,"Belenenses SAD","CM",3600000,3000
"385","Cristian Medina","Argentina",19,70,82,"Boca Juniors","CM",3800000,5000
"386","Nicolas Raskin","Belgium",20,70,81,"Standard de Liège","CM",3500000,7000
"387","Lewis Ferguson","Scotland",21,70,80,"Aberdeen","CM",3600000,4000
"388","Ante Palaversa","Croatia",21,70,79,"KV Kortrijk","CM",3600000,37000
"389","Majeed Ashimeru","Ghana",23,70,75,"RSC Anderlecht","CM",2400000,11000
"390","Steven Alzate","Colombia",22,70,79,"Brighton & Hove Albion","CM",3600000,24000
"391","Seung Ho Paik","Korea Republic",24,70,75,"Jeonbuk Hyundai Motors","CM",2400000,6000
"392","Magnus Kofod Andersen","Denmark",22,70,76,"FC Nordsjælland","CM",2500000,7000
"393","Sofiane Bendebka","Algeria",28,70,70,"Al Fateh","CM",1600000,17000
"394","Ángel Cardozo Lucena","Paraguay",26,70,71,"Club Cerro Porteño","CM",1900000,650
"395","Alexander Mühling","Germany",28,70,70,"Holstein Kiel","CM",1600000,14000
"396","Gadi Kinda","Israel",27,70,71,"Sporting Kansas City","CM",1800000,5000
"397","Martín Távara","Peru",22,70,76,"Club Sporting Cristal","CM",2500000,600
"398","Olivier Kemen","France",24,70,75,"Yukatel Kayserispor","CM",2400000,8000
"399","Víctor Vázquez Solsona","Spain",34,70,70,"LA Galaxy","CM",725000,5000
"400","Juninho Bacuna","Curacao",23,70,77,"Birmingham City","CM",3200000,11000
"401","Leonardo da Silva Lopes","Portugal",22,70,77,"KSV Cercle Brugge","CM",3200000,7000
"402","Facundo Pérez","Argentina",21,70,76,"Club Atlético Lanús","CM",2500000,7000
"403","Rayane Aabid","France",29,70,70,"Kasimpasa SK","CM",1600000,9000
"404","Lucas González","Argentina",21,70,78,"Club Atlético Independiente","CM",3600000,6000
"405","Javier Martínez Calvo","Spain",21,70,80,"CA Osasuna","CM",3600000,11000
"406","Quinten Timber","Netherlands",20,70,83,"FC Utrecht","CM",3800000,7000
"407","Jefferson Intriago","Ecuador",25,69,74,"Mazatlán Futbol Club","CM",2e+06,7000
"408","Jean-Manuel Mbom","Germany",21,69,76,"SV Werder Bremen","CM",2800000,5000
"409","Beni Baningime","Congo DR",22,69,78,"Heart of Midlothian","CM",3100000,4000
"410","Kenneth Taylor","Netherlands",19,69,83,"Ajax","CM",3300000,4000
"411","Andrés Iniestra","Mexico",25,69,72,"Club Atlético de San Luis","CM",1800000,8000
"412","Joel Obi","Nigeria",30,69,69,"US Salernitana 1919","CM",1300000,18000
"413","András Schäfer","Hungary",22,69,78,"1. FC Union Berlin","CM",3100000,12000
"414","Mijaíl Avilés","Venezuela",34,69,69,"Independiente Petrolero","CM",650000,500
"415","Alhassan Yusuf","Nigeria",20,69,82,"Royal Antwerp FC","CM",3300000,8000
"416","Berkan Kutlu","Turkey",23,69,74,"Galatasaray SK","CM",2100000,20000
"417","Allan Campbell","Scotland",22,69,75,"Luton Town","CM",2200000,6000
"418","Clemens Fandrich","Germany",30,69,69,"FC Erzgebirge Aue","CM",1300000,5000
"419","Dejan Petrovic","Slovenia",23,69,75,"SK Rapid Wien","CM",2200000,12000
"420","Clifford Aboagye","Ghana",26,69,72,"Puebla FC","CM",1800000,10000
"421","Marko Bulat","Croatia",19,69,83,"Dinamo Zagreb","CM",3300000,500
"422","Milos Vulic","Serbia",24,69,74,"Crotone","CM",2100000,2000
"423","Caio Alexandre Sousa e Silva","Brazil",22,69,74,"Vancouver Whitecaps FC","CM",2100000,4000
"424","Adalberto Carrasquilla","Panama",22,69,75,"Houston Dynamo","CM",2200000,4000
"425","Jaime Suárez Juesas","Spain",24,69,74,"Real Oviedo","CM",2100000,5000
"426","Jamie Allen","England",26,69,70,"Coventry City","CM",1600000,11000
"427","Serge-Junior Martinsson Ngouali","Gabon",29,69,69,"Sarpsborg 08 FF","CM",1400000,3000
"428","Éderson José dos Santos","Brazil",21,69,78,"US Salernitana 1919","CM",3100000,14000
"429","Finn Ole Becker","Germany",21,69,80,"FC St. Pauli","CM",3100000,7000
"430","David Kinsombi","Germany",25,69,70,"Hamburger SV","CM",1700000,7000
"431","Josh Onomah","England",24,69,74,"Fulham","CM",2100000,21000
"432","Javier Salas","Mexico",27,69,69,"Puebla FC","CM",1500000,5000
"433","Raphael Gregório Guzzo","Portugal",26,69,70,"FC Vizela","CM",1600000,3000
"434","Emil Bohinen","Norway",22,69,78,"US Salernitana 1919","CM",3100000,16000
"435","Keaton Parks","United States",23,69,75,"New York City FC","CM",2200000,4000
"436","Thom Haye","Netherlands",26,69,70,"SC Heerenveen","CM",1600000,5000
"437","Jozabed Sánchez Ruiz","Spain",30,69,69,"Málaga CF","CM",1300000,5000
"438","Jason Knight","Republic of Ireland",20,69,78,"Derby County","CM",3e+06,6000
"439","Joe Bell","New Zealand",22,69,77,"Brøndby IF","CM",3100000,7000
"440","Lino Tempelmann","Germany",22,69,75,"1. FC Nürnberg","CM",2200000,11000
"441","Jacopo Petriccione","Italy",26,69,70,"Benevento","CM",1600000,2000
"442","Dávid Sigér","Hungary",30,69,69,"Ferencvárosi TC","CM",1300000,550
"443","Matt O'Riley","Denmark",20,69,78,"Celtic","CM",3e+06,17000
"444","Néstor Ortigoza","Paraguay",36,69,69,"San Lorenzo de Almagro","CM",450000,5000
"445","Jacopo Dezi","Italy",29,69,69,"Venezia FC","CM",1400000,10000
"446","Tom Krauß","Germany",20,69,79,"1. FC Nürnberg","CM",3e+06,20000
"447","Rémy Boissier","France",27,69,69,"Rodez Aveyron Football","CM",1500000,3000
"448","Sofian Kiyine","Morocco",23,68,74,"Venezia FC","CM",1900000,17000
"449","Abdul Khalili","Sweden",29,68,68,"Hammarby IF","CM",1200000,3000
"450","Nikolas Nartey","Denmark",21,68,76,"VfB Stuttgart","CM",2700000,8000
"451","José Florentín","Paraguay",24,68,73,"Vélez Sarsfield","CM",1800000,6000
"452","Sondre Fet","Norway",24,68,73,"FK Bodø/Glimt","CM",1800000,2000
"453","Charlie Adam","Scotland",35,68,68,"Dundee FC","CM",475000,3000
"454","Hiroyuki Mae","Japan",25,68,70,"Avispa Fukuoka","CM",1500000,2000
"455","Gabriel Florentín","Argentina",22,68,75,"Argentinos Juniors","CM",2400000,5000
"456","Santiago Pierotti","Argentina",20,68,78,"Club Atlético Colón","CM",2600000,4000
"457","Mohamed Benkhemassa","Algeria",27,68,68,"Málaga CF","CM",1300000,4000
"458","Luke Berry","England",28,68,68,"Luton Town","CM",1200000,6000
"459","Simon Olsson","Sweden",23,68,75,"IF Elfsborg","CM",2400000,2000
"460","Ifeanyi Mathew","Nigeria",24,68,71,"Lillestrøm SK","CM",1600000,2000
"461","Thaciano Mickael da Silva","Brazil",26,68,70,"Altay SK","CM",1500000,6000
"462","Gonzalo Abrego","Argentina",21,68,76,"Godoy Cruz","CM",2700000,3000
"463","Ismaila Coulibaly","Mali",20,68,79,"K Beerschot VA","CM",2600000,9000
"464","Christian Oliva","Uruguay",25,68,72,"Club Atlético Talleres","CM",1700000,6000
"465","Robert Garcés","Venezuela",28,68,68,"Deportivo Táchira FC","CM",1200000,500
"466","Amara Condé","Germany",24,68,72,"1. FC Magdeburg","CM",1700000,2000
"467","Danil Prutsev","Russia",21,68,76,"Spartak Moskva","CM",2700000,14000
"468","Sam Field","England",23,68,75,"Queens Park Rangers","CM",2400000,7000
"469","Matías Esquivel","Argentina",22,68,76,"Club Atlético Talleres","CM",2700000,6000
"470","Marcelino Nuñez","Chile",21,68,78,"Universidad Católica","CM",2700000,4000
"471","Cristian Rodríguez Pérez","Spain",25,68,71,"SD Ponferradina","CM",1600000,4000
"472","Lesley Ugochukwu","France",17,68,81,"Stade Rennais FC","CM",2700000,2000
"473","José Mauri","Italy",25,68,73,"Sporting Kansas City","CM",1800000,4000
"474","Hayao Kawabe","Japan",25,68,71,"Grasshopper Club Zürich","CM",1600000,25000
"475","Nicolás Castro","Argentina",20,68,80,"Newell's Old Boys","CM",2900000,5000
"476","Nicolò Fagioli","Italy",20,68,83,"Juventus","CM",2900000,18000
"477","Gary Gardner","England",29,68,68,"Birmingham City","CM",1200000,10000
"478","Morten Hjulmand","Denmark",22,68,77,"Lecce","CM",2700000,2000
"479","Miguel Ángel Atienza Villa","Spain",22,68,78,"SD Eibar","CM",2700000,4000
"480","Hugo Dorrego","Uruguay",28,68,68,"Club Deportivo Oriente Petrolero","CM",1200000,550
"481","Dženis Burnic","Germany",23,68,74,"1. FC Heidenheim 1846","CM",1900000,9000
"482","Jeremy Márquez","Mexico",21,68,81,"Club Atlas","CM",3e+06,4000
"483","Braian Ojeda","Paraguay",21,68,80,"Nottingham Forest","CM",3e+06,14000
"484","Patrick Osterhage","Germany",21,68,75,"VfL Bochum 1848","CM",2400000,7000
"485","Jakub Piotrowski","Poland",23,68,73,"Fortuna Düsseldorf","CM",1800000,9000
"486","Radoslaw Murawski","Poland",27,68,68,"Lech Poznan","CM",1300000,5000
"487","Marco Fossati","Italy",28,68,68,"Hajduk Split","CM",1200000,500
"488","Moisés Villarroel","Bolivia",22,68,77,"Club Deportivo Jorge Wilstermann","CM",2700000,500
"489","Ronaldo Sánchez","Bolivia",24,68,73,"Club Deportivo Oriente Petrolero","CM",1800000,500
"490","Yuya Kubo","Japan",27,68,68,"FC Cincinnati","CM",1300000,4000
"491","Liam Walsh","England",23,68,73,"Hull City","CM",1800000,10000
"492","Luca Fiordilino","Italy",24,68,70,"Venezia FC","CM",1600000,7000
"493","Shandon Baptiste","Grenada",23,68,75,"Brentford","CM",2400000,15000
"494","Fabian Schnellhardt","Germany",27,68,68,"SV Darmstadt 98","CM",1300000,7000
"495","Ramón Enríquez Rodríguez","Spain",20,68,79,"Málaga CF","CM",2600000,3000
"496","Samuel Asamoah","Togo",27,68,68,"FC U Craiova 1948","CM",1300000,5000
"497","Marc Stendera","Germany",25,68,71,"FC Ingolstadt 04","CM",1600000,8000
"498","Álvaro Brun","Uruguay",34,68,68,"Montevideo City Torque","CM",550000,500
"499","Christian Gentner","Germany",35,68,68,"FC Luzern","CM",475000,5000
"500","Timothy Tillman","Germany",22,67,75,"SpVgg Greuther Fürth","CM",2300000,7000
"501","Kelechi Nwakali","Nigeria",23,67,76,"SD Huesca","CM",2300000,4000
"502","Bryan Olivera","Uruguay",27,67,67,"Club Atlético Peñarol","CM",1100000,500
"503","Tobias Raschl","Germany",21,67,75,"SpVgg Greuther Fürth","CM",2300000,6000
"504","Clint Leemans","Netherlands",25,67,70,"Viborg FF","CM",1300000,4000
"505","Kirian Rodríguez","Spain",25,67,70,"Unión Deportiva Las Palmas","CM",1300000,3000
"506","Ísak Bergmann Jóhannesson","Iceland",18,67,82,"F.C. København","CM",2400000,2000
"507","Matthäus Taferner","Austria",20,67,77,"RZ Pellets Wolfsberger AC","CM",2200000,5000
"508","Mamadou Coulibaly","Senegal",22,67,76,"US Salernitana 1919","CM",2300000,5000
"509","Romal Palmer","England",22,67,73,"Barnsley","CM",1600000,12000
"510","Jake Forster-Caskey","England",27,67,67,"Charlton Athletic","CM",1100000,4000
"511","Andrés Tello","Colombia",24,67,72,"Benevento","CM",1500000,1000
"512","Léo Leroy","France",21,67,75,"Montpellier Hérault SC","CM",2300000,6000
"513","Hernán Rodríguez","Bolivia",25,67,72,"Royal Pari","CM",1500000,500
"514","Yuki Yamamoto","Japan",23,67,71,"Gamba Osaka","CM",1500000,4000
"515","Agustín Mulet","Argentina",21,67,75,"Vélez Sarsfield","CM",2300000,4000
"516","Hugo Vetlesen","Norway",21,67,76,"FK Bodø/Glimt","CM",2300000,2000
"517","Niklas Hauptmann","Germany",25,67,71,"1. FC Köln","CM",1400000,9000
"518","Nils Seufert","Germany",24,67,72,"SV Sandhausen","CM",1500000,7000
"519","Deroy Duarte","Cape Verde Islands",21,67,73,"Fortuna Sittard","CM",1600000,4000
"520","Giannelli Imbula","Congo DR",28,67,67,"Portimonense SC","CM",1e+06,3000
"521","Reece Brown","England",25,67,70,"Peterborough United","CM",1300000,4000
"522","Ebenezer Ofori","Ghana",26,67,67,"Vejle Boldklub","CM",1100000,3000
"523","Tom Dele-Bashiru","Nigeria",21,67,76,"Reading","CM",2300000,12000
"524","Ibrahima Kébé","Mali",20,67,77,"Girona FC","CM",2200000,3000
"525","Keiya Sento","Japan",26,67,67,"Nagoya Grampus","CM",1100000,3000
"526","Erdal Rakip","North Macedonia",25,67,70,"Malmö FF","CM",1300000,3000
"527","Nicolas Janvier","France",22,67,75,"Vitória de Guimarães","CM",2300000,3000
"528","Bartosz Slisz","Poland",22,67,76,"Legia Warszawa","CM",2300000,3000
"529","Ali McCann","Northern Ireland",21,67,77,"Preston North End","CM",2300000,9000
"530","Warren Tchimbembé","Congo",23,67,74,"CD Mirandés","CM",2e+06,6000
"531","Albert Grønbæk","Denmark",20,67,78,"Aarhus GF","CM",2200000,4000
"532","Aimen Moueffek","France",20,67,79,"AS Saint-Étienne","CM",2400000,8000
"533","Henri Lansbury","England",30,67,67,"Luton Town","CM",975000,5000
"534","Elias K. Hagen","Norway",21,67,76,"FK Bodø/Glimt","CM",2300000,2000
"535","Rubén Manjarrés","Colombia",21,67,76,"Junior FC","CM",2300000,950
"536","Jay O'Shea","Republic of Ireland",32,67,67,"Brisbane Roar","CM",8e+05,2000
"537","Álvaro Quiroga","Bolivia",26,67,68,"Club Deportivo Guabirá","CM",1200000,500
"538","Tesfaldet Tekie","Sweden",24,67,71,"Fortuna Sittard","CM",1500000,4000
"539","Martin Baturina","Croatia",18,67,84,"Dinamo Zagreb","CM",2600000,500
"540","Eliel Peretz","Israel",24,67,71,"RZ Pellets Wolfsberger AC","CM",1500000,5000
"541","Hakan Özmert","Turkey",36,67,67,"Antalyaspor","CM",325000,5000
"542","Ewerton da Silva Pereira","Brazil",28,67,67,"Portimonense SC","CM",1e+06,3000
"543","Dominik Furman","Poland",28,67,67,"Wisla Plock","CM",1e+06,3000
"544","Noah Diliberto","France",19,67,79,"Valenciennes FC","CM",2400000,1000
"545","Azzedine Ounahi","Morocco",21,67,78,"Angers SCO","CM",2300000,6000
"546","Petr Schwarz","Czech Republic",29,67,67,"Slask Wroclaw","CM",1e+06,4000
"547","Álvaro Madrid","Chile",26,67,67,"CD Everton de Viña del Mar","CM",1100000,2000
"548","Rui Miguel Guerra Pires","Portugal",23,67,74,"FC Paços de Ferreira","CM",2e+06,6000
"549","Frederik Holst","Denmark",26,67,68,"Lillestrøm SK","CM",1200000,2000
"550","James Igbekeme","Nigeria",25,67,70,"Columbus Crew","CM",1300000,4000
"551","Marcos A. Rodrigues Silva","Portugal",22,66,73,"Clube Sport Marítimo","CM",1700000,3000
"552","Tomás Costa Silva","Portugal",21,66,75,"FC Vizela","CM",1900000,1000
"553","Dru Yearwood","England",21,66,74,"New York Red Bulls","CM",1900000,2000
"554","Josh Vela","England",27,66,66,"Shrewsbury Town","CM",9e+05,4000
"555","Curtis Edwards","England",27,66,66,"Djurgårdens IF","CM",9e+05,3000
"556","Santiago Hezze","Argentina",19,66,80,"Club Atlético Huracán","CM",2e+06,2000
"557","Giannis Papanikolaou","Greece",22,66,71,"Raków Czestochowa","CM",1300000,2000
"558","Tiago Filipe Oliveira Dantas","Portugal",20,66,80,"CD Tondela","CM",2100000,3000
"559","Luis Ramírez","Venezuela",23,66,70,"Caracas Fútbol Club","CM",1200000,500
"560","Billy Mitchell","England",20,66,74,"Millwall","CM",1900000,3000
"561","Carl Gustafsson","Sweden",21,66,77,"Kalmar FF","CM",1900000,1000
"562","Juan Manuel Sanabria","Uruguay",21,66,76,"Club Atlético de San Luis","CM",1900000,9000
"563","Patrick Sontheimer","Germany",22,66,73,"Viktoria Köln","CM",1700000,2000
"564","Édouard Michut","France",18,66,82,"Paris Saint-Germain","CM",2200000,6000
"565","Tarek Carranza","Peru",29,66,66,"Sport Boys","CM",825000,500
"566","Beñat Prados Díaz","Spain",20,66,77,"Athletic Club de Bilbao","CM",1900000,6000
"567","Edwin Rivera","Bolivia",31,66,66,"Club Always Ready","CM",7e+05,500
"568","Adrián Sánchez","Argentina",22,66,77,"CD Everton de Viña del Mar","CM",1900000,1000
"569","Rosalino Toledo","Paraguay",31,66,66,"Guaireña FC","CM",7e+05,500
"570","Michal Chrapek","Poland",29,66,66,"Piast Gliwice","CM",825000,3000
"571","Juan Ignacio Nardoni","Argentina",18,66,76,"Unión de Santa Fe","CM",1800000,1000
"572","Carlos Ribera","Bolivia",24,66,70,"Royal Pari","CM",1200000,500
"573","Tyreeq Bakinson","England",22,66,73,"Ipswich Town","CM",1700000,9000
"574","Franz Gonzáles","Bolivia",21,66,76,"Platense","CM",1900000,3000
"575","Édgar Barreto","Paraguay",36,66,66,"N.E.C. Nijmegen","CM",275000,3000
"576","Alejandro Blesa Pina","Spain",19,66,79,"Levante Unión Deportiva","CM",2e+06,4000
"577","Emerson Hyndman","United States",25,66,69,"Atlanta United","CM",1100000,2000
"578","Dardo Miloc","Argentina",30,66,66,"Arsenal de Sarandí","CM",825000,3000
"579","Willian Cevallos","Ecuador",31,66,66,"C.D. Universidad Católica del Ecuador","CM",7e+05,500
"580","Ben Wiles","England",22,66,71,"Rotherham United","CM",1300000,3000
"581","Jesús Barco","Peru",24,66,70,"Sport Boys","CM",1200000,500
"582","Tatsuki Seko","Japan",23,66,71,"Kawasaki Frontale","CM",1300000,3000
"583","Tommy Doyle","England",19,66,80,"Cardiff City","CM",2e+06,6000
"584","Enzo Roldán","Argentina",20,66,75,"Unión de Santa Fe","CM",1900000,3000
"585","Wouter Burger","Netherlands",20,66,77,"FC Basel 1893","CM",1900000,3000
"586","Toni Domgjoni","Kosovo",22,66,75,"Vitesse","CM",1900000,5000
"587","Anders Konradsen","Norway",30,66,66,"FK Bodø/Glimt","CM",825000,2000
"588","Julius Kade","Germany",22,66,73,"SG Dynamo Dresden","CM",1700000,5000
"589","Will Smallbone","Republic of Ireland",21,66,77,"Southampton","CM",1900000,10000
"590","Manolo Portanova","Italy",21,66,79,"Genoa","CM",2100000,4000
"591","Morten Ågnes Konradsen","Norway",25,66,69,"FK Bodø/Glimt","CM",1100000,2000
"592","Francho Serrano Gracia","Spain",19,66,80,"Real Zaragoza","CM",2e+06,2000
"593","Martín Manuel Calderón Gómez","Spain",22,66,74,"CD Mirandés","CM",1900000,7000
"594","David Dioses","Peru",25,66,67,"Carlos A. Mannucci","CM",1e+06,500
"595","Marko Poletanovic","Serbia",27,66,66,"Wisla Kraków","CM",9e+05,3000
"596","Matt Smith","Wales",21,66,77,"Milton Keynes Dons","CM",1900000,3000
"597","Conor McGrandles","Scotland",25,66,68,"Lincoln City","CM",1100000,4000
"598","Stevie Mallan","Scotland",25,66,69,"Yeni Malatyaspor","CM",1100000,4000
"599","Leon Flach","United States",20,66,76,"Philadelphia Union","CM",1900000,2000
"600","Andrija Lukovic","Serbia",26,66,66,"Belenenses SAD","CM",925000,2000
"601","Moisés Caicedo","Ecuador",19,66,78,"Brighton & Hove Albion","CM",2e+06,8000
"602","Kota Watanabe","Japan",22,66,70,"Yokohama F. Marinos","CM",1200000,3000
"603","Alejandro Bejarano","Bolivia",37,66,66,"Independiente Petrolero","CM",275000,500
"604","Justin Lonwijk","Netherlands",21,66,75,"Viborg FF","CM",1900000,3000
"605","Alex Méndez","United States",20,66,78,"FC Vizela","CM",2100000,1000
"606","Frankie Amaya","United States",20,66,75,"New York Red Bulls","CM",1900000,2000
"607","Ahmed Hamdi","Egypt",23,66,71,"Club de Foot Montréal","CM",1300000,2000
"608","Laros Duarte","Netherlands",24,66,71,"FC Groningen","CM",1300000,3000
"609","Mario Palomino","Peru",27,66,66,"Sport Boys","CM",9e+05,500
"610","Michael Carcelén","Ecuador",24,66,70,"Barcelona Sporting Club","CM",1200000,500
"611","Kingsley Michael","Nigeria",21,66,76,"Bologna","CM",1900000,7000
"612","Callum Wright","England",21,65,75,"Cheltenham Town","CM",1600000,14000
"613","Florian Michel","France",29,65,65,"Grenoble Foot 38","CM",7e+05,2000
"614","Jesse Bosch","Netherlands",21,65,73,"FC Twente","CM",1600000,2000
"615","Adam Phillips","England",23,65,68,"Morecambe","CM",975000,8000
"616","Dean Huiberts","Netherlands",21,65,75,"PEC Zwolle","CM",1600000,2000
"617","Higor Matheus Meritão","Brazil",27,65,66,"Club Universidad Nacional","CM",825000,4000
"618","Philippe Rommens","Belgium",23,65,71,"Go Ahead Eagles","CM",1100000,2000
"619","Jon Ander Olasagasti Imizcoz","Spain",20,65,75,"Real Sociedad B","CM",1600000,2000
"620","Fabio Miretti","Italy",17,65,82,"Juventus","CM",1800000,2000
"621","Lewis Wing","England",26,65,67,"Wycombe Wanderers","CM",875000,3000
"622","Lukas Kunze","Germany",23,65,70,"VfL Osnabrück","CM",1100000,1000
"623","Ismael Gutiérrez Montilla","Spain",20,65,78,"Málaga CF","CM",1700000,2000
"624","Gastón Comas","Argentina",23,65,72,"Unión de Santa Fe","CM",1400000,3000
"625","Yushi Hasegawa","Japan",24,65,70,"Oita Trinita","CM",1100000,1000
"626","Grant Ward","England",26,65,66,"Blackpool","CM",825000,4000
"627","Iron Gomis","France",21,65,70,"USL Dunkerque","CM",1100000,1000
"628","Catalin Itu","Romania",21,65,73,"CFR Cluj","CM",1600000,3000
"629","Adalid Terrazas","Bolivia",20,65,69,"Club Atlético Palmaflor","CM",1e+06,500
"630","Denis Genreau","Australia",22,65,75,"Toulouse Football Club","CM",1600000,2000
"631","Carlo Boukhalfa","Germany",22,65,73,"SSV Jahn Regensburg","CM",1600000,1000
"632","Cristian Trujillo","Colombia",22,65,73,"Club Deportes Tolima","CM",1600000,600
"633","Franco Catarozzi","Uruguay",21,65,75,"Montevideo City Torque","CM",1600000,500
