"","name","country","age","overall","potential","club","pos","value","wage"
"322","Manuel Heredia","Peru",35,66,66,"Carlos A. Mannucci","GK",90000,500
"323","Ivan Filipović","Croatia",26,66,70,"Paris FC","GK",925000,2000
"324","Miguel Ángel Martínez","Paraguay",22,66,74,"Club Cerro Porteño","GK",1700000,500
"325","Stefan Bajic","France",19,66,79,"Pau FC","GK",1800000,550
"326","Alexandru Greab","Romania",29,66,66,"Campionii FC Arges","GK",575000,2000
"327","Carlos Olses","Venezuela",20,66,78,"Deportivo La Guaira FC","GK",1800000,500
"328","Joan García Pons","Spain",20,66,80,"RCD Espanyol de Barcelona","GK",1800000,3000
"329","Gabriel Resende Brazão","Brazil",20,66,76,"Inter","GK",1600000,10000
"330","Filip Majchrowicz","Poland",21,66,76,"Radomiak Radom","GK",1700000,750
"331","Alvino Volpi Neto","Brazil",28,66,68,"Club Atlético Peñarol","GK",725000,500
"332","Nicolò Manfredini","Italy",33,66,66,"Benevento","GK",275000,1000
"333","Sebastián Jurado","Mexico",23,66,72,"Cruz Azul","GK",1100000,10000
"334","Diogo Fesnard Nogueira Sousa","Portugal",22,66,73,"Antalyaspor","GK",1500000,3000
"335","Rafał Strączek","Poland",22,66,75,"PGE FKS Stal Mielec","GK",1700000,850
"336","Gaizka Ayesa Burgui","Spain",20,66,80,"Real Sociedad B","GK",1800000,1000
"337","Bart Verbruggen","Netherlands",18,66,79,"RSC Anderlecht","GK",1700000,550
"338","Ouparine Djoco","France",23,66,71,"Clermont Foot 63","GK",1e+06,3000
"339","Ryan Schofield","England",21,66,75,"Huddersfield Town","GK",1700000,2000
"340","Sébastien Cibois","France",23,66,72,"Stade Brestois 29","GK",1100000,3000
"341","Martín Rodríguez","Uruguay",31,66,66,"Club Nacional de Football","GK",450000,500
"342","Alex Bono","United States",27,66,66,"Toronto FC","GK",650000,2000
"343","Warleson Lisboa Oliveira","Brazil",24,66,70,"KSV Cercle Brugge","GK",975000,2000
"344","Giancarlo Schiavone","Venezuela",28,66,68,"Metropolitanos de Caracas FC","GK",725000,500
"345","George Long","England",27,66,69,"Millwall","GK",850000,3000
"346","Cristopher Varela","Venezuela",21,66,76,"Deportivo Táchira FC","GK",1700000,500
"347","Abdelali M'hamdi","Morocco",29,66,66,"Abha Club","GK",575000,3000
"348","Andres Gudiño","Mexico",24,66,74,"Cruz Azul","GK",1600000,10000
"349","Joan Femenías del Salto","Spain",24,66,72,"Real Oviedo","GK",1100000,2000
"350","Renato Solís","Peru",23,66,73,"Club Sporting Cristal","GK",1500000,500
"351","Jhohan Gutíerrez","Bolivia",24,66,67,"Club The Strongest","GK",8e+05,500
"352","Gonzalo Valle","Ecuador",25,66,70,"Guayaquil City FC","GK",925000,500
"353","Ismael Diawara","Mali",26,66,69,"Malmö FF","GK",850000,2000
"354","Leo Weinkauf","Germany",24,66,72,"MSV Duisburg","GK",1100000,5000
"355","Simon Ngapandouetnbu","France",18,66,75,"Olympique de Marseille","GK",1500000,850
"356","Christian Früchtl","Germany",21,66,76,"FC Bayern München","GK",1700000,8000
"357","Mario Santilli","Argentina",37,66,66,"Deportivo La Guaira FC","GK",90000,500
"358","Julen Agirrezabala","Spain",20,66,80,"Athletic Club de Bilbao","GK",1800000,4000
"359","Ángel Fortuño Viñas","Spain",18,66,81,"RCD Espanyol de Barcelona","GK",1700000,500
"360","Jokin Ezkieta Mendiburu","Spain",24,66,71,"Athletic Club de Bilbao","GK",1e+06,5000
"361","Vítězslav Jaroš","Czech Republic",19,65,78,"St. Patrick's Athletic","GK",1500000,6000
"362","Kenan Piric","Bosnia and Herzegovina",26,65,67,"Göztepe SK","GK",675000,3000
"363","Christian Gómez Vela","Spain",21,65,79,"Atlético de Madrid","GK",1500000,5000
"364","Thiago Cardozo","Uruguay",24,65,71,"Club Atlético Peñarol","GK",925000,500
"365","Etienne Vaessen","Netherlands",25,65,70,"RKC Waalwijk","GK",825000,1000
"366","Carl Klaus","Germany",27,65,67,"1. FC Nürnberg","GK",650000,3000
"367","Miguel Ángel Morro Muñoz","Spain",20,65,79,"CF Fuenlabrada","GK",1500000,2000
"368","Neofytos Michael","Cyprus",27,65,67,"APOEL Nicosia FC","GK",650000,500
"369","Cătălin Căbuz","Romania",25,65,71,"AFC Chindia Târgoviște","GK",875000,2000
"370","Ștefan Târnovanu","Romania",21,65,77,"FCSB (Steaua)","GK",1500000,2000
"371","Héctor Espínola","Paraguay",29,65,65,"Guaireña FC","GK",5e+05,500
"372","Daniel Vaca","Bolivia",42,65,65,"Royal Pari","GK",80000,500
"373","Fernando de Castro Ribeiro","Brazil",24,65,71,"FC Arouca","GK",925000,1000
"374","Lucas Chevalier","France",19,65,81,"Valenciennes FC","GK",1600000,2000
"375","James Belshaw","England",30,65,65,"Bristol Rovers","GK",475000,3000
"376","Lucas Lund","Denmark",21,65,73,"Viborg FF","GK",1400000,2000
"377","Toby Savin","England",20,65,77,"Accrington Stanley","GK",1500000,850
"378","Gabriel Slonina","United States",17,65,81,"Chicago Fire Football Club","GK",1600000,500
"379","Leo Román Riquelme","Spain",21,65,79,"RCD Mallorca","GK",1500000,3000
"380","Carlos Ortíz","Ecuador",28,65,65,"Delfín Sporting Club","GK",5e+05,500
"381","Tim Schreiber","Germany",19,65,80,"Hallescher FC","GK",1500000,5000
"382","Remi Matthews","England",27,65,67,"Crystal Palace","GK",650000,9000
"383","Franco Petroli","Argentina",23,65,71,"River Plate","GK",925000,3000
"384","Cristian Flores","Venezuela",30,65,65,"Deportivo La Guaira FC","GK",475000,500
"385","Yhonathann Yustiz","Venezuela",29,65,67,"Aragua Fútbol Club","GK",6e+05,500
"386","Ramiro Bentancur","Uruguay",32,65,65,"Cerro Largo Fútbol Club","GK",350000,500
"387","Guillaume Dietsch","France",20,65,76,"Seraing","GK",1400000,2000
"388","Lee Grant","England",38,65,65,"Manchester United","GK",80000,11000
"389","Joaquín Blázquez","Argentina",20,65,79,"Club Atlético Talleres","GK",1500000,2000
"390","Jonathan Medina","Peru",28,65,65,"Club Alianza Lima","GK",5e+05,500
"391","Ruslan Neshcheret","Ukraine",19,65,80,"Dynamo Kyiv","GK",1500000,500
"392","Tarık Çetin","Turkey",24,65,71,"Çaykur Rizespor","GK",925000,2000
"393","Miguel Ortega","Mexico",26,65,68,"Tigres U.A.N.L.","GK",725000,8000
"394","Josh Griffiths","England",19,65,80,"Lincoln City","GK",1500000,3000
"395","Hyung Mo Yang","Korea Republic",29,65,66,"Suwon Samsung Bluewings","GK",550000,1000
"396","Luis Terán","Venezuela",27,65,67,"Hermanos Colmenarez","GK",650000,500
"397","Mauro Silveira","Uruguay",21,65,76,"Montevideo Wanderers","GK",1400000,500
"398","Ángel Zamudio","Peru",24,65,72,"Sport Huancayo","GK",1200000,500
"399","Jerónimo Pourtau","Argentina",21,65,76,"Estudiantes de La Plata","GK",1400000,2000
"400","Matias Tagliamonte","Argentina",23,65,72,"Racing Club","GK",1200000,3000
"401","Alejandro Iturbe Encabo","Spain",17,65,82,"Atlético de Madrid","GK",1600000,500
"402","Moritz Nicolas","Germany",23,65,70,"Viktoria Köln","GK",875000,4000
"403","André Filipe Eusébio Paulo","Portugal",24,65,71,"Sporting CP","GK",925000,2000
"404","Alfie Whiteman","England",22,65,74,"Degerfors IF","GK",1400000,11000
"405","Thomas Mikkelsen","Denmark",37,65,65,"Brøndby IF","GK",80000,2000
"406","Lukáš Hroššo","Slovakia",34,65,65,"Cracovia","GK",120000,2000
"407","José Cárdenas","Ecuador",26,64,67,"C.D. Universidad Católica del Ecuador","GK",6e+05,500
"408","Diego Altube Suárez","Spain",21,64,76,"CF Fuenlabrada","GK",1300000,12000
"409","Luca Gemello","Italy",20,64,74,"Torino F.C.","GK",1100000,4000
"410","Noah Atubolu","Germany",19,64,76,"Sport-Club Freiburg","GK",1200000,2000
"411","René Vollath","Germany",31,64,64,"Türkgücü München","GK",3e+05,1000
"412","Eldin Jakupović","Switzerland",36,64,64,"Leicester City","GK",60000,8000
"413","Vitor Eudes de Souza Costa","Brazil",22,64,73,"Clube Sport Marítimo","GK",1100000,2000
"414","Denis Rusu","Moldova",30,64,64,"Universitatea Craiova","GK",4e+05,3000
"415","Gonzalo Crettaz","Argentina",20,64,76,"Málaga CF","GK",1200000,1000
"416","Ignacio Don","Argentina",39,64,64,"Club Libertad","GK",60000,500
"417","Brian Rocha Araújo","Portugal",21,64,74,"Gil Vicente FC","GK",1100000,1000
"418","Fabián Assmann","Argentina",35,64,64,"Club Atlético Aldosivi","GK",60000,1000
"419","Unai Marino Alkorta","Spain",21,64,76,"SD Amorebieta","GK",1300000,950
"420","Cătălin Straton","Romania",31,64,64,"FCSB (Steaua)","GK",3e+05,3000
"421","Văn Lâm Đăng","Vietnam",27,64,64,"Cerezo Osaka","GK",450000,2000
"422","Javier Belman Calvo","Spain",22,64,69,"CF Fuenlabrada","GK",725000,1000
"423","Luca Unbehaun","Germany",20,64,78,"Borussia Dortmund II","GK",1200000,600
"424","Karl Hein","Estonia",19,64,80,"Reading","GK",1300000,2000
"425","Robert Popa","Romania",18,64,77,"FC U Craiova 1948","GK",1200000,500
"426","Sullivan Péan","France",21,64,73,"Stade Malherbe Caen","GK",1100000,800
"427","Jun Ichimori","Japan",29,64,64,"Gamba Osaka","GK",4e+05,2000
"428","Jairo Cuéllar","Bolivia",21,64,71,"Club Deportivo Guabirá","GK",1e+06,500
"429","David Martin","England",35,64,64,"West Ham United","GK",60000,6000
"430","Tito Rojas","Venezuela",33,64,64,"Metropolitanos de Caracas FC","GK",190000,500
"431","Senne Lammens","Belgium",18,64,79,"Club Brugge KV","GK",1200000,500
"432","Tomás Marchiori","Argentina",26,64,69,"Atlético Tucumán","GK",675000,2000
"433","Gustavo Arévalos","Paraguay",36,64,64,"General Caballero (JLM)","GK",60000,500
"434","Alex Bass","England",23,64,70,"Bradford City","GK",750000,2000
"435","Arda Akbulut","Turkey",20,64,76,"Trabzonspor","GK",1200000,3000
"436","Renzo Bacchia","Uruguay",22,64,71,"Club Atlético Independiente","GK",1e+06,2000
"437","Gustavo Gutiérrez","Mexico",24,64,70,"Deportivo Toluca","GK",750000,3000
"438","Rodrigo Perea","Ecuador",31,64,64,"Mushuc Runa","GK",3e+05,500
"439","Antonis Stergiakis","Greece",22,64,74,"Blackburn Rovers","GK",1100000,6000
"440","Brandon Austin","England",22,64,72,"Tottenham Hotspur","GK",1100000,10000
"441","Joaquín Silva","Uruguay",23,64,72,"Cerro Largo Fútbol Club","GK",1100000,500
"442","Luca Plogmann","Germany",21,64,75,"SV Werder Bremen","GK",1100000,1000
"443","Alex Paulsen","New Zealand",18,64,79,"Wellington Phoenix","GK",1200000,500
"444","Raphael Aflalo Lopes Martins","Brazil",23,64,70,"Portimonense SC","GK",750000,1000
"445","Emile Franco","Peru",20,64,72,"Club Sporting Cristal","GK",1100000,500
"446","Pedro Galindo","Bolivia",26,64,68,"Club Always Ready","GK",625000,500
"447","Mihai Popa","Romania",20,64,76,"FC Voluntari","GK",1200000,750
"448","Luis Cárdenas","Bolivia",30,64,64,"Club Deportivo Jorge Wilstermann","GK",4e+05,500
"449","Kyung Gun Mun","Korea Republic",26,64,68,"Jeju United FC","GK",625000,1000
"450","Jorge Araúz","Bolivia",26,64,66,"Royal Pari","GK",550000,500
"451","Nathan Trott","England",22,64,74,"AS Nancy Lorraine","GK",1100000,8000
"452","Ross Doohan","Scotland",23,64,68,"Tranmere Rovers","GK",675000,7000
"453","Thomas Hasal","Canada",21,64,72,"Vancouver Whitecaps FC","GK",1100000,1000
"454","Ilya Svinov","Russia",20,64,72,"Spartak Moskva","GK",1100000,6000
"455","Carljohan Eriksson","Finland",26,64,68,"Dundee United","GK",625000,1000
"456","Yaroslav Meykher","Ukraine",21,64,73,"Real Valladolid CF","GK",1100000,1000
"457","Sebastian Breza","Canada",23,64,70,"Club de Foot Montréal","GK",750000,4000
"458","Hans Christian Bernat","Denmark",20,64,74,"Odense Boldklub","GK",1100000,2000
"459","Joel Jiménez Portero","Spain",21,63,73,"Real Sporting de Gijón","GK",925000,1000
"460","Zafer Görgen","Turkey",21,63,73,"Çaykur Rizespor","GK",925000,1000
"461","Denilson Ojeda","Venezuela",20,63,72,"AC Mineros de Guayana","GK",9e+05,500
"462","Edgar Pérez","Venezuela",34,63,63,"AC Mineros de Guayana","GK",80000,500
"463","Pontus Dahlberg","Sweden",22,63,71,"Gillingham","GK",925000,6000
"464","Robby McCrorie","Scotland",23,63,71,"Rangers FC","GK",925000,6000
"465","Cheikh Kane Sarr","Senegal",21,63,75,"Granada CF","GK",1e+06,2000
"466","James Trafford","England",18,63,78,"Bolton Wanderers","GK",975000,500
"467","Marcel Lotka","Poland",20,63,75,"Hertha BSC","GK",1e+06,4000
"468","Carlos Espinoza","Ecuador",32,63,63,"Club Social y Deportivo Macará","GK",240000,500
"469","Javier Izquierdo Cuervo","Spain",20,63,75,"Real Sporting de Gijón","GK",1e+06,1000
"470","Victor Rîmniceanu","Romania",31,63,63,"FC Voluntari","GK",250000,1000
"471","Toni Fuidias Ribera","Spain",20,63,75,"Real Madrid CF","GK",1e+06,11000
"472","Nick Shinton","Belgium",20,63,74,"Club Brugge KV","GK",9e+05,2000
"473","Cezary Miszta","Poland",19,63,74,"Legia Warszawa","GK",9e+05,700
"474","Yuma Obata","Japan",19,63,76,"Vegalta Sendai","GK",1e+06,500
"475","Jacob Widell Zetterström","Sweden",22,63,72,"Djurgårdens IF","GK",925000,1000
"476","Ángel Jiménez Gallego","Spain",19,63,76,"Granada CF","GK",1e+06,1000
"477","Sebastian Osigwe","Nigeria",27,63,65,"FC Lugano","GK",450000,2000
"478","Saidt Mustafá","Bolivia",31,63,63,"Club Deportivo Guabirá","GK",250000,500
"479","Maxime Delanghe","Belgium",20,63,76,"PSV","GK",1e+06,2000
"480","Stefan Drljača","Germany",22,63,70,"Borussia Dortmund II","GK",825000,700
"481","Juanito Alfonso","Paraguay",31,63,63,"General Caballero (JLM)","GK",250000,500
"482","Gianfranco Castellanos","Peru",33,63,63,"Universidad Técnica de Cajamarca","GK",160000,500
"483","Arthur Okonkwo","England",19,63,79,"Arsenal","GK",1100000,4000
"484","Diant Ramaj","Germany",19,63,79,"Eintracht Frankfurt","GK",1100000,2000
"485","Luis Federico López Andúgar","Spain",20,63,76,"Real Madrid CF","GK",1e+06,11000
"486","Alessandro Russo","Italy",20,63,77,"Sint-Truidense VV","GK",1e+06,3000
"487","Matías Mansilla","Argentina",25,63,67,"Patronato","GK",525000,2000
"488","Jan Olschowsky","Germany",19,63,75,"Borussia Mönchengladbach","GK",1e+06,2000
"489","Adrian Lis","Poland",29,63,64,"Warta Poznań","GK",375000,800
"490","Filip Jörgensen","Sweden",19,63,79,"Villarreal CF","GK",1100000,2000
"491","Rodrigo Banegas","Bolivia",25,63,67,"Club Deportivo Jorge Wilstermann","GK",525000,500
"492","Powell Obinna Obi","Japan",23,63,67,"Yokohama F. Marinos","GK",550000,2000
"493","Naoto Kamifukumoto","Japan",31,63,63,"Tokushima Vortis","GK",250000,850
"494","Patrick Zubczuk","Peru",26,63,66,"Cienciano","GK",475000,500
"495","Tsuyoshi Kodama","Japan",33,63,63,"FC Tokyo","GK",160000,2000
"496","Egil Selvik","Norway",23,63,71,"FK Haugesund","GK",925000,650
"497","Alberto Hórreo Taveras","Spain",21,63,75,"Real Oviedo","GK",1e+06,1000
"498","Niclas Thiede","Germany",22,63,72,"Sportclub Verl","GK",925000,3000
"499","Edisson Recalde","Ecuador",25,63,67,"9 de Octubre","GK",525000,500
"500","Mihai Eșanu","Romania",22,63,70,"FC Dinamo 1948 Bucureşti","GK",825000,850
"501","Esteve Peña Albons","Spain",23,63,71,"FC Cartagena","GK",925000,1000
"502","Hillel Konaté","Côte d'Ivoire",26,63,64,"Valenciennes FC","GK",425000,1000
"503","Juniors Barbieri","Peru",25,63,66,"Cienciano","GK",5e+05,500
"504","Carl Rushworth","England",19,63,79,"Walsall","GK",1100000,1000
"505","Pépé Bonet","Congo DR",18,63,76,"Stade Rennais FC","GK",975000,700
"506","Fidel Castillo Alarcón","Spain",22,63,73,"UD Ibiza","GK",925000,1000
"507","Ammar Helac","Austria",23,63,67,"FK Austria Wien","GK",550000,3000
"508","João Pedro Oliveira Gonçalves","Portugal",20,63,73,"Boavista FC","GK",9e+05,2000
"509","Joel Pinto","Peru",41,63,63,"Sport Huancayo","GK",50000,500
"510","Andy Vidal","Peru",26,63,65,"Ayacucho","GK",450000,500
"511","Kristoffer Klaesson","Norway",20,63,76,"Leeds United","GK",1e+06,7000
"512","Lukas Hornicek","Czech Republic",18,63,73,"SC Braga","GK",875000,500
"513","Ricardo Farro","Peru",36,63,63,"FBC Melgar","GK",50000,500
"514","Harry Lewis","England",23,62,70,"Southampton","GK",775000,6000
"515","Jesús Ruiz Suárez","Spain",24,62,70,"AD Alcorcón","GK",775000,1000
"516","Dalberson Ferreira do Amaral","Brazil",24,62,67,"Futebol Clube de Famalicão","GK",475000,1000
"517","Árpád Tordai","Romania",23,62,69,"FC Farul Constanța","GK",675000,1000
"518","Mikołaj Biegański","Poland",19,62,73,"Wisła Kraków","GK",750000,500
"519","Masahiro Okamoto","Japan",38,62,62,"Sagan Tosu","GK",45000,500
"520","Victor Méndez Exposito","Spain",21,62,74,"CD Tenerife","GK",850000,900
"521","Igor Vekič","Slovenia",23,62,68,"FC Paços de Ferreira","GK",5e+05,1000
"522","Amjhad Nazih","France",19,62,74,"Nîmes Olympique","GK",825000,500
"523","Ander Iruarrizaga Díez","Spain",22,62,70,"Athletic Club de Bilbao","GK",775000,3000
"524","Guillermo Centurión","Uruguay",18,62,75,"Club Nacional de Football","GK",8e+05,500
"525","Răzvan Ducan","Romania",20,62,70,"CS Mioveni","GK",750000,600
"526","Jonas Kersken","Germany",20,62,73,"Borussia Mönchengladbach","GK",750000,2000
"527","Richard Sánchez","Mexico",27,62,63,"LA Galaxy","GK",350000,1000
"528","Alfonso Pastor Vacas","Spain",20,62,72,"Sevilla FC","GK",750000,2000
"529","Francisco Casanova","Uruguay",24,62,67,"Centro Atlético Fénix","GK",475000,500
"530","Pere Joan García Bauzà","Spain",19,62,79,"RCD Mallorca","GK",9e+05,1000
"531","Arda Özçimen","Turkey",19,62,73,"Göztepe SK","GK",750000,850
"532","Sayouba Mandé","Côte d'Ivoire",28,62,63,"Odense Boldklub","GK",325000,2000
"533","Timothy Fayulu","Switzerland",21,62,74,"FC Sion","GK",850000,2000
"534","Flavius Croitoru","Romania",28,62,62,"Campionii FC Arges","GK",275000,1000
"535","Juan Ignacio González","Uruguay",27,62,62,"Club Sol de América","GK",3e+05,500
"536","Boubacar Fall","Senegal",20,62,75,"AS Saint-Étienne","GK",850000,3000
"537","Harry Burgoyne","England",24,62,68,"Shrewsbury Town","GK",5e+05,1000
"538","Knut-André Skjærstein","Norway",25,62,65,"Lillestrøm SK","GK",4e+05,800
"539","Pablo Valencia García","Spain",20,62,71,"CA Osasuna","GK",750000,2000
"540","Germán Araúz","Bolivia",26,62,64,"Royal Pari","GK",375000,500
"541","Daniel Strindholm","Sweden",19,62,77,"Málaga CF","GK",825000,550
"542","Shun Yoshida","Japan",24,62,66,"Oita Trinita","GK",450000,600
"543","Jorge Chanza Zapata","Spain",23,62,70,"UD Ibiza","GK",775000,950
"544","Ederson Cabezas","Colombia",20,62,69,"Deportivo Pasto","GK",675000,500
"545","Sergio Díaz Sorroche","Spain",23,62,69,"FC Cartagena","GK",675000,950
"546","Zion Suzuki","Japan",18,62,74,"Urawa Red Diamonds","GK",8e+05,500
"547","John Pulskamp","United States",20,62,75,"Sporting Kansas City","GK",850000,750
"548","Facundo Ferrero","Argentina",25,62,68,"Club Atlético Sarmiento","GK",5e+05,2000
"549","Marino Arzamendia","Paraguay",23,62,69,"Club Olimpia","GK",675000,500
"550","Omar Carabalí","Chile",24,62,68,"Colo-Colo","GK",5e+05,1000
"551","Davor Blažević","Sweden",28,62,64,"Hammarby IF","GK",350000,950
"552","Quanbo Guo","China PR",23,62,69,"Beijing Guoan FC","GK",675000,2000
"553","Benny Díaz","United States",22,62,70,"Club Tijuana","GK",775000,2000
"554","Mário Jorge Pasquinha Évora","Cape Verde Islands",22,62,72,"Vitória de Guimarães","GK",775000,1000
"555","Pavel Pavlyuchenko","Belarus",23,62,68,"Bruk-Bet Termalica Nieciecza","GK",5e+05,1000
"556","Robin Brüseke","Germany",27,62,62,"Sportclub Verl","GK",3e+05,500
"557","Rodolfo Rodríguez","Paraguay",34,62,62,"Club Nacional","GK",70000,500
"558","Stephen Henderson","Republic of Ireland",33,62,62,"Charlton Athletic","GK",130000,1000
"559","Juan Flere","Argentina",23,62,69,"Cádiz CF","GK",675000,3000
"560","Daniel Valdés","Venezuela",36,62,62,"Estudiantes de Mérida","GK",45000,500
"561","Italo Espinoza","Peru",25,62,65,"Ayacucho","GK",4e+05,500
"562","Cristhian Riveros","Paraguay",22,62,69,"Club Nacional","GK",7e+05,500
"563","Daniel Sandy","Bolivia",19,62,73,"Club Deportivo Jorge Wilstermann","GK",750000,500
"564","Antal Bencze","Hungary",19,62,79,"Vitória de Guimarães","GK",9e+05,600
"565","Lucas Covolan Cavagnari","Brazil",30,62,62,"Port Vale","GK",275000,2000
"566","Omar Rodríguez","Colombia",24,62,67,"Club Independiente Santa Fe","GK",475000,500
"567","Malcolm Barcola","Togo",22,62,70,"Olympique Lyonnais","GK",775000,6000
"568","Iustin Popescu","Romania",27,62,65,"CS Mioveni","GK",4e+05,900
"569","Ramón Juan Ramírez","Spain",21,62,68,"CD Mirandés","GK",525000,850
"570","Eduardo Dos Santos Haesler","Germany",22,62,70,"FC Nordsjælland","GK",775000,1000
"571","David Agudelo","Colombia",24,61,64,"Atlético Nacional","GK",350000,500
"572","Johel Semidey","Venezuela",27,61,63,"Aragua Fútbol Club","GK",3e+05,500
"573","Jakob Odehnal","Austria",19,61,69,"SC Rheindorf Altach","GK",6e+05,750
"574","Álvaro Preciado","Ecuador",23,61,67,"Barcelona Sporting Club","GK",425000,500
"575","Mees Bakker","Netherlands",20,61,73,"AZ Alkmaar","GK",7e+05,900
"576","Belmin Jenciragic","Austria",21,61,70,"FC Flyeralarm Admira","GK",650000,1000
"577","Lucas Galarza","Paraguay",20,61,69,"Club Always Ready","GK",625000,500
"578","Pedro Díaz","Peru",23,61,66,"Carlos A. Mannucci","GK",4e+05,500
"579","Sebastian Rojas","Peru",21,61,66,"Carlos A. Mannucci","GK",4e+05,500
"580","Elliot Parish","England",31,61,61,"St. Johnstone FC","GK",170000,1000
"581","Kojiro Nakano","Japan",22,61,68,"Hokkaido Consadole Sapporo","GK",575000,750
"582","Masato Sasaki","Japan",19,61,70,"Kashiwa Reysol","GK",6e+05,600
"583","Laureano Martinez","Argentina",19,61,72,"Club Atlético Talleres","GK",6e+05,800
"584","Hernán Muñoz","Chile",32,61,61,"Deportivo Ñublense","GK",160000,750
"585","Jagoba Zárraga Martínez","Spain",23,61,66,"AD Alcorcón","GK",4e+05,1000
"586","Jonathan Villafuerte","Ecuador",22,61,68,"Club Social y Deportivo Macará","GK",575000,500
"587","Apostolos Tsilingiris","Greece",20,61,71,"APOEL Nicosia FC","GK",625000,500
"588","Hugo Landivar","Bolivia",22,61,69,"Club The Strongest","GK",650000,500
"589","Washington Ortega","Uruguay",26,61,65,"La Equidad","GK",350000,500
"590","Tomás Romero","El Salvador",20,61,72,"Los Angeles FC","GK",625000,700
"591","Aron van Lare","Netherlands",18,61,79,"PSV","GK",725000,500
"592","Kengo Nagai","Japan",26,61,64,"Shimizu S-Pulse","GK",325000,700
"593","Dragoș Balauru","Romania",31,61,61,"AFC UTA Arad","GK",170000,1000
"594","Ismael Quispe","Peru",21,61,68,"Sport Boys","GK",575000,500
"595","George Micle","Romania",19,61,70,"Campionii FC Arges","GK",6e+05,500
"596","Johan Lara","Ecuador",22,61,71,"Sociedad Deportiva Aucas","GK",650000,500
"597","Jayson Leutwiler","Canada",32,61,61,"Oldham Athletic","GK",160000,2000
"598","Shuhei Matsubara","Japan",28,61,62,"Hokkaido Consadole Sapporo","GK",250000,1000
"599","Jonathan Lima","Uruguay",22,61,69,"Club Atlético Peñarol","GK",650000,500
"600","Daniel Andersen","Denmark",20,61,76,"Aarhus GF","GK",7e+05,1000
"601","João Pedro Teixeira Silva","Portugal",19,61,74,"Clube Sport Marítimo","GK",675000,600
"602","Luca Philipp","Germany",20,61,72,"TSG Hoffenheim","GK",625000,3000
"603","Florian Palmowski","Germany",20,61,72,"Hertha BSC","GK",625000,3000
"604","Davy Rouyard","France",21,61,73,"FC Girondins de Bordeaux","GK",7e+05,2000
"605","Pablo Barredo Calvo","Spain",17,61,74,"SD Ponferradina","GK",650000,500
"606","Weibmar Asprilla","Colombia",22,61,68,"Independiente Medellín","GK",575000,500
"607","Pieter Bos","Netherlands",24,61,65,"SC Cambuur","GK",375000,950
"608","Earl Edwards Jr.","United States",29,61,61,"New England Revolution","GK",220000,1000
"609","Oliver Dovin","Sweden",18,61,77,"Hammarby IF","GK",725000,500
"610","Otto Hindrich","Romania",18,61,78,"CFR Cluj","GK",725000,500
"611","Héctor Pérez","Venezuela",30,61,62,"AC Mineros de Guayana","GK",250000,500
"612","Dennis Corozo","Ecuador",33,61,61,"Delfín Sporting Club","GK",110000,500
"613","Giacomo Gambetta","Peru",22,61,66,"Sport Boys","GK",4e+05,500
"614","Diego Valdés","Venezuela",28,61,61,"Deportivo Táchira FC","GK",230000,500
"615","Kyung Tae Lee","Korea Republic",26,61,63,"Kawasaki Frontale","GK",3e+05,2000
"616","Matis Carvalho","Portugal",22,61,70,"Montpellier Hérault SC","GK",650000,3000
"617","Kayne Bonnevie","France",19,61,78,"Olympique Lyonnais","GK",750000,3000
"618","Dominique Youfeigane","France",21,61,69,"En Avant de Guingamp","GK",650000,800
"619","Oliver Petersen","Norway",19,61,77,"Molde FK","GK",750000,500
"620","Doğukan Özkan","Turkey",21,61,70,"Antalyaspor","GK",650000,1000
"621","Bernhard Unger","Austria",22,61,68,"SK Rapid Wien","GK",575000,3000
"622","Widen Rojas","Bolivia",28,61,64,"Club Atlético Palmaflor","GK",3e+05,500
"623","Agustín Lastra","Argentina",20,61,69,"Club Atlético Aldosivi","GK",625000,1000
"624","George Ratcliffe","Wales",20,61,73,"Cardiff City","GK",7e+05,3000
"625","Denis Franchi","Italy",18,61,76,"Paris Saint-Germain","GK",675000,900
"626","Juan Pablo Romero","Argentina",23,61,69,"Rosario Central","GK",625000,2000
"627","Teddy Boulhendi","Algeria",20,61,72,"OGC Nice","GK",625000,2000
"628","Vassilis Chatziemmanouil","Greece",21,61,71,"AEK Athens","GK",650000,500
"629","Beau Reus","Netherlands",19,61,72,"AZ Alkmaar","GK",6e+05,600
"630","Mathías Bernatene","Uruguay",20,61,71,"Club Nacional de Football","GK",625000,500
"631","Jordy Schelfhout","Belgium",20,61,72,"KV Oostende","GK",625000,1000
"632","Jake Turner","England",22,61,71,"Newcastle United","GK",650000,4000
"633","Bum Young Lee","Korea Republic",32,61,61,"Suwon FC","GK",160000,800
"634","Jake Eastwood","England",24,61,67,"Sheffield United","GK",425000,3000
"635","Ali Yilmuz","Turkey",25,61,62,"Türkgücü München","GK",3e+05,900
"636","Leonardo Claros","Bolivia",23,61,68,"Club Always Ready","GK",550000,500
"637","Luis Franco","Paraguay",21,61,65,"Club Sol de América","GK",375000,500
"638","Ishan Kort","Suriname",21,60,72,"Sparta Rotterdam","GK",525000,850
"639","Jean Paul García","Colombia",18,60,77,"Getafe CF","GK",550000,500
"640","Martín Correa","Uruguay",21,60,70,"Club Atlético Peñarol","GK",475000,500
"641","Taichi Kato","Japan",24,60,65,"Gamba Osaka","GK",3e+05,1000
