"","name","country","age","overall","potential","club","pos","value","wage"
"310","Luciano Ursino","Argentina",32,66,66,"Club The Strongest","CAM",675000,500
"311","Kays Ruiz-Atil","France",18,66,78,"FC Barcelona","CAM",2e+06,10000
"312","Blendi Idrizi","Kosovo",23,66,73,"FC Schalke 04","CAM",1700000,3000
"313","Tomás Galván","Argentina",21,66,76,"Defensa y Justicia","CAM",1900000,4000
"314","Daan Huisman","Netherlands",18,66,77,"Vitesse","CAM",1800000,2000
"315","Vicente Esquerdo Santas","Spain",21,66,75,"Valencia CF","CAM",1900000,7000
"316","Pablo Gozálbez Gilabert","Spain",20,66,79,"Valencia CF","CAM",2100000,7000
"317","Adi Nalic","Bosnia and Herzegovina",23,66,73,"Malmö FF","CAM",1700000,2000
"318","Heorhii Sudakov","Ukraine",18,66,79,"Shakhtar Donetsk","CAM",2e+06,500
"319","Felix Nmecha","Germany",20,66,78,"VfL Wolfsburg","CAM",2100000,11000
"320","Andreas Schjelderup","Norway",17,66,84,"FC Nordsjælland","CAM",2100000,500
"321","Alex Scott","England",17,66,84,"Bristol City","CAM",2100000,1000
"322","Miguel Ferreira de Sousa","Portugal",22,65,70,"Clube Sport Marítimo","CAM",1100000,2000
"323","Simone Edera","Italy",24,65,70,"Torino F.C.","CAM",1100000,9000
"324","William Baeten","Belgium",24,65,68,"FC U Craiova 1948","CAM",975000,2000
"325","Kaina Yoshio","Japan",23,65,71,"Yokohama F. Marinos","CAM",1100000,3000
"326","Luke McCormick","England",22,65,73,"AFC Wimbledon","CAM",1600000,2000
"327","Caden Clark","United States",18,65,82,"New York Red Bulls","CAM",1800000,5000
"328","Tiago Alexandre Mendes Alves","Portugal",25,65,70,"Piast Gliwice","CAM",1e+06,2000
"329","Ekain Zenitagoia Arana","Spain",27,65,65,"UD Ibiza","CAM",750000,2000
"330","Andrés Souper","United States",22,65,74,"CD Antofagasta","CAM",1600000,1000
"331","Bright Enobakhare","Nigeria",23,65,72,"Coventry City","CAM",1400000,5000
"332","Joan Cruz","Chile",18,65,80,"Colo-Colo","CAM",1700000,800
"333","Adam May","England",23,65,69,"Cambridge United","CAM",1e+06,2000
"334","Gerson Barreto","Peru",25,65,68,"Club Universitario de Deportes","CAM",950000,500
"335","Masaki Watai","Japan",21,65,74,"Tokushima Vortis","CAM",1600000,1000
"336","Maghnes Akliouche","France",19,65,80,"AS Monaco","CAM",1700000,6000
"337","Charalambos Makridis","Germany",24,65,69,"SSV Jahn Regensburg","CAM",1e+06,3000
"338","Sebastian Klaas","Germany",23,65,71,"VfL Osnabrück","CAM",1100000,1000
"339","Abu Francis","Ghana",20,65,76,"FC Nordsjælland","CAM",1600000,2000
"340","Maciej Domanski","Poland",30,65,65,"PGE FKS Stal Mielec","CAM",7e+05,1000
"341","Edson Tortolero","Venezuela",23,65,71,"Deportivo Táchira FC","CAM",1100000,500
"342","Richard van der Venne","Netherlands",29,65,65,"RKC Waalwijk","CAM",7e+05,2000
"343","Jack Rudoni","England",20,65,79,"AFC Wimbledon","CAM",1700000,2000
"344","Lazar Samardžic","Germany",19,65,81,"Udinese Calcio","CAM",1800000,2000
"345","Paul Nebel","Germany",18,65,79,"1. FSV Mainz 05","CAM",1700000,2000
"346","Jamie Walker","Scotland",28,65,65,"Bradford City","CAM",725000,2000
"347","Ernest Muçi","Albania",20,65,76,"Legia Warszawa","CAM",1600000,2000
"348","Sandi Ogrinec","Slovenia",23,65,69,"WSG Tirol","CAM",1e+06,3000
"349","Mario Gulpa","Germany",25,65,67,"Türkgücü München","CAM",9e+05,2000
"350","Adnan Aganovic","Croatia",33,65,65,"Sepsi OSK Sf. Gheorghe","CAM",450000,4000
"351","Maurits Kjaergaard","Denmark",18,65,83,"FC Red Bull Salzburg","CAM",1800000,2000
"352","Johan Mina","Ecuador",19,64,77,"Estoril Praia","CAM",1400000,2000
"353","Jannes Van Hecke","Belgium",19,64,78,"KV Mechelen","CAM",1400000,2000
"354","Omar Sijaric","Montenegro",19,64,73,"FC Erzgebirge Aue","CAM",1300000,1000
"355","Bilal Benkhedim","France",20,64,75,"AS Saint-Étienne","CAM",1300000,5000
"356","Magnus Retsius Grødem","Norway",22,64,73,"Molde FK","CAM",1300000,2000
"357","Ewan Henderson","Scotland",21,64,73,"Hibernian","CAM",1300000,8000
"358","Ivan Šaranic","Croatia",18,64,82,"Dinamo Zagreb","CAM",1500000,500
"359","Abdel Al Badaoui","Morocco",25,64,68,"AD Alcorcón","CAM",825000,2000
"360","Nilson Angulo","Ecuador",18,64,76,"LDU Quito","CAM",1400000,500
"361","Panagiotis Tzimas","Greece",20,64,74,"PAOK","CAM",1300000,500
"362","Elliot Anderson","Scotland",18,64,81,"Bristol Rovers","CAM",1500000,3000
"363","Hannibal Mejbri","Tunisia",18,64,84,"Manchester United","CAM",1600000,7000
"364","Harry Chapman","England",23,64,71,"Burton Albion","CAM",1200000,8000
"365","Héctor Pérez","Venezuela",34,64,64,"Aragua Fútbol Club","CAM",275000,500
"366","Lorenzo Rajot","France",23,64,68,"Rodez Aveyron Football","CAM",850000,1000
"367","Adrián Leites","Uruguay",29,64,64,"Club Atlético River Plate","CAM",575000,500
"368","Sebastian Maier","Germany",27,64,64,"Türkgücü München","CAM",625000,2000
"369","Sibiry Keita","Mali",20,64,75,"KAS Eupen","CAM",1300000,2000
"370","Rare<U+0219> Ilie","Romania",18,64,81,"Rapid Bucure<U+0219>ti","CAM",1500000,800
"371","Milosz Szczepanski","Poland",23,64,69,"Warta Poznan","CAM",875000,2000
"372","Samuel Renel","France",19,64,72,"Chamois Niortais Football Club","CAM",1300000,1000
"373","Enrique Peña Zauner","Venezuela",21,64,72,"Eintracht Braunschweig","CAM",1300000,1000
"374","Matheus Bueno Batista","Brazil",22,64,70,"Gil Vicente FC","CAM",950000,2000
"375","Cisse Sandra","Belgium",17,64,83,"Club Brugge KV","CAM",1500000,700
"376","Tino Anjorin","England",19,64,80,"Huddersfield Town","CAM",1500000,1000
"377","Jefferson Arce","Ecuador",21,64,71,"LDU Quito","CAM",1200000,500
"378","Robbie Benson","Republic of Ireland",29,64,64,"Dundalk FC","CAM",575000,1000
"379","Elias Sierra","Belgium",19,64,77,"Heracles Almelo","CAM",1400000,1000
"380","Oliver Antman","Finland",19,64,77,"FC Nordsjælland","CAM",1400000,2000
"381","Oliver Cooper","Wales",21,64,74,"Newport County","CAM",1300000,5000
"382","Loránd Fülöp","Romania",23,64,70,"FC Voluntari","CAM",925000,1000
"383","Aimar Oroz Huarte","Spain",19,64,79,"CA Osasuna","CAM",1400000,3000
"384","Yuito Suzuki","Japan",19,64,73,"Shimizu S-Pulse","CAM",1300000,750
"385","Jonny Williams","Wales",27,64,64,"Swindon Town","CAM",625000,4000
"386","Ayoub Assal","Morocco",19,64,78,"AFC Wimbledon","CAM",1400000,1000
"387","Hamza Rafia","Tunisia",22,64,73,"Standard de Liège","CAM",1300000,3000
"388","Giannis Konstantelias","Greece",18,64,81,"KAS Eupen","CAM",1500000,500
"389","Omari Hutchinson","England",17,64,81,"Arsenal","CAM",1500000,2000
"390","Mateusz Czyzycki","Poland",23,63,67,"Warta Poznan","CAM",7e+05,900
"391","Pierangelo Pagnano","Venezuela",19,63,75,"AC Mineros de Guayana","CAM",1100000,500
"392","Matthew Garbett","New Zealand",19,63,76,"Torino F.C.","CAM",1100000,5000
"393","Cássio Gabriel Vilela Ferreira","Brazil",28,63,63,"Mumbai City FC","CAM",475000,850
"394","Glody Likonza","Congo DR",23,63,68,"Standard de Liège","CAM",725000,3000
"395","George Thomas","Wales",24,63,67,"Queens Park Rangers","CAM",7e+05,3000
"396","Thomas Beekman","Netherlands",21,63,72,"N.E.C. Nijmegen","CAM",1100000,2000
"397","Famana Quizera","Portugal",18,63,79,"Borussia Mönchengladbach","CAM",1200000,2000
"398","Jomaine Consbruch","Germany",19,63,74,"Eintracht Braunschweig","CAM",1e+06,3000
"399","Piero Quispe","Peru",19,63,73,"Club Universitario de Deportes","CAM",1e+06,500
"400","Giorgi Kokhreidze","Georgia",22,63,71,"Grenoble Foot 38","CAM",1100000,1000
"401","Daniel Luna","Colombia",18,63,78,"Deportivo Cali","CAM",1100000,500
"402","Manuel Monzeglio","Uruguay",19,63,76,"Club Nacional de Football","CAM",1100000,500
"403","Cristian Volpato","Italy",17,63,80,"Roma","CAM",1200000,1000
"404","André Miguel Lapa Ricardo","Portugal",20,63,73,"Futebol Clube de Famalicão","CAM",1100000,2000
"405","Nkanyiso Zungu","South Africa",25,63,65,"Orlando Pirates","CAM",6e+05,500
"406","Koki Hinokio","Japan",20,63,67,"Zaglebie Lubin","CAM",675000,2000
"407","Yojiro Takahagi","Japan",34,63,63,"FC Tokyo","CAM",230000,2000
"408","Rafael Castrillo","Venezuela",22,63,69,"Estudiantes de Mérida","CAM",775000,500
"409","Anssi Suhonen","Finland",21,63,72,"Hamburger SV","CAM",1100000,2000
"410","Gonzalo Córdoba","Argentina",21,63,71,"Racing Club","CAM",1100000,3000
"411","Luis Guerra","Venezuela",24,63,68,"CD Antofagasta","CAM",725000,900
"412","Pau Víctor Delgado","Spain",19,63,73,"Girona FC","CAM",1e+06,1000
"413","Dan Kemp","England",22,63,69,"Milton Keynes Dons","CAM",775000,2000
"414","Oliver Wähling","Germany",21,63,72,"VfL Osnabrück","CAM",1100000,1000
"415","Ömer Beyaz","Turkey",17,63,81,"VfB Stuttgart","CAM",1200000,700
"416","Gastón Torres","Argentina",21,63,74,"Club Atlético Talleres","CAM",1100000,2000
"417","Ignacio Ynfante","Argentina",28,63,63,"Independiente Petrolero","CAM",475000,4000
"418","Enzo Zidane","France",26,63,64,"Rodez Aveyron Football","CAM",575000,1000
"419","Francisco José Coelho Teixeira","Portugal",23,63,70,"Belenenses SAD","CAM",975000,1000
"420","Adam Radwanski","Poland",23,63,66,"Bruk-Bet Termalica Nieciecza","CAM",650000,2000
"421","Juan Manuel Gutiérrez","Uruguay",19,63,78,"Club Nacional de Football","CAM",1100000,500
"422","Richard Chávez","Peru",20,62,72,"Carlos A. Mannucci","CAM",875000,500
"423","Jean Carlos García","Ecuador",20,62,69,"Delfín Sporting Club","CAM",8e+05,500
"424","Luka Stankovski","North Macedonia",18,62,75,"Gazisehir Gaziantep F.K.","CAM",925000,950
"425","Max Alves da Silva","Brazil",20,62,77,"Colorado Rapids","CAM",950000,1000
"426","Ringo Meerveld","Netherlands",18,62,77,"Willem II","CAM",925000,650
"427","Rodrigo Ribeiro Valente","Portugal",20,62,71,"Estoril Praia","CAM",875000,1000
"428","Marcelo Palomino","United States",20,62,76,"Houston Dynamo","CAM",950000,1000
"429","Gonzalo Ríos Ríos","Argentina",22,62,71,"Club Atlético Central Córdoba","CAM",9e+05,2000
"430","Ilyas Chaira","Morocco",19,62,72,"Girona FC","CAM",850000,1000
"431","Alaa Bakir","Germany",20,62,75,"MSV Duisburg","CAM",950000,1000
"432","Jack Aitchison","Scotland",21,62,73,"Forest Green Rovers","CAM",9e+05,6000
"433","Andreas Athanasakopoulos","Greece",19,62,76,"Panathinaikos FC","CAM",950000,500
"434","Meritan Shabani","Germany",22,62,68,"Wolverhampton Wanderers","CAM",650000,10000
"435","Luís André Leite Esteves","Portugal",23,62,69,"Vitória de Guimarães","CAM",8e+05,2000
"436","Sebastian Pérez Bouquet","Mexico",18,62,76,"Club Deportivo Guadalajara","CAM",925000,3000
"437","Asen Chandarov","Bulgaria",22,62,69,"FC Academica Clinceni","CAM",8e+05,1000
"438","Pierre Dwomoh","Belgium",17,62,85,"Royal Antwerp FC","CAM",1200000,500
"439","Mattias Käit","Estonia",23,62,70,"Rapid Bucure<U+0219>ti","CAM",875000,2000
"440","Conor Noß","Republic of Ireland",20,62,74,"Borussia Mönchengladbach","CAM",950000,4000
"441","Jefferson F. Isidio","Brazil",24,62,66,"Moreirense FC","CAM",575000,2000
"442","Paul Smyth","Northern Ireland",23,62,65,"Leyton Orient","CAM",550000,3000
"443","Khanya Leshabela","South Africa",21,62,72,"Leicester City","CAM",9e+05,10000
"444","James McAtee","England",18,62,82,"Manchester City","CAM",1100000,6000
"445","Iker Kortajarena","Spain",20,62,76,"Real Sociedad B","CAM",950000,1000
"446","Patrick Ferreira","Brazil",22,62,69,"Santa Clara","CAM",8e+05,1000
"447","Marcos Corral Tapia","Spain",22,62,70,"UD Ibiza","CAM",9e+05,1000
"448","Joao Grimaldo","Peru",18,62,81,"Club Sporting Cristal","CAM",1e+06,500
"449","Ilias Sebaoui","Belgium",19,62,76,"K Beerschot VA","CAM",950000,1000
"450","Martin Gambos","Slovakia",23,62,68,"FC Viktoria 1889 Berlin","CAM",625000,750
"451","Thelo Aasgaard","Norway",19,62,73,"Wigan Athletic","CAM",850000,700
"452","Stanislav Shopov","Bulgaria",19,62,75,"SC Heerenveen","CAM",950000,1000
"453","Myles Peart-Harris","England",18,62,75,"Brentford","CAM",925000,3000
"454","Sergio Arribas Calvo","Spain",19,62,78,"Real Madrid CF","CAM",1e+06,11000
"455","Bogdan Barbu","Romania",29,62,62,"Rapid Bucure<U+0219>ti","CAM",4e+05,2000
"456","Miguel Ángel Cornejo","Peru",21,62,70,"Club Alianza Lima","CAM",9e+05,500
"457","Elvis Kevin Velasco","Ecuador",21,62,67,"Mushuc Runa","CAM",6e+05,500
"458","Laurenz Dehl","Germany",19,62,73,"1. FC Union Berlin","CAM",850000,3000
"459","Mamadi Caba Camará","Guinea Bissau",17,62,77,"Reading","CAM",9e+05,650
"460","Ricard Artero Ruiz","Spain",18,62,79,"Girona FC","CAM",1e+06,800
"461","Luis Sequeira","Argentina",18,62,77,"San Lorenzo de Almagro","CAM",925000,950
"462","Paxten Aaronson","United States",17,62,77,"Philadelphia Union","CAM",9e+05,500
"463","Collins Makgaka","South Africa",25,62,67,"Orlando Pirates","CAM",575000,500
"464","Jan Žamburek","Czech Republic",20,62,74,"Viborg FF","CAM",950000,2000
"465","Deniz Cicek","Germany",28,62,62,"TSV Havelse","CAM",4e+05,550
"466","Tomás Pais Sarmento Castro","Portugal",22,62,71,"Belenenses SAD","CAM",9e+05,1000
"467","Sondre Liseth","Norway",23,62,68,"FK Haugesund","CAM",625000,850
"468","Nene Dorgeles","Mali",18,62,81,"SV Ried","CAM",1e+06,2000
"469","Eduardo Martínez Escobedo","Spain",22,62,68,"FC Cartagena","CAM",650000,1000
"470","Maciej Zurawski","Poland",20,62,72,"Pogon Szczecin","CAM",875000,1000
"471","Louie Watson","Republic of Ireland",19,62,72,"Derby County","CAM",850000,2000
"472","Cristhian Abastoflor","Bolivia",19,62,77,"Club The Strongest","CAM",950000,500
"473","Yari Otto","Germany",22,62,69,"Eintracht Braunschweig","CAM",8e+05,1000
"474","Ateef Konaté","France",20,61,75,"Nottingham Forest","CAM",8e+05,6000
"475","Jacques Dago","Côte d'Ivoire",22,61,70,"CF Fuenlabrada","CAM",725000,1000
"476","Gor Manvelyan","France",19,61,75,"FC Nantes","CAM",775000,2000
"477","Ben Old","New Zealand",18,61,74,"Wellington Phoenix","CAM",750000,500
"478","Onurhan Babuscu","Austria",17,61,78,"FC Flyeralarm Admira","CAM",825000,500
"479","Luis David González","Venezuela",22,61,68,"Caracas Fútbol Club","CAM",675000,500
"480","Mathías Carpio","Peru",18,61,73,"Cienciano","CAM",750000,500
"481","Dimitris Serpezis","Greece",20,61,72,"Panathinaikos FC","CAM",725000,500
"482","Shayr Mohamed","Mexico",21,61,72,"Arsenal de Sarandí","CAM",725000,1000
"483","Amir Arli","Turkey",18,61,71,"Dijon FCO","CAM",7e+05,500
"484","Diego García","Venezuela",27,61,61,"Aragua Fútbol Club","CAM",350000,500
"485","Dardan Shabanhaxhaj","Kosovo",19,61,74,"SK Sturm Graz","CAM",775000,2000
"486","Sean McGurk","England",18,61,80,"Leeds United","CAM",825000,4000
"487","Adam Oudjani","Algeria",18,61,72,"Racing Club de Lens","CAM",7e+05,2000
"488","Samuel Silvera","Australia",20,61,73,"Newcastle Jets","CAM",8e+05,1000
"489","Lucas Sanabria","Paraguay",21,61,69,"Club Libertad","CAM",725000,500
"490","Ivan Cubelic","Croatia",18,61,79,"Hajduk Split","CAM",825000,500
"491","Yaroslav Mikhailov","Russia",18,61,78,"FC Schalke 04","CAM",825000,800
"492","Salah-Eddine Oulad M'Hand","Netherlands",17,61,80,"Arsenal","CAM",825000,1000
"493","Maicol Ferreira","Uruguay",22,61,68,"Club Atlético Rentistas","CAM",675000,500
"494","Takuhiro Nakai","Japan",17,61,83,"Real Madrid CF","CAM",1e+06,2000
"495","Adrián Bernabé García","Spain",20,61,76,"Parma","CAM",8e+05,650
"496","Sonny Hilton","England",20,61,73,"Fulham","CAM",8e+05,7000
"497","Juan Pablo Gallego","Colombia",20,61,71,"La Equidad","CAM",725000,500
"498","Telmo Arcanjo","Cape Verde Islands",20,61,69,"CD Tondela","CAM",725000,1000
"499","Ethan Chislett","South Africa",22,61,68,"AFC Wimbledon","CAM",675000,1000
"500","Dawid Olejarka","Poland",19,61,74,"Radomiak Radom","CAM",775000,550
"501","Josh Campbell","Scotland",21,61,66,"Hibernian","CAM",5e+05,1000
"502","Dylan Perera Plasencia","Spain",18,61,77,"CD Tenerife","CAM",825000,600
"503","Enrico Hernández","El Salvador",20,61,72,"Vitesse","CAM",725000,2000
"504","Çekdar Orhan","Turkey",23,61,68,"GZT Giresunspor","CAM",650000,2000
"505","Michael Mieles","Ecuador",20,61,68,"Delfín Sporting Club","CAM",650000,500
"506","Mathieu Cachbach","Belgium",20,61,71,"Seraing","CAM",725000,2000
"507","Kevin Alaníz","Uruguay",18,61,72,"Centro Atlético Fénix","CAM",7e+05,500
"508","Kazuki Fujimoto","Japan",22,61,67,"Oita Trinita","CAM",525000,800
"509","Rick Zuijderwijk","Netherlands",20,60,69,"Willem II","CAM",550000,1000
"510","Quinn Sullivan","United States",17,60,74,"Philadelphia Union","CAM",550000,500
"511","Omar Yaisien","Egypt",21,60,68,"Al Ain FC","CAM",550000,500
"512","Karol Struski","Poland",20,60,70,"Jagiellonia Bialystok","CAM",550000,1000
"513","João Roberto Rota Neto","Brazil",17,60,79,"Futebol Clube de Famalicão","CAM",625000,500
"514","Santiago Eneme Bocari","Equatorial Guinea",20,60,70,"FC Nantes","CAM",550000,3000
"515","Bryan Teixeira","France",19,60,70,"Clermont Foot 63","CAM",525000,2000
"516","Connor Smith","Scotland",18,60,76,"Heart of Midlothian","CAM",625000,500
"517","Yani Van den Bossche","Belgium",20,60,74,"KV Kortrijk","CAM",6e+05,2000
"518","David Loera","United States",22,60,69,"Orlando City Soccer Club","CAM",550000,1000
"519","Wanya Marçal Madivádua","Portugal",18,60,75,"Leicester City","CAM",575000,4000
"520","Krisztofer Horváth","Hungary",19,60,76,"Torino F.C.","CAM",625000,4000
"521","Matías Palavecino","Argentina",23,60,66,"Patronato","CAM",4e+05,2000
"522","Brian Orosco","Argentina",23,60,64,"Estudiantes de La Plata","CAM",350000,2000
"523","Tayfun Aydogan","Turkey",24,60,62,"Adana Demirspor","CAM",325000,2000
"524","Quevin Moises Cachicote Castro","Portugal",19,60,74,"West Bromwich Albion","CAM",575000,4000
"525","Flynn Clarke","England",18,60,73,"Norwich City","CAM",575000,2000
"526","Mario Stroeykens","Belgium",16,60,82,"RSC Anderlecht","CAM",775000,500
"527","Burak Ince","Turkey",17,60,79,"DSC Arminia Bielefeld","CAM",625000,500
"528","Diego Soto","Peru",19,60,69,"Club Sporting Cristal","CAM",525000,500
"529","José Gallegos","United States",19,60,73,"SønderjyskE","CAM",575000,1000
"530","Adam Abeddou","France",24,60,65,"USL Dunkerque","CAM",375000,1000
"531","Noa Cervantes","France",18,60,72,"FC Paços de Ferreira","CAM",575000,1000
"532","César Fernando Simões Sousa","Angola",21,60,70,"Belenenses SAD","CAM",550000,950
"533","Ross Tierney","Republic of Ireland",20,60,72,"Motherwell","CAM",6e+05,1000
"534","Ayman Benarous","England",17,60,74,"Bristol City","CAM",550000,700
"535","Franco Tongya","Italy",19,60,71,"Olympique de Marseille","CAM",525000,3000
"536","Alejandro Alvarado","United States",17,60,75,"FC Vizela","CAM",550000,500
"537","Nile John","England",18,60,79,"Charlton Athletic","CAM",625000,4000
"538","Alexandru Ilie","Romania",21,60,71,"FC Voluntari","CAM",550000,800
"539","Samuel Alabi","Ghana",21,60,71,"FC Luzern","CAM",550000,2000
"540","Thanawat Suengchitthawon","Thailand",21,60,71,"Leicester City","CAM",550000,9000
"541","Fedde de Jong","Netherlands",18,60,77,"AZ Alkmaar","CAM",625000,600
"542","Elikia Mbinga","Netherlands",20,60,71,"PEC Zwolle","CAM",550000,1000
"543","Gianluca Gaetano","Italy",21,60,73,"Napoli","CAM",6e+05,6000
"544","Axel Camblan","France",18,60,74,"Stade Brestois 29","CAM",575000,1000
"545","Marcelo Flores","Mexico",17,60,78,"Arsenal","CAM",625000,1000
"546","Christoph Lang","Austria",19,59,73,"SK Sturm Graz","CAM",525000,2000
"547","Daniel Kyerewaa","Germany",20,59,67,"FC Schalke 04","CAM",5e+05,2000
"548","Zakaria Eddahchouri","Netherlands",21,59,68,"Go Ahead Eagles","CAM",5e+05,1000
"549","Erkan Eyibil","Turkey",20,59,67,"Antalyaspor","CAM",5e+05,2000
"550","Jonas Michelbrink","Germany",20,59,74,"Hertha BSC","CAM",550000,5000
"551","Georgian Honciu","Romania",32,59,59,"Campionii FC Arges","CAM",180000,1000
"552","Andy Huamán","Peru",19,59,70,"Universidad Técnica de Cajamarca","CAM",475000,500
"553","Marcel Lewis","England",19,59,70,"Accrington Stanley","CAM",475000,1000
"554","Filip Krastev","Bulgaria",19,59,76,"SC Cambuur","CAM",575000,850
"555","Kasey McAteer","England",19,59,75,"Forest Green Rovers","CAM",575000,7000
"556","Felipe Chamorro","Chile",19,59,69,"Club Deportivo Palestino","CAM",475000,500
"557","Luis Rojas","Chile",19,59,71,"Bologna","CAM",525000,500
"558","Régis Tosatti Giacomin","Brazil",22,59,67,"FC Lugano","CAM",5e+05,2000
"559","Abdulaziz Al Shahrani","Saudi Arabia",26,59,60,"Damac FC","CAM",275000,3000
"560","Miguel Carreón","Mexico",17,59,71,"Club Universidad Nacional","CAM",525000,500
"561","Pablo Barraza","Argentina",20,59,67,"Club Atlético Central Córdoba","CAM",5e+05,2000
"562","Hákon Arnar Haraldsson","Iceland",18,59,77,"F.C. København","CAM",575000,1000
"563","Francisco José Sota Bernard","Spain",30,59,59,"SC East Bengal FC","CAM",220000,500
"564","Sion Spence","Wales",20,59,63,"Bristol Rovers","CAM",325000,6000
"565","Dapo Mebude","Scotland",19,59,74,"AFC Wimbledon","CAM",525000,850
"566","Agostino Spina","Argentina",19,59,71,"Club Atlético Huracán","CAM",525000,1000
"567","Tom Strannegård","Sweden",19,59,72,"AIK","CAM",525000,800
"568","Jong-min Seo","Korea Republic",19,59,74,"SG Dynamo Dresden","CAM",525000,2000
"569","Yuto Yamada","Japan",21,59,69,"Kashiwa Reysol","CAM",5e+05,1000
"570","Chem Campbell","Wales",18,59,77,"Wolverhampton Wanderers","CAM",575000,4000
"571","Eliton Júnior","Brazil",23,59,66,"Varbergs BoIS FC","CAM",450000,600
"572","John Patrick Finn Benoa","Spain",17,59,78,"Getafe CF","CAM",550000,550
"573","Amin Farouk","Germany",17,59,68,"SV Wehen Wiesbaden","CAM",475000,500
"574","Anil Gözütok","Germany",20,59,70,"1. FC Kaiserslautern","CAM",5e+05,750
"575","Juan José Rubiano","Colombia",19,59,69,"Club Deportes Tolima","CAM",475000,500
"576","Ben Cottrell","England",19,59,73,"Arsenal","CAM",525000,6000
"577","Leonel Montano","Denmark",20,58,67,"Vejle Boldklub","CAM",450000,1000
"578","Giannis Sardelis","Greece",20,58,69,"Panathinaikos FC","CAM",450000,500
"579","Xander Martlé","Belgium",17,58,76,"KSV Cercle Brugge","CAM",5e+05,500
"580","Luis Soto","Mexico",20,58,70,"Pachuca","CAM",5e+05,2000
"581","Alfie Devine","England",16,58,83,"Tottenham Hotspur","CAM",650000,1000
"582","Augustine Boakye","Ghana",20,58,71,"RZ Pellets Wolfsberger AC","CAM",5e+05,2000
"583","Israel García Montero","Spain",17,58,71,"AD Alcorcón","CAM",475000,500
"584","Kirill Zinovich","Belarus",18,58,75,"FC Lokomotiv Moscow","CAM",525000,2000
"585","Finlay Pollock","Scotland",17,58,77,"Heart of Midlothian","CAM",5e+05,500
"586","Kervin Andrade","Venezuela",16,58,80,"Deportivo La Guaira FC","CAM",650000,500
"587","Noah Alexandersson","Sweden",19,58,69,"IFK Göteborg","CAM",450000,550
"588","Bilal El Khannous","Belgium",17,58,79,"KRC Genk","CAM",650000,500
"589","Brahima Diarra","France",17,58,75,"Harrogate Town","CAM",5e+05,500
"590","Mark Helm","England",19,58,71,"Burnley","CAM",475000,3000
"591","Andrew Moran","Republic of Ireland",17,58,76,"Brighton & Hove Albion","CAM",5e+05,1000
"592","Lorenz Knöferl","Germany",18,58,77,"TSV 1860 München","CAM",525000,500
"593","Soufiane El-Faouzi","Germany",18,58,68,"SC Paderborn 07","CAM",425000,950
"594","Marian Obedeanu","Romania",20,58,70,"FC Academica Clinceni","CAM",5e+05,950
"595","Ronan Darcy","England",20,58,69,"Bolton Wanderers","CAM",450000,1000
"596","John Peter Sesay","Germany",18,58,72,"SV Darmstadt 98","CAM",475000,850
"597","Miguel Monsalve","Colombia",17,58,75,"Independiente Medellín","CAM",5e+05,500
"598","Alexander García","Peru",18,58,70,"Sport Boys","CAM",475000,500
"599","Ben McCormack","Republic of Ireland",18,58,73,"St. Patrick's Athletic","CAM",475000,500
"600","Jarne Steuckers","Belgium",19,58,72,"Sint-Truidense VV","CAM",475000,1000
"601","Ozkan Cetiner","France",19,58,69,"USL Dunkerque","CAM",450000,650
"602","Young Jun Goh","Korea Republic",19,58,72,"Pohang Steelers","CAM",475000,800
"603","Vladislav Cherny","Russia",18,58,76,"DSC Arminia Bielefeld","CAM",525000,1000
"604","Bünyamin Balat","Turkey",23,58,64,"Adana Demirspor","CAM",325000,2000
"605","Olivier Dumont","Belgium",19,57,67,"Standard de Liège","CAM",350000,1000
"606","Muhammed Egemen Pehlivan","Turkey",20,57,65,"Fatih Karagümrük S.K.","CAM",350000,2000
"607","George Acosta","United States",21,57,67,"Inter Miami CF","CAM",375000,1000
"608","Bartlomiej Ciepiela","Poland",20,57,70,"Legia Warszawa","CAM",4e+05,1000
"609","Harry Vaughan","Republic of Ireland",17,57,71,"Oldham Athletic","CAM",375000,500
"610","Luciano Valente","Italy",17,57,74,"FC Groningen","CAM",4e+05,500
"611","Nico Maier","Switzerland",20,57,69,"BSC Young Boys","CAM",4e+05,2000
"612","Marco Rus","Romania",18,57,72,"Coventry City","CAM",375000,1000
"613","Oisin Smyth","Northern Ireland",21,57,67,"Oxford United","CAM",375000,1000
"614","Khaled Al Blooshi","United Arab Emirates",22,57,66,"Al Ain FC","CAM",375000,500
"615","Leon Müller","Germany",20,57,66,"SV Darmstadt 98","CAM",350000,2000
"616","Martin Pecar","Slovenia",18,57,71,"FK Austria Wien","CAM",375000,1000
"617","Radoslaw Cielemecki","Poland",18,57,69,"Wisla Plock","CAM",375000,500
"618","Salifou Diarrassouba","Burkina Faso",19,57,68,"FC St. Gallen 1879","CAM",350000,1000
"619","Omesh Patla","India",27,57,57,"NorthEast United FC","CAM",170000,500
"620","Luka Pršo","Australia",20,57,68,"Melbourne Victory","CAM",350000,1000
"621","Jonathan Corozo","Ecuador",16,57,73,"Barcelona Sporting Club","CAM",4e+05,500
"622","Emanuel Cuevas","Argentina",24,57,62,"Club Atlético Central Córdoba","CAM",250000,2000
"623","Taishi Semba","Japan",21,57,66,"Sanfrecce Hiroshima","CAM",375000,1000
"624","Daniel Dudzinski","Poland",19,57,69,"Zaglebie Lubin","CAM",4e+05,900
