"","name","country","age","overall","potential","club","pos","value","wage"
"315","Lucas Ahijado Quintana","Spain",26,67,68,"Real Oviedo","RB",1100000,4000
"316","Nathaniel Atkinson","Australia",22,67,75,"Heart of Midlothian","RB",2200000,2000
"317","Julián Malatini","Argentina",20,67,74,"Club Atlético Talleres","RB",1900000,4000
"318","Fran Supayabe","Bolivia",25,67,70,"Club Deportivo Guabirá","RB",1200000,500
"319","Matheus de Barros da Silva","Brazil",23,67,72,"Moreirense FC","RB",1400000,4000
"320","Kilian Fischer","Germany",20,67,73,"1. FC Nürnberg","RB",1500000,3000
"321","Ismael Casas Casado","Spain",20,67,78,"Málaga CF","RB",2100000,2000
"322","Elías López","Argentina",20,67,75,"Godoy Cruz","RB",2100000,4000
"323","Andrés López","Ecuador",28,67,67,"LDU Quito","RB",925000,500
"324","Dirk Abels","Netherlands",24,67,71,"Sparta Rotterdam","RB",1400000,3000
"325","Carl Winchester","Northern Ireland",28,66,66,"Sunderland","RB",775000,4000
"326","Fabián Franco","Paraguay",22,66,75,"Club Cerro Porteño","RB",1800000,500
"327","Mohamed Réda Halaïmia","Algeria",24,66,70,"K Beerschot VA","RB",1100000,3000
"328","Erick Perleche","Peru",20,66,73,"Cienciano","RB",1600000,500
"329","Gregori Anangonó","Ecuador",23,66,73,"C.D. Universidad Católica del Ecuador","RB",1600000,500
"330","Liam Smith","Scotland",25,66,66,"Dundee United","RB",850000,2000
"331","Gastón Benavídez","Argentina",25,66,68,"Club Atlético Talleres","RB",975000,4000
"332","Manuel Thurnwald","Austria",22,66,71,"SC Rheindorf Altach","RB",1200000,3000
"333","Frederic Ananou","Togo",23,66,69,"SC Paderborn 07","RB",1100000,4000
"334","Killian Sardella","Belgium",19,66,78,"RSC Anderlecht","RB",1900000,3000
"335","Andrei Tofan","Romania",24,66,69,"Campionii FC Arges","RB",1100000,2000
"336","Damien Dussaut","France",26,66,66,"FC Farul Constan<U+021B>a","RB",850000,3000
"337","Eduardo Fereira","Venezuela",20,66,76,"Caracas Fútbol Club","RB",1800000,500
"338","Leminger Bolívar","Venezuela",31,66,66,"Metropolitanos de Caracas FC","RB",625000,500
"339","Esteban González","Uruguay",30,66,66,"Club Atlético Rentistas","RB",725000,500
"340","Rodrigo F. Conceição","Portugal",21,66,73,"Moreirense FC","RB",1600000,2000
"341","José Quintero","Ecuador",31,66,66,"LDU Quito","RB",625000,500
"342","Radu Negru","Romania",22,66,75,"FC U Craiova 1948","RB",1800000,3000
"343","Rubén Sánchez Sáez","Spain",20,66,78,"RCD Espanyol de Barcelona","RB",2e+06,4000
"344","Abel Mabaso","South Africa",30,66,66,"Orlando Pirates","RB",725000,500
"345","Thierno Baldé","France",19,66,78,"Le Havre AC","RB",1900000,9000
"346","Bryan Reynolds","United States",20,66,76,"KV Kortrijk","RB",1800000,9000
"347","Nathan Patterson","Scotland",19,66,80,"Everton","RB",1900000,9000
"348","Baris Yardimci","Turkey",28,66,66,"Ittifak Holding Konyaspor","RB",775000,5000
"349","Kacper Chodyna","Poland",22,66,74,"Zaglebie Lubin","RB",1800000,2000
"350","Alexander Munksgaard","Denmark",23,66,73,"Aarhus GF","RB",1600000,4000
"351","Fodé Doucouré","Mali",20,66,77,"Stade de Reims","RB",1800000,5000
"352","Tiago Melo Almeida","Portugal",19,66,80,"CD Tondela","RB",1900000,1000
"353","Joel Caceres","Venezuela",28,66,66,"Hermanos Colmenarez","RB",775000,500
"354","Alejandro Ramos","Peru",22,66,72,"FBC Melgar","RB",1300000,500
"355","Nicolás Morgantini","Argentina",26,66,67,"Platense","RB",925000,5000
"356","Claudiu Belu-Iordache","Romania",27,66,66,"Rapid Bucure<U+0219>ti","RB",825000,3000
"357","Tito Valencia","Ecuador",30,66,66,"Barcelona Sporting Club","RB",725000,500
"358","Francisco Uviedo","Venezuela",25,66,69,"Hermanos Colmenarez","RB",1e+06,500
"359","Marcos Cangá","Ecuador",32,66,66,"9 de Octubre","RB",6e+05,500
"360","Lucas Nahuel Morales","Uruguay",21,66,73,"Cerro Largo Fútbol Club","RB",1600000,500
"361","Hugo Vandermersch","France",22,66,75,"Stade Malherbe Caen","RB",1800000,2000
"362","Denis Haru<U+021B>","Romania",22,66,73,"FC Botosani","RB",1600000,4000
"363","Jan Hendrik Marx","Germany",26,66,67,"Eintracht Braunschweig","RB",925000,2000
"364","Serkan Asan","Turkey",22,66,72,"Trabzonspor","RB",1300000,6000
"365","Marco Carrasco","Ecuador",28,66,66,"C.D. Universidad Católica del Ecuador","RB",775000,500
"366","Byron Nieto","Chile",23,66,73,"CD Antofagasta","RB",1600000,1000
"367","Justin Che","United States",17,65,82,"TSG Hoffenheim","RB",1700000,500
"368","Iván Calero Ruiz","Spain",26,65,66,"AD Alcorcón","RB",775000,2000
"369","Gethin Jones","Wales",25,65,66,"Bolton Wanderers","RB",775000,3000
"370","Willian Vargas","Ecuador",24,65,69,"Independiente del Valle","RB",950000,500
"371","Christian Vásquez","Peru",21,65,74,"Universidad Técnica de Cajamarca","RB",1500000,500
"372","George Tanner","England",21,65,74,"Bristol City","RB",1500000,6000
"373","Alvaro Rodríguez Pérez","Spain",26,65,66,"Burgos CF","RB",775000,2000
"374","Alidu Seidu","Ghana",21,65,72,"Clermont Foot 63","RB",1400000,3000
"375","Ryu Takao","Japan",24,65,68,"Gamba Osaka","RB",9e+05,3000
"376","Francesc Grima Aguilera","Spain",34,65,65,"UD Ibiza","RB",250000,2000
"377","Keigo Tsunemoto","Japan",22,65,70,"Kashima Antlers","RB",1e+06,2000
"378","Simone Pinna","Italy",22,65,73,"Cagliari","RB",1500000,6000
"379","Gabriele Zappa","Italy",21,65,73,"Cagliari","RB",1500000,5000
"380","Felipe Araruna Hoffmann","Brazil",25,65,67,"Reading","RB",825000,6000
"381","Alvas Powell","Jamaica",26,65,66,"FC Cincinnati","RB",775000,2000
"382","Alejandro Benítez Palomero","Spain",21,65,78,"Málaga CF","RB",1700000,2000
"383","Edson Gutiérrez","Mexico",25,65,68,"CF Monterrey","RB",875000,10000
"384","Leeroy Owusu","Netherlands",24,65,70,"Willem II","RB",1e+06,2000
"385","Joaquín García","Argentina",19,65,74,"Vélez Sarsfield","RB",1500000,2000
"386","Christopher Lannert","Germany",23,65,71,"Sportclub Verl","RB",1100000,650
"387","Jon Aramburu","Venezuela",18,65,80,"Deportivo La Guaira FC","RB",1600000,500
"388","Johannes Dörfler","Germany",24,65,67,"SC Paderborn 07","RB",850000,4000
"389","Jorge Padilla","Mexico",27,65,65,"Mazatlán Futbol Club","RB",7e+05,3000
"390","Nixon Folleco","Ecuador",27,65,65,"Independiente Petrolero","RB",7e+05,500
"391","Gustavo Giménez","Paraguay",34,65,65,"Club Sol de América","RB",250000,500
"392","Karim Saab","Venezuela",20,65,73,"AC Mineros de Guayana","RB",1500000,500
"393","Marcel Guaramato","Venezuela",27,65,65,"Estudiantes de Mérida","RB",7e+05,500
"394","Marvin Rittmüller","Germany",22,65,70,"1. FC Heidenheim 1846","RB",1e+06,5000
"395","Maxim Nenakhov","Russia",22,65,71,"FC Lokomotiv Moscow","RB",1100000,9000
"396","José Hurtado","Ecuador",19,65,79,"Independiente del Valle","RB",1600000,500
"397","Sebastian Mrowca","Poland",27,65,65,"SV Wehen Wiesbaden","RB",7e+05,2000
"398","Sebastian S. Sebulonsen","Norway",21,65,74,"Viking FK","RB",1500000,1000
"399","Joaquín Indacoechea","Argentina",20,65,75,"Club Atlético Aldosivi","RB",1500000,2000
"400","Edinson Chávez","Peru",27,65,65,"Ayacucho","RB",7e+05,500
"401","Luis Demiquel","Bolivia",21,65,75,"Club The Strongest","RB",1500000,500
"402","Oliver Villadsen","Denmark",19,65,77,"FC Nordsjælland","RB",1600000,2000
"403","Oscar Añez","Bolivia",30,65,65,"Club Atlético Nacional Potosí","RB",625000,500
"404","Luis Garro","Peru",24,65,67,"Sport Boys","RB",850000,500
"405","Kerim Alici","Turkey",24,65,72,"Göztepe SK","RB",1400000,3000
"406","Wajdi Kechrida","Tunisia",25,65,68,"US Salernitana 1919","RB",875000,9000
"407","Giancarlo Carmona","Peru",35,65,65,"Sport Huancayo","RB",220000,500
"408","Juriën Gaari","Curacao",27,65,65,"RKC Waalwijk","RB",7e+05,2000
"409","Tiberiu Capu<U+0219>a","Romania",23,65,69,"AFC Chindia Târgovi<U+0219>te","RB",950000,2000
"410","César Obando","Ecuador",25,65,67,"Mushuc Runa","RB",825000,500
"411","Saúl Torres","Bolivia",31,65,65,"Club The Strongest","RB",525000,500
"412","Anthony Landázuri","Ecuador",24,65,72,"Independiente del Valle","RB",1400000,500
"413","Pedro Ibáñez","Peru",20,64,74,"FBC Melgar","RB",1200000,500
"414","Ezequiel Busquets","Uruguay",20,64,73,"Club Atlético Peñarol","RB",1200000,500
"415","Omar El Hilali","Morocco",17,64,80,"RCD Espanyol de Barcelona","RB",1400000,500
"416","Adis Jasic","Austria",18,64,74,"RZ Pellets Wolfsberger AC","RB",1200000,1000
"417","Marko Vukcevic","Montenegro",28,64,64,"AFC UTA Arad","RB",525000,2000
"418","Hamdi Akujobi","Nigeria",21,64,72,"SC Heerenveen","RB",1300000,2000
"419","Eduardo Duarte","Paraguay",27,64,64,"General Caballero (JLM)","RB",575000,500
"420","Juan David Mosquera","Colombia",18,64,74,"Independiente Medellín","RB",1200000,500
"421","Kyle John","England",20,64,76,"Everton","RB",1300000,10000
"422","Javain Brown","Jamaica",22,64,69,"Vancouver Whitecaps FC","RB",850000,2000
"423","Georgi Pashov","Bulgaria",31,64,64,"FC Academica Clinceni","RB",425000,2000
"424","Mats Deijl","Netherlands",23,64,69,"Go Ahead Eagles","RB",825000,2000
"425","Miguel Ángel Leal Díaz","Spain",24,64,69,"Villarreal CF","RB",825000,5000
"426","Ryoya Morishita","Japan",24,64,68,"Nagoya Grampus","RB",775000,1000
"427","Adam Gabriel","Czech Republic",20,64,74,"AC Sparta Praha","RB",1200000,500
"428","Widen Saucedo","Bolivia",24,64,68,"Royal Pari","RB",775000,500
"429","Wilfredo Soleto","Bolivia",25,64,66,"Club Deportivo Oriente Petrolero","RB",675000,500
"430","Emanuel Beltrán","Uruguay",23,64,71,"Estudiantes de La Plata","RB",1100000,2000
"431","Aquilino Giménez","Paraguay",28,64,64,"Guaireña FC","RB",525000,500
"432","Hayrullah Bilazer","Turkey",26,64,67,"GZT Giresunspor","RB",7e+05,3000
"433","Mateusz Grzybek","Poland",25,64,66,"Bruk-Bet Termalica Nieciecza","RB",675000,2000
"434","Daniel Rivillo","Venezuela",24,64,69,"Caracas Fútbol Club","RB",825000,500
"435","Miguel Ângelo Ferreira Magalhães","Portugal",18,64,75,"Vitória de Guimarães","RB",1200000,650
"436","A.J. DeLaGarza","Guam",33,64,64,"New England Revolution","RB",3e+05,2000
"437","Koni De Winter","Belgium",19,64,79,"Juventus","RB",1300000,7000
"438","Alessandro Zanoli","Italy",20,64,73,"Napoli","RB",1200000,8000
"439","Callum Johnson","England",24,64,65,"Fleetwood Town","RB",675000,3000
"440","Juan Franco","Colombia",19,64,77,"Deportivo Cali","RB",1300000,500
"441","Kristián Vallo","Slovakia",23,64,67,"Wisla Plock","RB",750000,1000
"442","Jair Toledo","Peru",25,64,67,"Ayacucho","RB",725000,500
"443","Carlos Niño Espínola","Paraguay",21,64,72,"Club Nacional","RB",1300000,500
"444","Cammy Kerr","Scotland",25,64,65,"Dundee FC","RB",650000,2000
"445","Manuel Granados","Venezuela",32,64,64,"Hermanos Colmenarez","RB",4e+05,500
"446","Jeyson Rojas","Chile",19,64,76,"Colo-Colo","RB",1300000,1000
"447","Edvin Kurtulus","Kosovo",21,64,71,"Hammarby IF","RB",1100000,1000
"448","Joris Moutachy","France",23,64,69,"Chamois Niortais Football Club","RB",825000,1000
"449","Yota Maejima","Japan",23,64,69,"Avispa Fukuoka","RB",825000,1000
"450","Juan de Dios Pintado","Uruguay",23,64,68,"Godoy Cruz","RB",775000,2000
"451","Raúl Alberto Lozano","Argentina",23,64,70,"Patronato","RB",875000,3000
"452","Florin Achim","Romania",29,64,64,"FCSB (Steaua)","RB",525000,4000
"453","Andrei Ra<U+021B>iu","Romania",23,64,73,"SD Huesca","RB",1200000,2000
"454","Ilias Bronkhorst","Netherlands",24,64,69,"N.E.C. Nijmegen","RB",825000,2000
"455","Alexandru <U+021A>îrlea","Romania",21,64,74,"Deportivo Alavés","RB",1300000,4000
"456","Wayde Jooste","South Africa",29,64,64,"Orlando Pirates","RB",525000,500
"457","Jorge Antonio Ortiz","Bolivia",39,64,64,"Club Deportivo Jorge Wilstermann","RB",130000,500
"458","Diego Moreno Garbayo","Spain",19,64,77,"CA Osasuna","RB",1300000,3000
"459","Sergio Carreira Vilariño","Spain",20,64,77,"CD Mirandés","RB",1300000,3000
"460","Dollbyz Rodríguez","Venezuela",37,64,64,"Hermanos Colmenarez","RB",130000,500
"461","Konrad Faber","Germany",23,64,70,"SSV Jahn Regensburg","RB",875000,2000
"462","Marvin Martins","Luxembourg",26,64,65,"FK Austria Wien","RB",625000,4000
"463","Omar Haktab Traoré","Germany",23,64,68,"VfL Osnabrück","RB",775000,1000
"464","Ahmad Toure Ngouyamsa","Cameroon",20,64,73,"Dijon FCO","RB",1200000,950
"465","Robbe Quirynen","Belgium",19,64,78,"Royal Antwerp FC","RB",1300000,2000
"466","Juan Álvez","Uruguay",37,64,64,"Centro Atlético Fénix","RB",130000,500
"467","Eduardo Rabanal","Peru",24,63,67,"Carlos A. Mannucci","RB",650000,500
"468","Jokin Gabilondo Garmendia","Spain",22,63,71,"Real Sociedad B","RB",1e+06,1000
"469","Jannis Heuer","Germany",21,63,71,"SC Paderborn 07","RB",1e+06,2000
"470","Tomás Jacob","Argentina",17,63,77,"Newell's Old Boys","RB",1e+06,500
"471","Razvan Onea","Romania",23,63,66,"Rapid Bucure<U+0219>ti","RB",6e+05,2000
"472","Maxime Sivis","France",23,63,69,"En Avant de Guingamp","RB",7e+05,2000
"473","Thabiso Monyane","South Africa",21,63,74,"Orlando Pirates","RB",1e+06,500
"474","Patrick Koronkiewicz","Germany",30,63,63,"Viktoria Köln","RB",425000,1000
"475","Facundo Lando","Argentina",22,63,70,"Club Atlético Independiente","RB",925000,2000
"476","Allan Linguet","France",21,63,72,"Valenciennes FC","RB",1e+06,1000
"477","Ko Yanagisawa","Japan",25,63,66,"Gamba Osaka","RB",575000,2000
"478","Brooke Norton-Cuffy","England",17,63,76,"Lincoln City","RB",1e+06,500
"479","Thibaut Vargas","France",20,63,74,"Montpellier Hérault SC","RB",1e+06,3000
"480","Bryan Hernández","Ecuador",22,63,69,"Club Social y Deportivo Macará","RB",725000,500
"481","Eber Moreno","Colombia",19,63,70,"América de Cali","RB",875000,500
"482","José Castillo","Mexico",19,63,76,"Pachuca","RB",1100000,2000
"483","Sergio Barcia Larenxeira","Spain",20,63,77,"Granada CF","RB",1100000,3000
"484","Fodé Konaté","Mali",20,63,76,"Futebol Clube de Famalicão","RB",1100000,1000
"485","Yohan Bilingi","France",22,63,69,"En Avant de Guingamp","RB",725000,2000
"486","Nelson Hernández","Venezuela",28,63,63,"Deportivo Táchira FC","RB",425000,500
"487","Julián Navas","Argentina",27,63,63,"Arsenal de Sarandí","RB",475000,2000
"488","José Zevallos","Peru",22,63,69,"Club Universitario de Deportes","RB",725000,500
"489","Javier Rubio Haro","Spain",22,63,74,"CD Leganés","RB",1e+06,2000
"490","Konrad Gruszkowski","Poland",20,63,75,"Wisla Kraków","RB",1100000,1000
"491","Connor Randall","England",25,63,64,"Ross County FC","RB",525000,2000
"492","Raúl Parra Artal","Spain",21,63,72,"Cádiz CF","RB",1e+06,4000
"493","Tetsushi Yamakawa","Japan",23,63,68,"Vissel Kobe","RB",675000,2000
"494","Jamie Sterry","England",25,63,66,"Hartlepool United","RB",575000,3000
"495","Eros Mancuso","Argentina",22,63,71,"Boca Juniors","RB",1e+06,3000
"496","Calvin Ramsay","Scotland",17,63,80,"Aberdeen","RB",1100000,500
"497","Kayne Ramsay","England",20,63,77,"Ross County FC","RB",1100000,7000
"498","Woyo Coulibaly","France",22,63,71,"Parma","RB",1e+06,850
"499","Nawaf Boushal","Saudi Arabia",21,63,74,"Al Fateh","RB",1e+06,4000
"500","Ryan McLaughlin","Northern Ireland",26,63,64,"Morecambe","RB",525000,2000
"501","Juan José Franco","Paraguay",29,63,63,"Club Nacional","RB",425000,500
"502","Rafael Sangiovani","Argentina",23,63,70,"Rosario Central","RB",925000,3000
"503","Henning Matriciani","Germany",21,63,70,"FC Schalke 04","RB",925000,2000
"504","Mark Pabai","Liberia",20,63,73,"PEC Zwolle","RB",1e+06,2000
"505","Héctor Noguera","Venezuela",34,63,63,"Academia Puerto Cabello","RB",180000,500
"506","Jonathan Díaz","Mexico",22,63,71,"Santos Laguna","RB",1e+06,4000
"507","Konstantinos Apostolakis","Greece",21,63,70,"APOEL Nicosia FC","RB",925000,500
"508","Manuel Llano","Argentina",21,63,71,"Godoy Cruz","RB",1e+06,2000
"509","Seiya Maikuma","Japan",23,63,69,"Cerezo Osaka","RB",7e+05,2000
"510","Ángel López Ramón","Spain",18,63,75,"Real Zaragoza","RB",1100000,600
"511","Anthony Fuentes","Peru",21,63,68,"Carlos A. Mannucci","RB",7e+05,500
"512","Jean Pierre Rosso","Uruguay",24,63,68,"Club Atlético Sarmiento","RB",675000,2000
"513","Jules Sylvestre-Brac","France",22,63,71,"Grenoble Foot 38","RB",1e+06,1000
"514","Roberto Flores","Bolivia",20,63,77,"Independiente Petrolero","RB",1100000,3000
"515","Luis Becerra","Ecuador",23,63,70,"Delfín Sporting Club","RB",925000,500
"516","Mauro Zurita","Argentina",21,63,70,"Club Atlético Independiente","RB",925000,2000
"517","José Manuel Cabrera López","Spain",20,63,75,"Villarreal CF","RB",1100000,4000
"518","Shunya Mouri","Japan",25,63,65,"Shonan Bellmare","RB",550000,1000
"519","Roberto Romeo","Italy",31,63,63,"Gaz Metan Medias","RB",350000,2000
"520","Víctor Barrios","Paraguay",24,63,64,"Guaireña FC","RB",550000,500
"521","Bryan Nokoue","Cameroon",19,63,75,"AS Saint-Étienne","RB",1100000,3000
"522","Yannick Osée","Germany",24,63,68,"SV Meppen","RB",675000,500
"523","Vedad Radonja","Bosnia and Herzegovina",19,63,77,"AEK Athens","RB",1100000,500
"524","Niklas-Wilson Sommer","Germany",23,63,70,"SV Waldhof Mannheim 07","RB",925000,800
"525","Michael Harriman","Republic of Ireland",28,62,62,"Northampton Town","RB",350000,4000
"526","Lukas Soza","Chile",23,62,69,"CD Antofagasta","RB",750000,750
"527","Simon Straudi","Italy",22,62,70,"SV Werder Bremen","RB",850000,2000
"528","Miller Mareco","Paraguay",27,62,62,"General Caballero (JLM)","RB",375000,500
"529","Lewis Banks","England",24,62,67,"Sligo Rovers","RB",550000,500
"530","Rodrigo González","Paraguay",20,62,72,"Club Libertad","RB",825000,500
"531","Saad Al Khayri","Saudi Arabia",26,62,64,"Ettifaq FC","RB",450000,5000
"532","Léider Riascos","Colombia",20,62,71,"Club Deportes Tolima","RB",825000,500
"533","Ronaldo Arancibia","Bolivia",21,62,70,"Club Atlético Palmaflor","RB",850000,500
"534","Solomon Bonnah","Netherlands",17,62,78,"RB Leipzig","RB",950000,500
"535","Hotaka Nakamura","Japan",23,62,66,"FC Tokyo","RB",525000,2000
"536","Kerem Kalafat","Turkey",20,62,71,"Besiktas JK","RB",825000,5000
"537","Marius Tomozei","Romania",30,62,62,"FC Dinamo 1948 Bucuresti","RB",350000,1000
"538","Euclides Da Silva Cabral","Portugal",22,62,69,"FC St. Gallen 1879","RB",775000,2000
"539","Juan Pedro Pérez Villas","Spain",22,62,68,"FC Cartagena","RB",6e+05,1000
"540","Ryan Alebiosu","England",19,62,72,"Crewe Alexandra","RB",825000,1000
"541","Joël van Kaam","Netherlands",18,62,76,"FC Groningen","RB",875000,550
"542","Diego Rosales","Mexico",23,62,69,"Deportivo Toluca","RB",750000,3000
"543","Oscar Chávez","Mexico",21,62,69,"Deportivo Toluca","RB",775000,3000
"544","Álvaro Roncal Rivera","Spain",20,62,70,"SD Eibar","RB",825000,1000
"545","Damon Bansais","France",27,62,62,"US Quevilly Rouen Métropole","RB",375000,1000
"546","Luke Bolton","England",21,62,69,"Salford City","RB",775000,2000
"547","Agustín Chopitea","Uruguay",22,62,70,"Club Atlético River Plate","RB",850000,500
"548","Daniel Eid","Norway",22,62,70,"IFK Norrköping","RB",850000,1000
"549","David Rodríguez Ramos","Spain",21,62,72,"CD Tenerife","RB",850000,1000
"550","Aloys Fouda","Cameroon",21,62,72,"Stade Malherbe Caen","RB",850000,900
"551","Lucas Arzamendia","Argentina",22,62,70,"Club Atlético Central Córdoba","RB",850000,2000
"552","Agustín Álvarez","Argentina",21,62,70,"Godoy Cruz","RB",850000,1000
"553","Jannes Wieckhoff","Germany",20,62,70,"FC St. Pauli","RB",825000,2000
"554","Henry Lawrence","England",19,62,78,"AFC Wimbledon","RB",1e+06,850
"555","Hayden White","England",26,62,62,"Walsall","RB",4e+05,3000
"556","Ralf Hagelmeister","Austria",33,62,62,"Türkgücü München","RB",210000,1000
"557","Cristian Marcial","Argentina",25,62,66,"Platense","RB",525000,2000
"558","Ulises Ciccioli","Argentina",17,62,77,"Rosario Central","RB",875000,500
"559","Guillermo Enrique","Argentina",21,62,70,"Gimnasia y Esgrima La Plata","RB",850000,2000
"560","Cheye Alexander","England",26,62,62,"AFC Wimbledon","RB",4e+05,2000
"561","Joe Kizzi","England",28,62,62,"Sutton United","RB",350000,2000
"562","Meiko Sponsel","Germany",19,62,75,"1. FC Köln","RB",9e+05,2000
"563","Naoto Arai","Japan",24,62,66,"Cerezo Osaka","RB",525000,1000
"564","Sa´muel Major","Hungary",19,62,77,"FC Flyeralarm Admira","RB",9e+05,1000
"565","Bruno Gutiérrez","Chile",19,62,75,"Colo-Colo","RB",9e+05,800
"566","Alexander Porras","Colombia",21,62,70,"Club Independiente Santa Fe","RB",850000,500
"567","Josef Koželuh","Czech Republic",19,62,74,"FC Viktoria Plzen","RB",9e+05,500
"568","Sturla Ottesen","Norway",20,62,74,"Stabæk Fotball","RB",925000,600
"569","Henry Rorig","Germany",21,62,70,"1. FC Magdeburg","RB",850000,650
"570","Andrei Patache","Romania",33,62,62,"FC Botosani","RB",210000,2000
"571","Germán Contreras","Venezuela",20,62,69,"Estudiantes de Mérida","RB",750000,500
"572","Denzel Hall","Netherlands",20,62,78,"Feyenoord","RB",1e+06,1000
"573","Florian Heister","Germany",24,62,65,"Viktoria Köln","RB",5e+05,1000
"574","Sandro Theler","Switzerland",20,62,76,"FC Sion","RB",925000,3000
"575","Geani Cre<U+021B>u","Romania",21,62,68,"FC Dinamo 1948 Bucuresti","RB",6e+05,800
"576","Luis Görlich","Germany",21,61,69,"Eintracht Braunschweig","RB",7e+05,950
"577","Mohammed Al Dawsari","Saudi Arabia",21,61,71,"Al Raed","RB",7e+05,2000
"578","Pablo Bonilla","Venezuela",21,61,69,"Portland Timbers","RB",7e+05,1000
"579","Gonzalo Luján","Argentina",20,61,72,"San Lorenzo de Almagro","RB",675000,2000
"580","Murat Saglam","Turkey",23,61,70,"Fenerbahçe SK","RB",7e+05,6000
"581","Enol Coto Serrano","Spain",20,61,75,"Real Sporting de Gijón","RB",750000,1000
"582","Ramil Mustafaev","Russia",17,61,78,"Legia Warszawa","RB",775000,500
"583","Zak Swanson","England",20,61,75,"Arsenal","RB",750000,7000
"584","Nicolás Rojas","Paraguay",19,61,71,"Club River Plate Asunción","RB",675000,500
"585","Harrison Ashby","Scotland",19,61,76,"West Ham United","RB",750000,5000
"586","Jannis Rabold","Germany",20,61,70,"Karlsruher SC","RB",675000,2000
"587","Junior Tchamadeu","England",17,61,71,"Colchester United","RB",650000,500
"588","Nathan Harriel","United States",20,61,73,"Philadelphia Union","RB",750000,1000
"589","Edgar Lastre","Ecuador",21,61,69,"CS Emelec","RB",7e+05,500
"590","Dawid Szot","Poland",20,61,73,"Wisla Kraków","RB",750000,1000
"591","Lukas Sulzbacher","Austria",21,61,70,"SK Rapid Wien","RB",7e+05,3000
"592","Luis Casiani","Venezuela",19,61,69,"Cerro Largo Fútbol Club","RB",675000,500
"593","Ismail Çokçalis","Turkey",21,61,70,"Adana Demirspor","RB",7e+05,2000
"594","Luis Colmenarez","Venezuela",32,61,61,"Metropolitanos de Caracas FC","RB",230000,500
"595","Marcel Gottschling","Germany",27,61,62,"SV Waldhof Mannheim 07","RB",350000,800
"596","Lion Semic","Germany",17,61,79,"Borussia Dortmund","RB",775000,500
"597","Pablo Bennevendo","Mexico",21,61,69,"Club Universidad Nacional","RB",7e+05,2000
"598","Diego Medina","Bolivia",19,61,70,"Club Always Ready","RB",675000,500
"599","Brian García","Mexico",23,61,67,"Club Necaxa","RB",475000,2000
"600","Luca Hoole","Wales",19,61,71,"Bristol Rovers","RB",675000,1000
"601","Josef Weberbauer","Austria",23,61,67,"SV Ried","RB",475000,2000
"602","Juan Miguel Ojeda","Paraguay",23,61,68,"12 de Octubre FC","RB",625000,500
"603","Brayann Pereira","France",18,61,79,"Racing Club de Lens","RB",8e+05,1000
"604","Samuel Mischitz","Austria",17,61,73,"SC Rheindorf Altach","RB",725000,500
"605","Seriton Fernandes","India",28,61,61,"FC Goa","RB",3e+05,500
"606","Hugo Vogel","France",17,61,78,"Olympique Lyonnais","RB",775000,500
"607","Leonardo Ivkic","Austria",18,61,74,"FK Austria Wien","RB",725000,900
"608","Gleider Caro","Venezuela",33,61,61,"Academia Puerto Cabello","RB",170000,500
"609","Mimeirhel Benita","Netherlands",17,61,77,"Feyenoord","RB",775000,500
"610","José David Menargues","Spain",19,61,75,"Valencia CF","RB",750000,2000
"611","Jesús Rivas","Mexico",18,61,73,"Club Universidad Nacional","RB",725000,650
"612","Sam Sanna","France",22,61,70,"Toulouse Football Club","RB",7e+05,1000
"613","Tayvon Gray","United States",18,61,77,"New York City FC","RB",8e+05,500
"614","Takumi Mase","Japan",23,61,67,"Vegalta Sendai","RB",475000,850
"615","Luca Everink","Netherlands",20,61,72,"FC Twente","RB",675000,1000
"616","Frank Ventura","Ecuador",21,61,70,"LDU Quito","RB",7e+05,500
"617","Haymenn Bah-Traoré","Togo",24,61,65,"Borussia Dortmund II","RB",425000,750
"618","Nathan Bitumazala","France",18,61,77,"Paris Saint-Germain","RB",8e+05,3000
"619","Ross Millen","Scotland",26,61,61,"Scunthorpe United","RB",325000,3000
"620","Dennis Waidner","Germany",20,61,71,"FC Würzburger Kickers","RB",675000,1000
"621","Sylian Mokono","Netherlands",22,61,69,"FC Utrecht","RB",7e+05,2000
"622","Robin Østrøm","Norway",18,60,73,"Odense Boldklub","RB",550000,600
"623","Lenny Borges","Germany",19,60,75,"AC Milan","RB",550000,3000
"624","Jonathan Barden","England",28,60,60,"Sutton United","RB",220000,2000
"625","Jack Gurr","England",25,60,63,"Aberdeen","RB",3e+05,1000
"626","Joel Poiso","Uruguay",17,60,79,"Liverpool Fútbol Club","RB",6e+05,500
"627","Deivoon Magaña","Mexico",21,60,70,"Club Deportivo Guadalajara","RB",525000,5000
"628","Lewis Miller","Australia",20,60,69,"Central Coast Mariners","RB",525000,500
"629","Niall Huggins","Wales",20,60,69,"Sunderland","RB",525000,1000
"630","Charlie Wellens","England",18,60,76,"Manchester United","RB",6e+05,4000
"631","Fernando Souza","Uruguay",23,60,68,"Centro Atlético Fénix","RB",525000,500
"632","Sorin Bu<U+0219>tea","Romania",26,60,63,"AFC UTA Arad","RB",3e+05,2000
"633","Ernest Boahene","Ghana",21,60,69,"Strømsgodset IF","RB",525000,600
"634","Sergio Montero","Uruguay",23,60,65,"Cerro Largo Fútbol Club","RB",350000,500
