"","name","country","age","overall","potential","club","pos","value","wage"
"312","Sultan Al Shamsi","United Arab Emirates",25,64,67,"Al Ain FC","LM",775000,500
"313","Héber García","Venezuela",24,64,66,"Deportivo La Guaira FC","LM",750000,500
"314","Kosuke Saito","Japan",24,64,68,"Yokohama FC","LM",850000,1000
"315","Julian Guttau","Germany",21,64,73,"Hallescher FC","LM",1300000,950
"316","Kélian Nsona","France",19,64,76,"Hertha BSC","LM",1400000,5000
"317","Robbie Robinson","United States",22,64,72,"Inter Miami CF","LM",1300000,2000
"318","Philipp Pomer","Austria",23,64,68,"SV Ried","LM",850000,3000
"319","Pablo González","Uruguay",24,64,67,"Liverpool Fútbol Club","LM",8e+05,500
"320","David Zalazar","Argentina",19,64,75,"Argentinos Juniors","LM",1300000,2000
"321","Benji Michel","United States",23,64,70,"Orlando City Soccer Club","LM",925000,2000
"322","José Rivaldo Lozano","Mexico",22,64,73,"Club Atlético de San Luis","LM",1300000,3000
"323","Lucas Rodríguez","Uruguay",24,64,67,"Club Atlas","LM",8e+05,3000
"324","Hernán López Muñoz","Argentina",20,64,72,"Club Atlético Central Córdoba","LM",1300000,3000
"325","Remco Balk","Netherlands",20,64,74,"FC Utrecht","LM",1300000,3000
"326","Lukas Engel","Denmark",22,64,69,"Silkeborg IF","LM",9e+05,3000
"327","Nicolás González","Argentina",22,64,71,"Defensa y Justicia","LM",1200000,3000
"328","Reeco Hackett","England",23,64,67,"Portsmouth","LM",8e+05,3000
"329","José Guadalupe Hernández","Mexico",22,64,73,"Club Atlético de San Luis","LM",1300000,3000
"330","Alex MacDonald","Scotland",31,64,64,"Gillingham","LM",475000,3000
"331","Marco Pašalić","Croatia",20,64,73,"Borussia Dortmund II","LM",1300000,950
"332","Sven von Kogelsberg","Germany",21,64,69,"Türkgücü München","LM",9e+05,1000
"333","Artem Polyarus","Ukraine",28,63,63,"Bruk-Bet Termalica Nieciecza","LM",475000,2000
"334","Diego Silva Nascimento Santos","Brazil",23,63,68,"Jagiellonia Białystok","LM",725000,2000
"335","Facundo Kruspzky","Argentina",18,63,77,"Arsenal de Sarandí","LM",1100000,800
"336","Paul Arano","Bolivia",26,63,64,"Club Deportivo Jorge Wilstermann","LM",575000,500
"337","Matěj Ryneš","Czech Republic",20,63,73,"AC Sparta Praha","LM",1100000,500
"338","Beryly Lubala","Congo DR",23,63,67,"Northampton Town","LM",7e+05,3000
"339","Vanderson Silva Teles","Brazil",22,63,72,"Real Oviedo","LM",1100000,2000
"340","Luca Kronberger","Austria",19,63,74,"SK Sturm Graz","LM",1e+06,2000
"341","Manoubi Haddad","Tunisia",24,63,66,"US Quevilly Rouen Métropole","LM",650000,1000
"342","Samuel Guzmán","Bolivia",19,63,72,"Club Deportivo Oriente Petrolero","LM",1e+06,500
"343","Fabian Miesenböck","Austria",27,63,63,"SK Austria Klagenfurt","LM",5e+05,3000
"344","Nikita Iosifov","Russia",20,63,77,"Villarreal CF","LM",1200000,5000
"345","Franco Pérez","Uruguay",19,63,75,"Club Atlético Rentistas","LM",1100000,500
"346","Mika Schroers","Germany",19,63,72,"Borussia Mönchengladbach","LM",1e+06,3000
"347","Lukas Fridrikas","Austria",23,63,68,"SK Austria Klagenfurt","LM",725000,2000
"348","Carlos Sosa","Venezuela",25,63,64,"Metropolitanos de Caracas FC","LM",575000,500
"349","Youssef Amyn","Germany",17,63,74,"Viktoria Köln","LM",1e+06,500
"350","Mathys Saban","France",19,63,75,"AS Saint-Étienne","LM",1100000,4000
"351","Junior Brítez","Paraguay",24,63,69,"12 de Octubre FC","LM",750000,500
"352","Cătălin Hlistei","Romania",26,63,63,"Rapid București","LM",525000,2000
"353","Nicolás Silva","Uruguay",24,63,66,"Cerro Largo Fútbol Club","LM",650000,500
"354","Elliot Jorge Simões Inácio","Angola",21,63,75,"AS Nancy Lorraine","LM",1200000,1000
"355","Francisco Chaverra","Colombia",21,63,71,"La Equidad","LM",1100000,500
"356","Kebba Badjie","Gambia",21,63,71,"Hallescher FC","LM",1100000,2000
"357","Jeremy Cijntje","Curacao",22,63,68,"Heracles Almelo","LM",750000,2000
"358","Rhuan Silveira Castro","Brazil",21,63,66,"Radomiak Radom","LM",675000,850
"359","Rui Pedro Ribeiro Gomes","Portugal",23,63,66,"Legia Warszawa","LM",650000,2000
"360","Robin Kehr","Germany",21,63,75,"SpVgg Greuther Fürth","LM",1200000,4000
"361","Leroy-Jacques Mickels","Germany",26,63,64,"Türkgücü München","LM",575000,2000
"362","Christian Kinsombi","Germany",21,63,72,"SV Sandhausen","LM",1100000,1000
"363","Miłosz Kozak","Poland",24,63,67,"Radomiak Radom","LM",7e+05,1000
"364","Nicolaj Thomsen","Denmark",28,63,63,"SønderjyskE","LM",475000,3000
"365","Rafiki Saïd","Comoros",21,63,71,"Stade Brestois 29","LM",1100000,3000
"366","Michee Ngalina","Congo DR",21,63,73,"Los Angeles FC","LM",1100000,1000
"367","Sebastián Medina","Argentina",21,63,72,"Patronato","LM",1100000,2000
"368","Patrick Monteiro","Brazil",23,63,68,"FC Flyeralarm Admira","LM",725000,2000
"369","Cosmin Tucaliuc","Romania",20,63,69,"CS Mioveni","LM",750000,1000
"370","Lucas Brumme","Germany",21,63,68,"SV Wehen Wiesbaden","LM",750000,1000
"371","Daniel MacKay","Scotland",20,63,71,"Hibernian","LM",1100000,1000
"372","Ben Folami","Australia",22,63,70,"Melbourne Victory","LM",975000,2000
"373","Sebastian Müller","Germany",20,63,74,"Eintracht Braunschweig","LM",1100000,4000
"374","Javier Llabrés Exposito","Spain",19,63,81,"RCD Mallorca","LM",1200000,3000
"375","Miguel Puche García","Spain",20,63,75,"Real Zaragoza","LM",1200000,2000
"376","Yesit Martínez","Bolivia",19,63,76,"Independiente Petrolero","LM",1100000,500
"377","Mario Otazú","Paraguay",24,63,66,"Guaireña FC","LM",650000,500
"378","Oğuz Aydın","Turkey",20,63,76,"Aytemiz Alanyaspor","LM",1200000,2000
"379","Sergiy Krykun","Ukraine",24,63,65,"Górnik Łęczna","LM",625000,1000
"380","Philip Otele","Nigeria",22,63,67,"AFC UTA Arad","LM",7e+05,2000
"381","Denis Dumitrașcu","Romania",26,63,63,"Campionii FC Arges","LM",525000,2000
"382","Markus Wallner","Austria",24,63,66,"WSG Tirol","LM",650000,2000
"383","Fuchi Honda","Japan",20,63,75,"Sagan Tosu","LM",1200000,850
"384","Daan Vekemans","Belgium",21,62,71,"Oud-Heverlee Leuven","LM",9e+05,2000
"385","Kian Slor","Netherlands",18,62,75,"FC Groningen","LM",925000,750
"386","Mohamed Ouadah","France",26,62,62,"USL Dunkerque","LM",425000,1000
"387","Karim Zedadka","France",21,62,69,"Royal Charleroi S.C.","LM",8e+05,2000
"388","Chencho Gyeltshen","Bhutan",25,62,63,"Kerala Blasters FC","LM",475000,600
"389","Franco Coman","Argentina",22,62,69,"Atlético Tucumán","LM",8e+05,2000
"390","Michel Rasmussen","Peru",21,62,68,"FBC Melgar","LM",650000,500
"391","Jordan Carrillo","Mexico",19,62,74,"Santos Laguna","LM",950000,2000
"392","Óscar Contreras Ferreira","Spain",22,62,71,"SD Ponferradina","LM",9e+05,2000
"393","Saeed Ahmed","United Arab Emirates",27,62,62,"Al Ain FC","LM",425000,500
"394","Kevin Paredes","United States",18,62,76,"VfL Wolfsburg","LM",925000,3000
"395","Tomoaki Okubo","Japan",22,62,68,"Urawa Red Diamonds","LM",650000,2000
"396","Denys Antyukh","Ukraine",23,62,65,"Dynamo Kyiv","LM",550000,500
"397","Agustín Alfaro","Uruguay",22,62,69,"Centro Atlético Fénix","LM",8e+05,500
"398","Nicolás Palavecino","Argentina",18,62,76,"Estudiantes de La Plata","LM",925000,850
"399","Mohamed Amissi","Burundi",20,62,69,"Heracles Almelo","LM",8e+05,1000
"400","Joel Ideho","Netherlands",17,62,79,"Arsenal","LM",1e+06,2000
"401","Luka Šušnjara","Slovenia",24,62,67,"Wisła Płock","LM",6e+05,1000
"402","Abo Eisa","Sudan",25,62,63,"Bradford City","LM",475000,4000
"403","Ogechika Heil","Germany",20,62,70,"Go Ahead Eagles","LM",875000,2000
"404","Thierno Issiaga Barry Arévalo","Spain",21,62,74,"CD Tenerife","LM",975000,1000
"405","Joiser Arias","Venezuela",22,62,68,"Aragua Fútbol Club","LM",650000,500
"406","Samy Baghdadi","France",23,62,66,"Fortuna Sittard","LM",575000,2000
"407","Lucas Esteves Souza","Brazil",21,62,67,"Colorado Rapids","LM",6e+05,1000
"408","Tobias Dombrowa","Germany",21,62,67,"SV Meppen","LM",6e+05,500
"409","Beyhan Ametov","Germany",22,62,68,"SV Meppen","LM",650000,500
"410","Kevin Fernández","Paraguay",22,62,69,"General Caballero (JLM)","LM",8e+05,500
"411","Luca Horn","Germany",22,62,70,"FSV Zwickau","LM",9e+05,2000
"412","Alan Rodríguez","Paraguay",20,62,75,"Club Cerro Porteño","LM",950000,500
"413","Ayodeji Sotona","Republic of Ireland",18,62,74,"OGC Nice","LM",925000,2000
"414","Anderson Cordeiro Costa","Brazil",22,62,71,"CF Fuenlabrada","LM",9e+05,1000
"415","Axel Lindahl","Sweden",26,62,62,"Kalmar FF","LM",425000,900
"416","Cristian Dumitru","Romania",19,62,77,"Campionii FC Arges","LM",950000,2000
"417","Daniel Bartl","Czech Republic",30,62,62,"Raków Częstochowa","LM",375000,2000
"418","Rubén de Tomás Gómez","Spain",20,62,75,"Rayo Vallecano","LM",950000,3000
"419","Piotr Starzyński","Poland",17,62,80,"Wisła Kraków","LM",1e+06,500
"420","Luis Carlos Chávez","Peru",21,62,70,"Club Universitario de Deportes","LM",9e+05,500
"421","Máximo Alonso","Uruguay",18,62,74,"Club Atlético Peñarol","LM",925000,500
"422","Federico González","Argentina",20,61,68,"Platense","LM",650000,2000
"423","Danilo Paracho","Ecuador",25,61,61,"Sociedad Deportiva Aucas","LM",375000,500
"424","Faustino Dettler","Argentina",23,61,70,"Patronato","LM",725000,2000
"425","Ole Pohlmann","Germany",20,61,72,"Borussia Dortmund II","LM",725000,700
"426","Yuya Takagi","Japan",23,61,67,"Yokohama FC","LM",525000,800
"427","Damian Rivera","United States",18,61,76,"New England Revolution","LM",750000,550
"428","Jonathan Duche","Argentina",29,61,61,"Aragua Fútbol Club","LM",325000,500
"429","Alfredo Mendoza","Venezuela",18,61,74,"AC Mineros de Guayana","LM",750000,500
"430","Mariusz Fornalczyk","Poland",18,61,75,"Pogoń Szczecin","LM",750000,600
"431","Taiga Hata","Japan",19,61,72,"Shonan Bellmare","LM",7e+05,550
"432","Jayden Nelson","Canada",18,61,76,"Toronto FC","LM",750000,550
"433","Antonio López","Guatemala",24,61,64,"Club Necaxa","LM",450000,6000
"434","Manuel Rico Del Valle","Spain",18,61,75,"SD Huesca","LM",750000,750
"435","Bryan González","Mexico",18,61,72,"Pachuca","LM",7e+05,1000
"436","Dai Tsukamoto","Japan",20,61,71,"Gamba Osaka","LM",725000,2000
"437","Omar Panuco","Mexico",19,61,70,"Fútbol Club Juárez","LM",7e+05,1000
"438","Jean Lambert Evan's","France",22,61,70,"Pau FC","LM",725000,900
"439","Lautaro Giaccone","Argentina",20,61,76,"Rosario Central","LM",8e+05,2000
"440","Idrissa Thiam","Mauritania",20,61,71,"CD Lugo","LM",725000,1000
"441","Jefferson Vernaza","Ecuador",19,61,73,"CS Emelec","LM",775000,500
"442","Will Ferry","Republic of Ireland",21,61,71,"Crawley Town","LM",725000,6000
"443","Evens Joseph","France",21,61,72,"Stade Malherbe Caen","LM",725000,950
"444","Daniel Queipo Menéndez","Spain",19,61,75,"Real Sporting de Gijón","LM",775000,1000
"445","Alejandro Asensio Crespillo","Spain",20,61,75,"Rayo Vallecano","LM",8e+05,2000
"446","Diego de Pedro Marroquí","Spain",18,61,70,"FC Cartagena","LM",7e+05,500
"447","Sebastián Vargas","Paraguay",19,61,71,"Club Nacional","LM",7e+05,500
"448","Derlis Martínez","Paraguay",21,61,70,"General Caballero (JLM)","LM",725000,500
"449","Daniel Plomer Gordillo","Spain",22,61,70,"Granada CF","LM",725000,3000
"450","Tyrese Shade","Saint Kitts and Nevis",21,61,70,"Walsall","LM",725000,10000
"451","Jonathan Rowe","England",18,61,76,"Norwich City","LM",750000,2000
"452","Shiryu Fujiwara","Japan",20,61,69,"Tokushima Vortis","LM",725000,700
"453","Elies Mahmoud","France",20,61,73,"Le Havre AC","LM",8e+05,1000
"454","Javier Uzeda","Bolivia",18,61,75,"Club Bolívar","LM",750000,500
"455","Luiz Skraback","Germany",18,61,72,"Borussia Mönchengladbach","LM",7e+05,2000
"456","Miguel Padilla","Bolivia",23,61,65,"Club Atlético Nacional Potosí","LM",475000,500
"457","Mario Rodríguez Ruíz","Spain",24,61,64,"Warta Poznań","LM",450000,750
"458","Andréas Hountondji","France",18,61,78,"Stade Malherbe Caen","LM",825000,500
"459","Torben Engelking","Germany",25,61,64,"TSV Havelse","LM",425000,500
"460","Dragoljub Savić","Serbia",20,61,69,"SK Rapid Wien","LM",725000,4000
"461","Ifunanyachi Achara","Nigeria",23,60,66,"Toronto FC","LM",4e+05,1000
"462","Makoto Mitsuta","Japan",21,60,69,"Sanfrecce Hiroshima","LM",550000,1000
"463","Luca Petrasso","Canada",21,60,68,"Toronto FC","LM",550000,1000
"464","Samed Onur","Germany",18,60,71,"Fatih Karagümrük S.K.","LM",525000,850
"465","Tim Korzuschek","Germany",22,60,65,"1. FC Saarbrücken","LM",375000,950
"466","Cyril Zabou","France",25,60,63,"US Quevilly Rouen Métropole","LM",325000,1000
"467","Tino Danesi","Venezuela",20,60,69,"Metropolitanos de Caracas FC","LM",550000,500
"468","Ouens Molleda","Venezuela",22,60,70,"Metropolitanos de Caracas FC","LM",550000,500
"469","Adam Ratajczyk","Poland",19,60,73,"Zagłębie Lubin","LM",575000,900
"470","Patryk Zaucha","Poland",21,60,70,"Cracovia","LM",550000,1000
"471","Gustavo Abizanda Mallada","Spain",21,60,72,"SD Huesca","LM",6e+05,1000
"472","Leonardo Daniel Ulineia Buta","Portugal",19,60,76,"SC Braga","LM",625000,1000
"473","Juan González","Paraguay",22,60,68,"Club Nacional","LM",550000,500
"474","Joe Gallardo","United States",23,60,65,"Gallos Blancos de Querétaro","LM",375000,2000
"475","Ahmet Karademir","Turkey",17,60,77,"İttifak Holding Konyaspor","LM",625000,500
"476","Armando Dobra","Albania",20,60,68,"Colchester United","LM",550000,2000
"477","Gime Touré","France",27,60,60,"Carlisle United","LM",250000,2000
"478","Marius Elvius","Denmark",19,60,72,"Vejle Boldklub","LM",575000,1000
"479","Cristhian García","Ecuador",18,60,70,"Delfín Sporting Club","LM",525000,500
"480","Josh McPake","Scotland",19,60,72,"Tranmere Rovers","LM",575000,4000
"481","Gareth Evans","England",33,60,60,"Bradford City","LM",150000,3000
"482","David Amigo Calamardo","Spain",18,60,76,"CF Fuenlabrada","LM",625000,500
"483","Sebastian Tounekti","Tunisia",18,60,74,"FC Groningen","LM",575000,500
"484","José Martínes","Bolivia",18,60,74,"Club Always Ready","LM",575000,500
"485","Oliver Crankshaw","England",22,60,69,"Bradford City","LM",550000,3000
"486","Andrés Montaño","Mexico",19,60,72,"Mazatlán Futbol Club","LM",575000,1000
"487","Mert Miraç Altıntaş","Turkey",19,60,66,"Yeni Malatyaspor","LM",375000,1000
"488","Pavel Pérez","Mexico",23,60,67,"Club Deportivo Guadalajara","LM",5e+05,6000
"489","Bilal Brahimi","France",21,60,70,"USL Dunkerque","LM",550000,850
"490","Kevin Lencina","Argentina",20,60,70,"Defensa y Justicia","LM",550000,2000
"491","Armstrong Okoflex","Republic of Ireland",19,60,78,"West Ham United","LM",625000,5000
"492","Iván Leguizamón","Argentina",18,60,74,"San Lorenzo de Almagro","LM",575000,800
"493","Paul Méliande","France",19,60,73,"Pau FC","LM",575000,550
"494","Arnau Ortiz Sánchez","Spain",19,60,73,"Girona FC","LM",575000,1000
"495","Johan Campaña","Colombia",18,60,72,"Argentinos Juniors","LM",575000,750
"496","Kacper Sezonienko","Poland",18,60,74,"Lechia Gdańsk","LM",575000,550
"497","Alejandro Pérez Ruiz","Spain",19,60,72,"Elche CF","LM",575000,2000
"498","Kwadwo Baah","Germany",18,60,80,"Watford","LM",675000,3000
"499","Dildar Atmaca","Germany",18,60,74,"FC Würzburger Kickers","LM",575000,500
"500","Anton Kade","Germany",17,60,75,"Hertha BSC","LM",550000,800
"501","Ishmael Baidoo","Ghana",21,60,64,"Górnik Zabrze","LM",350000,1000
"502","Bipin Singh","India",26,60,60,"Mumbai City FC","LM",275000,600
"503","Alejo Cruz","Uruguay",20,60,71,"Club Atlético Peñarol","LM",550000,500
"504","Guillermo Gozálvez","Argentina",18,60,72,"Club Atlético Colón","LM",575000,750
"505","Mathías Martínez","Paraguay",26,60,60,"Club Nacional","LM",275000,500
"506","Jesse Zamudio","Mexico",22,59,70,"Club León","LM",5e+05,3000
"507","Piotr Pyrdoł","Poland",21,59,70,"Wisła Płock","LM",5e+05,850
"508","Yannic Voigt","Germany",18,59,74,"FSV Zwickau","LM",525000,500
"509","Mohammed Khalfan","United Arab Emirates",22,59,65,"Al Ain FC","LM",350000,500
"510","Marvin Obuz","Germany",19,59,76,"1. FC Köln","LM",575000,2000
"511","Dogan Gölpek","Netherlands",25,59,60,"İttifak Holding Konyaspor","LM",275000,3000
"512","Ricky Korboa","England",24,59,60,"Sutton United","LM",275000,2000
"513","José Antonio Miranda Boacho","Equatorial Guinea",21,59,68,"Getafe CF","LM",5e+05,3000
"514","Yoann Cathline","France",18,59,72,"En Avant de Guingamp","LM",525000,550
"515","Jesús Garza","Mexico",21,59,69,"Tigres U.A.N.L.","LM",5e+05,5000
"516","Facundo Rodríguez","Uruguay",27,59,59,"Cerro Largo Fútbol Club","LM",240000,500
"517","Mathieu De Smet","Belgium",21,59,71,"SV Zulte Waregem","LM",550000,2000
"518","Denis Rusu","Romania",20,59,72,"AFC Chindia Târgoviște","LM",550000,2000
"519","Carson Buschman-Dormond","Canada",18,59,74,"FC Zürich","LM",525000,1000
"520","Mahsun Çapkan","Turkey",21,59,68,"Çaykur Rizespor","LM",5e+05,2000
"521","Yasin Dülger","Turkey",24,59,61,"Kasimpaşa SK","LM",3e+05,2000
"522","Kamil Ogorzały","Poland",20,59,70,"Cracovia","LM",5e+05,1000
"523","Tate Schmitt","United States",24,59,62,"Real Salt Lake","LM",3e+05,1000
"524","Alek Álvarez","Mexico",18,59,71,"Club Universidad Nacional","LM",525000,800
"525","Wolf Ackx","Belgium",19,58,69,"KSV Cercle Brugge","LM",450000,1000
"526","Fumiya Unoki","Japan",19,58,64,"Kashiwa Reysol","LM",3e+05,1000
"527","Sascha Risch","Germany",21,58,66,"SC Freiburg II","LM",450000,650
"528","Anthony Cutti","Uruguay",20,58,67,"Cerro Largo Fútbol Club","LM",450000,500
"529","Paul Nowack","Germany",18,58,73,"FC Erzgebirge Aue","LM",475000,600
"530","Berke Gürbüz","Turkey",18,58,69,"Gazişehir Gaziantep F.K.","LM",425000,850
"531","Haqi Osman","Ghana",19,58,70,"Yeni Malatyaspor","LM",475000,1000
"532","Kalil ElMedkhar","United States",21,58,69,"FC Dallas","LM",450000,1000
"533","Salvador Rodríguez","Mexico",19,58,70,"Mazatlán Futbol Club","LM",475000,1000
"534","Idan Golan","Israel",25,58,58,"FC Voluntari","LM",230000,1000
"535","Théo Le Normand","France",20,58,68,"En Avant de Guingamp","LM",450000,1000
"536","Nurettin Korkmaz","Turkey",19,58,74,"Yukatel Kayserispor","LM",525000,1000
"537","Diego Vicente Bri Carrazoni","Spain",18,58,74,"Elche CF","LM",525000,1000
"538","Michalis Spiridakis","Netherlands",20,58,66,"Go Ahead Eagles","LM",450000,1000
"539","Ryan Ponti","France",23,58,66,"AJ Auxerre","LM",450000,1000
"540","Răzvan Matis","Romania",20,58,67,"AFC Chindia Târgoviște","LM",450000,1000
"541","Robin Kalem","Germany",17,58,70,"Grasshopper Club Zürich","LM",475000,500
"542","Nemanja Motika","Serbia",18,58,76,"FC Bayern München","LM",525000,3000
"543","Brandon Pierrick","England",19,58,70,"Vejle Boldklub","LM",475000,1000
"544","Stefan Skrbo","Austria",20,58,69,"WSG Tirol","LM",450000,1000
"545","Semir Öztürk","Netherlands",17,58,73,"Go Ahead Eagles","LM",475000,500
"546","Dion Berisha","Kosovo",18,58,77,"FC Augsburg","LM",525000,1000
"547","Walter Bogado","Paraguay",22,58,65,"Club River Plate Asunción","LM",425000,500
"548","Haruki Arai","Japan",23,58,64,"Cerezo Osaka","LM",325000,1000
"549","Christian Castillo","Mexico",17,58,73,"Club Tijuana","LM",475000,500
"550","Brian Gutiérrez","United States",18,58,77,"Chicago Fire Football Club","LM",525000,500
"551","Rodrigo Huescas","Mexico",17,58,74,"Cruz Azul","LM",5e+05,1000
"552","Heriberto Jurado","Mexico",16,58,72,"Club Necaxa","LM",475000,500
"553","Franciszek Wróblewski","Poland",20,58,69,"Radomiak Radom","LM",450000,650
"554","Paulo Rodríguez","Peru",18,58,69,"Cienciano","LM",425000,500
"555","Luke Haakenson","United States",23,58,64,"Nashville SC","LM",325000,1000
"556","Eric Gueye","Germany",21,57,64,"Holstein Kiel","LM",325000,3000
"557","Mirza Cihan","Turkey",20,57,67,"Gazişehir Gaziantep F.K.","LM",350000,2000
"558","Dean Byrne","Republic of Ireland",25,57,58,"Longford Town","LM",2e+05,550
"559","Abdullah Al Qahtani","Saudi Arabia",22,57,66,"Abha Club","LM",375000,2000
"560","Ethan Walker","England",18,57,71,"Preston North End","LM",375000,2000
"561","Haoran Li","China PR",21,57,66,"Tianjin Jinmen Tiger FC","LM",375000,2000
"562","Aleksandru Longher","Romania",21,57,65,"FC Academica Clinceni","LM",375000,950
"563","Ji Han Lee","Korea Republic",18,57,69,"SC Freiburg II","LM",375000,500
"564","Aurel Loubongo-M'Boungou","Germany",20,57,74,"FC St. Pauli","LM",425000,2000
"565","Amar Ahmed Fatah","Sweden",17,57,79,"AIK","LM",525000,500
"566","Aboubacar Konté","Mali",19,57,75,"Sarpsborg 08 FF","LM",425000,500
"567","Dylan Grimes","Republic of Ireland",23,57,59,"Drogheda United","LM",210000,500
"568","Tika de Jonge","Netherlands",18,57,72,"FC Groningen","LM",375000,650
"569","Nishan Velupillay","Australia",20,57,67,"Melbourne Victory","LM",350000,1000
"570","Bruno Pachito","Ecuador",16,57,70,"9 de Octubre","LM",375000,500
"571","Gil-Linnart Walther","Germany",18,57,71,"VfL Wolfsburg","LM",375000,3000
"572","Kai Koreniuk","United States",23,57,65,"LA Galaxy","LM",375000,1000
"573","Carlo Armiento","Australia",22,57,65,"Perth Glory","LM",375000,950
"574","Bode Davis","United States",19,57,72,"Real Salt Lake","LM",4e+05,800
"575","Brandon Bermingham","Northern Ireland",19,57,67,"Drogheda United","LM",350000,500
"576","Harvey Sayer","England",18,57,73,"Colchester United","LM",425000,950
"577","Cosmin Atanase","Romania",20,57,69,"AFC Chindia Târgoviște","LM",4e+05,1000
"578","Arturo Palma","Mexico",19,57,69,"Club Necaxa","LM",4e+05,1000
"579","Samuel Stückler","Austria",20,57,67,"SK Sturm Graz","LM",350000,2000
"580","Edison Azcona","Dominican Republic",17,56,74,"Inter Miami CF","LM",350000,500
"581","Jakub Karbownik","Poland",20,56,70,"Lech Poznań","LM",350000,1000
"582","Felix Stumpe","Germany",19,56,71,"Eintracht Braunschweig","LM",350000,750
"583","Mamina Badji","Senegal",18,56,70,"FC Flyeralarm Admira","LM",325000,700
"584","Gianluca Schäfer","Germany",18,56,70,"Eintracht Frankfurt","LM",325000,1000
"585","Wiktor Kłos","Poland",21,56,65,"PGE FKS Stal Mielec","LM",325000,550
"586","Abdullah Al Dawsari","Saudi Arabia",27,56,56,"Al Fayha","LM",150000,3000
"587","Adisu Bayew","Australia",19,56,67,"Western United FC","LM",3e+05,500
"588","Nicolas Zdichynec","Austria",19,56,68,"SV Ried","LM",350000,1000
"589","Amadou Diallo","England",18,56,71,"West Ham United","LM",325000,3000
"590","Bartosz Zynek","Poland",19,56,66,"Wisła Płock","LM",3e+05,650
"591","Lucas Mauragis","Australia",19,56,69,"Newcastle Jets","LM",350000,500
"592","Omar Al Jadaani","Saudi Arabia",22,56,65,"Al Ittihad","LM",325000,5000
"593","Dayle Rooney","Republic of Ireland",23,56,62,"Drogheda United","LM",230000,500
"594","Ryunosuke Sagara","Japan",18,56,69,"Sagan Tosu","LM",325000,500
"595","Kamron Habibullah","Canada",17,56,76,"Vancouver Whitecaps FC","LM",375000,500
"596","Farukh Choudhary","India",24,56,59,"Jamshedpur FC","LM",2e+05,500
"597","Yannis Lembezat","France",19,56,66,"Pau FC","LM",3e+05,550
"598","Yuji Kitajima","Japan",20,56,67,"Avispa Fukuoka","LM",325000,650
"599","Andrei Florescu","Romania",18,56,69,"FC Dinamo 1948 Bucureşti","LM",325000,500
"600","Naoki Sutoh","Japan",18,56,70,"Kashima Antlers","LM",325000,600
"601","Hussain Al Hajouj","Saudi Arabia",23,56,62,"Al Raed","LM",230000,3000
"602","Charlie Williams","England",17,55,66,"Burton Albion","LM",250000,500
"603","Ilyes Najim","France",18,55,75,"Stade Malherbe Caen","LM",350000,500
"604","Mateusz Winciersz","Poland",20,55,64,"Piast Gliwice","LM",275000,1000
"605","Yaya Dukuly","Australia",18,55,69,"Adelaide United","LM",3e+05,500
"606","Jakub Antczak","Poland",17,55,74,"Lech Poznań","LM",325000,500
"607","Imran Khan","India",26,55,55,"NorthEast United FC","LM",140000,500
"608","Marc Walsh","Republic of Ireland",20,55,69,"Derry City","LM",3e+05,500
"609","Cameron Wilson","England",18,55,62,"Scunthorpe United","LM",240000,850
"610","Abdullah Nasser","Saudi Arabia",24,55,58,"Abha Club","LM",170000,2000
"611","Rochharzela Rochharzela","India",23,55,61,"NorthEast United FC","LM",2e+05,500
"612","Garang Kuol","Egypt",16,55,77,"Central Coast Mariners","LM",4e+05,500
"613","Walter Gaona","Paraguay",19,55,69,"Club River Plate Asunción","LM",3e+05,500
"614","Jesús Hernández","Mexico",19,55,69,"Pachuca","LM",3e+05,1000
"615","Moritz Wels","Austria",16,55,73,"SK Sturm Graz","LM",325000,500
"616","Pedro Paulo Kasanzi Lubamba","Angola",18,55,69,"Royale Union Saint-Gilloise","LM",3e+05,850
"617","Nandhakumar Sekar","India",25,55,56,"Odisha FC","LM",150000,500
"618","Jojea Kwizera","Congo DR",22,55,64,"Club de Foot Montréal","LM",275000,1000
"619","Matt Hundley","United States",21,55,67,"Colorado Rapids","LM",3e+05,950
"620","Adrian Măr","Romania",18,55,68,"AFC UTA Arad","LM",3e+05,550
"621","Aniket Jadhav","India",20,55,68,"Hyderabad FC","LM",3e+05,500
"622","Wilfredo Rivera","Puerto Rico",17,54,69,"Orlando City Soccer Club","LM",250000,500
"623","Calvin Harris","England",21,54,64,"FC Cincinnati","LM",240000,950
"624","Dominik Banach","Poland",17,54,71,"Radomiak Radom","LM",275000,500
"625","Erik Grandelius","Sweden",19,54,62,"Degerfors IF","LM",230000,500
"626","Corey Hollman","Australia",17,54,75,"Sydney FC","LM",350000,500
"627","Henrik Skogvold","Norway",16,54,72,"Lillestrøm SK","LM",275000,500
"628","Nelson Iseguan","England",18,54,66,"Exeter City","LM",250000,700
"629","Constantin Șerban","Romania",18,54,71,"CS Mioveni","LM",275000,500
"630","Nongdamba Naorem","India",21,54,64,"FC Goa","LM",240000,500
"631","Michał Surzyn","Poland",17,54,69,"Jagiellonia Białystok","LM",250000,500
"632","Stephen Doherty","Republic of Ireland",21,54,65,"Finn Harps","LM",240000,500
"633","Yacoub Al Hassan","Mali",20,54,69,"Al Taawoun","LM",250000,3000
"634","Komal Thatal","India",20,54,67,"Jamshedpur FC","LM",250000,500
