"","name","country","age","overall","potential","club","pos","value","wage"
"318","Maxim Leitsch","Germany",23,73,79,"VfL Bochum 1848","CB",4400000,16000
"319","Sinaly Diomande","Côte d'Ivoire",20,73,81,"Olympique Lyonnais","CB",6e+06,28000
"320","Matteo Lovato","Italy",21,73,82,"Cagliari","CB",6500000,22000
"321","Joe Worrall","England",24,72,78,"Nottingham Forest","CB",3400000,26000
"322","Paul Jaeckel","Germany",22,72,78,"1. FC Union Berlin","CB",3400000,16000
"323","Sergio Postigo Redondo","Spain",32,72,72,"Levante Unión Deportiva","CB",1500000,17000
"324","Nikola Maksimovic","Serbia",29,72,72,"Genoa","CB",2e+06,12000
"325","Matt Miazga","United States",25,72,75,"Deportivo Alavés","CB",2800000,51000
"326","Jemerson de Jesus Nascimento","Brazil",28,72,73,"FC Metz","CB",2200000,13000
"327","Kamil Glik","Poland",33,72,72,"Benevento","CB",1100000,3000
"328","Stefan Ilsanker","Austria",32,72,72,"Eintracht Frankfurt","CB",1500000,18000
"329","Boško Šutalo","Croatia",21,72,79,"Hellas Verona","CB",4400000,20000
"330","Xabier Etxeita Gorritxat.","Spain",33,72,72,"SD Eibar","CB",1100000,8000
"331","Tony Jantschke","Germany",31,72,72,"Borussia Mönchengladbach","CB",1600000,18000
"332","Kévin Théophile-Catherine","France",31,72,72,"Dinamo Zagreb","CB",1600000,650
"333","Shogo Taniguchi","Japan",29,72,72,"Kawasaki Frontale","CB",2e+06,9000
"334","Carlos Cuesta","Colombia",22,72,79,"KRC Genk","CB",4400000,10000
"335","Danilo Barbosa da Silva","Brazil",25,72,76,"OGC Nice","CB",2900000,19000
"336","Maxime Chanot","Luxembourg",31,72,72,"New York City FC","CB",1600000,6000
"337","Adil Rami","France",35,72,72,"ESTAC Troyes","CB",625000,9000
"338","Jonás Ramalho Chimeno","Angola",28,72,74,"CA Osasuna","CB",2400000,18000
"339","Zinho Vanheusden","Belgium",21,72,80,"Genoa","CB",4900000,35000
"340","Joseph Okumu","Kenya",24,72,77,"KAA Gent","CB",3200000,13000
"341","Tanguy Nianzou","France",19,72,85,"FC Bayern München","CB",5e+06,20000
"342","Christian Burgess","England",29,72,72,"Royale Union Saint-Gilloise","CB",2e+06,12000
"343","Håvard Nordtveit","Norway",31,72,72,"TSG Hoffenheim","CB",1600000,21000
"344","Kyle Bartley","England",30,72,72,"West Bromwich Albion","CB",1900000,27000
"345","Lloyd Kelly","England",22,72,80,"AFC Bournemouth","CB",4900000,19000
"346","Chris Mepham","Wales",23,72,77,"AFC Bournemouth","CB",3200000,19000
"347","Lyanco Neves Vojnovic","Brazil",24,72,79,"Southampton","CB",4400000,27000
"348","Semi Ajayi","Nigeria",27,72,73,"West Bromwich Albion","CB",2400000,27000
"349","Francisco Sierralta","Chile",24,72,78,"Watford","CB",3400000,27000
"350","Joe Rodon","Wales",23,72,81,"Tottenham Hotspur","CB",4900000,40000
"351","Keven Schlotterbeck","Germany",24,72,76,"Sport-Club Freiburg","CB",3e+06,15000
"352","Modibo Sagnan","France",22,72,81,"CD Tondela","CB",4900000,17000
"353","Hernan Lemonez","Chile",37,72,72,"Club Deportivo Palestino","CB",425000,3000
"354","Javier García Fernández","Spain",34,72,72,"Boavista FC","CB",750000,10000
"355","Jorge Meré Pérez","Spain",24,72,77,"Club América","CB",3200000,24000
"356","Pedro Bigas Rigo","Spain",30,72,72,"Elche CF","CB",1900000,13000
"357","Filip Kaša","Czech Republic",27,72,73,"FC Viktoria Plzen","CB",2400000,750
"358","Scott McKenna","Scotland",24,72,77,"Nottingham Forest","CB",3200000,26000
"359","Jérôme Onguéné","Cameroon",23,72,78,"FC Red Bull Salzburg","CB",3400000,15000
"360","Oumar Solet","France",21,72,82,"FC Red Bull Salzburg","CB",4900000,13000
"361","Jesús Angulo","Mexico",23,72,79,"Tigres U.A.N.L.","CB",4400000,24000
"362","Willyan da Silva Rocha","Brazil",26,72,75,"Portimonense SC","CB",2700000,6000
"363","Michal Helik","Poland",25,72,75,"Barnsley","CB",2800000,26000
"364","Mario Vuškovic","Croatia",19,72,83,"Hamburger SV","CB",4700000,6000
"365","Juan Pablo Segovia","Argentina",32,72,72,"Puebla FC","CB",1500000,7000
"366","Tomáš Kalas","Czech Republic",28,72,73,"Bristol City","CB",2200000,23000
"367","Andrei Burca","Romania",28,72,73,"CFR Cluj","CB",2200000,12000
"368","Luís Hernández Rodríguez","Spain",32,72,72,"Cádiz CF","CB",1500000,19000
"369","David Costas Cordal","Spain",26,72,75,"Real Oviedo","CB",2700000,8000
"370","Matt Clarke","England",24,72,76,"West Bromwich Albion","CB",3e+06,29000
"371","Jack Robinson","England",27,72,73,"Sheffield United","CB",2400000,19000
"372","Ramiro Funes Mori","Argentina",30,72,72,"Al Nassr","CB",1900000,24000
"373","Nicolai Boilesen","Denmark",29,72,72,"F.C. København","CB",2e+06,15000
"374","Ben Gibson","England",28,72,72,"Norwich City","CB",2e+06,23000
"375","Stanley Nsoki","France",22,72,78,"Club Brugge KV","CB",3400000,14000
"376","Jan Paul van Hecke","Netherlands",21,72,81,"Blackburn Rovers","CB",4900000,24000
"377","Steve Cook","England",30,72,72,"Nottingham Forest","CB",1900000,31000
"378","Osmar Ibañez Barba","Spain",33,72,72,"FC Seoul","CB",1100000,5000
"379","Guzmán Corujo","Uruguay",23,72,79,"Club Nacional de Football","CB",4400000,750
"380","Konstantinos Laifis","Cyprus",28,72,72,"Standard de Liège","CB",2e+06,12000
"381","Ardian Ismajli","Albania",24,72,76,"Empoli","CB",3e+06,25000
"382","Panagiotis Retsos","Greece",22,72,76,"Hellas Verona","CB",3100000,15000
"383","Jeffrey Bruma","Netherlands",29,71,71,"Kasimpasa SK","CB",1600000,10000
"384","Márton Dárdai","Germany",19,71,83,"Hertha BSC","CB",4200000,12000
"385","Andreu Fontàs Prat","Spain",31,71,71,"Sporting Kansas City","CB",1300000,5000
"386","Anfernee Dijksteel","Netherlands",24,71,75,"Middlesbrough","CB",2400000,14000
"387","Filip Benkovic","Croatia",23,71,76,"Udinese Calcio","CB",2600000,9000
"388","Abdoulaye Seck","Senegal",29,71,72,"Royal Antwerp FC","CB",1700000,13000
"389","Mateo Pavlovic","Croatia",31,71,71,"Amiens SC","CB",1300000,5000
"390","Ben Cabango","Wales",21,71,81,"Swansea City","CB",3900000,12000
"391","Leo Østigård","Norway",21,71,81,"Genoa","CB",3900000,21000
"392","Christoph Zimmermann","Germany",28,71,71,"Norwich City","CB",1600000,21000
"393","Farouk Chafaï","Algeria",31,71,71,"Damac FC","CB",1300000,13000
"394","Jérémy Morel","Madagascar",37,71,71,"FC Lorient","CB",325000,8000
"395","Stéphane M'Bia","Cameroon",35,71,71,"CF Fuenlabrada","CB",5e+05,4000
"396","Ryan Bennett","England",31,71,71,"Swansea City","CB",1300000,17000
"397","Marius Lode","Norway",28,71,72,"FC Schalke 04","CB",1800000,8000
"398","Jorge Filipe Oliveira Fernandes","Portugal",24,71,75,"Vitória de Guimarães","CB",2400000,6000
"399","Malick Thiaw","Germany",19,71,83,"FC Schalke 04","CB",4200000,4000
"400","Edson André Sitoe","Mozambique",32,71,71,"FC Girondins de Bordeaux","CB",1200000,15000
"401","Bruno de Lara Fuchs","Brazil",22,71,79,"PFC CSKA Moscow","CB",3900000,20000
"402","Andy Pelmard","France",21,71,83,"FC Basel 1893","CB",4300000,13000
"403","Alejandro Francés Torrijo","Spain",18,71,81,"Real Zaragoza","CB",3700000,2000
"404","Mads Juel Andersen","Denmark",23,71,77,"Barnsley","CB",2700000,21000
"405","Unai Bilbao Arteta","Spain",27,71,73,"Club Atlético de San Luis","CB",2e+06,10000
"406","Giannis Michailidis","Greece",21,71,78,"PAOK","CB",3500000,600
"407","Nikola Maraš","Serbia",25,71,76,"Rayo Vallecano","CB",2500000,7000
"408","Armel Bella Kotchap","Germany",19,71,83,"VfL Bochum 1848","CB",4200000,8000
"409","Scott Dann","England",34,71,71,"Reading","CB",6e+05,17000
"410","Kal Naismith","Scotland",29,71,71,"Luton Town","CB",1600000,9000
"411","David Lischka","Czech Republic",23,71,73,"AC Sparta Praha","CB",2200000,550
"412","Felix Torres","Ecuador",24,71,78,"Santos Laguna","CB",3500000,11000
"413","Koffi Djidji","Côte d'Ivoire",28,71,72,"Torino F.C.","CB",1800000,24000
"414","Lilian Brassier","France",21,71,78,"Stade Brestois 29","CB",3500000,8000
"415","Matheus Soares Thuler","Brazil",22,71,77,"Montpellier Hérault SC","CB",2700000,13000
"416","Kamil Piatkowski","Poland",21,71,80,"FC Red Bull Salzburg","CB",3900000,11000
"417","Eduardo Filipe Quaresma","Portugal",19,71,83,"CD Tondela","CB",4200000,4000
"418","Anthony Briançon","France",26,71,72,"Nîmes Olympique","CB",1900000,5000
"419","Benedikt Zech","Austria",30,71,71,"Pogon Szczecin","CB",1500000,6000
"420","Francisco Vélez Jiménez","Spain",30,71,71,"Panathinaikos FC","CB",1500000,550
"421","Youssouf Ndayishimiye","Burundi",22,71,80,"Istanbul Basaksehir FK","CB",3900000,17000
"422","Johan Vásquez","Mexico",22,71,82,"Genoa","CB",3900000,7000
"423","Dominic Hyam","Scotland",25,71,74,"Coventry City","CB",2200000,13000
"424","Bart Schenkeveld","Netherlands",29,71,71,"Panathinaikos FC","CB",1600000,600
"425","Sepp van den Berg","Netherlands",19,71,81,"Preston North End","CB",3800000,25000
"426","Richard Schunke","Argentina",29,71,71,"Independiente del Valle","CB",1600000,750
"427","Srdan Babic","Serbia",25,71,76,"Unión Deportiva Almería","CB",2500000,7000
"428","Jorge Cuenca Barreno","Spain",21,71,82,"Getafe CF","CB",3900000,12000
"429","Ivanildo Jorge Mendes Fernandes","Portugal",25,71,76,"FC Vizela","CB",2500000,4000
"430","Kevin Long","Republic of Ireland",30,71,71,"Burnley","CB",1500000,20000
"431","Leonardo Henriques Coelho","Brazil",28,71,72,"Club Nacional de Football","CB",1800000,800
"432","Leonardo Duarte da Silva","Brazil",24,71,76,"Istanbul Basaksehir FK","CB",2600000,17000
"433","Bakaye Dibassy","Mali",31,71,71,"Minnesota United FC","CB",1300000,5000
"434","Maxime Estève","France",19,71,81,"Montpellier Hérault SC","CB",3800000,8000
"435","Lukas Klünter","Germany",25,70,74,"Hertha BSC","CB",2e+06,19000
"436","Harisson Marcelin","France",21,70,80,"AS Monaco","CB",3300000,16000
"437","Haret Ortega","Mexico",21,70,79,"Deportivo Toluca","CB",3300000,8000
"438","Alin To<U+0219>ca","Romania",29,70,70,"Gazisehir Gaziantep F.K.","CB",1300000,8000
"439","Fatih Kuruçuk","Turkey",23,70,75,"Atakas Hatayspor","CB",2200000,7000
"440","Francisco Montero Rubio","Spain",22,70,76,"Besiktas JK","CB",2300000,17000
"441","Sam Beukema","Netherlands",22,70,79,"AZ Alkmaar","CB",3300000,5000
"442","Alexandru Pascanu","Romania",22,70,80,"SD Ponferradina","CB",3300000,4000
"443","John Souttar","Scotland",24,70,74,"Heart of Midlothian","CB",2100000,4000
"444","Brede Mathias Moe","Norway",29,70,70,"FK Bodø/Glimt","CB",1300000,3000
"445","Valeriy Bondar","Ukraine",22,70,80,"Shakhtar Donetsk","CB",3300000,500
"446","Daniel Ballard","Northern Ireland",21,70,78,"Millwall","CB",3300000,24000
"447","Michael Morrison","England",33,70,70,"Reading","CB",750000,15000
"448","Martin Vitík","Czech Republic",18,70,81,"AC Sparta Praha","CB",3100000,500
"449","Franco Calderón","Argentina",23,70,75,"Unión de Santa Fe","CB",2200000,6000
"450","Abdul Mumin","Ghana",23,70,78,"Vitória de Guimarães","CB",3300000,5000
"451","Miguel Brizuela","Argentina",24,70,72,"Vélez Sarsfield","CB",1800000,7000
"452","Luis Quintana","Mexico",29,70,70,"Club Necaxa","CB",1300000,8000
"453","Andrea Masiello","Italy",35,70,70,"Genoa","CB",425000,6000
"454","Jean-Armel Kana-Biyik","Cameroon",31,70,70,"FC Metz","CB",1100000,10000
"455","Michal Pazdan","Poland",33,70,70,"Jagiellonia Bialystok","CB",750000,6000
"456","Jakob Glesnes","Norway",27,70,72,"Philadelphia Union","CB",1700000,5000
"457","Henry Kessler","United States",23,70,78,"New England Revolution","CB",3300000,4000
"458","Agustín Rogel","Uruguay",23,70,77,"Estudiantes de La Plata","CB",3e+06,6000
"459","Philipp Ziereis","Germany",28,70,71,"FC St. Pauli","CB",1500000,10000
"460","Federico Peluso","Italy",37,70,70,"U.S. Sassuolo Calcio","CB",275000,11000
"461","Kasim Adams Nuhu","Ghana",26,70,72,"TSG Hoffenheim","CB",1700000,16000
"462","Maximiliano Falcón","Uruguay",24,70,74,"Colo-Colo","CB",2100000,4000
"463","Alexis Duarte","Paraguay",21,70,80,"Club Cerro Porteño","CB",3300000,500
"464","Steven Taylor","England",35,70,70,"Wellington Phoenix","CB",425000,2000
"465","Mourtada Fall","Senegal",33,70,70,"Mumbai City FC","CB",750000,2000
"466","Marius Høibråten","Norway",26,70,73,"FK Bodø/Glimt","CB",1800000,3000
"467","Fabio Pereyra","Argentina",31,70,70,"Club Atlético Central Córdoba","CB",1100000,7000
"468","Joris Gnagnon","France",24,70,74,"AS Saint-Étienne","CB",2100000,13000
"469","Jonathan Panzo","England",20,70,77,"Nottingham Forest","CB",2900000,17000
"470","Patrick William Sá De Oliveira","Brazil",24,70,76,"Estoril Praia","CB",2300000,5000
"471","Phil Jagielka","England",38,70,70,"Stoke City","CB",275000,10000
"472","Juan Antonio Ros Martínez","Spain",25,70,75,"CD Lugo","CB",2100000,5000
"473","Saïdou Sow","Guinea",18,70,81,"AS Saint-Étienne","CB",3100000,5000
"474","Mattia Bani","Italy",27,70,71,"Genoa","CB",1600000,9000
"475","Jores Okore","Denmark",28,70,71,"Changchun Yatai FC","CB",1500000,6000
"476","Guilherme Magro Pires Ramos","Portugal",23,70,75,"DSC Arminia Bielefeld","CB",2200000,11000
"477","Tomás Aresta Machado Ribeiro","Portugal",22,70,81,"Grasshopper Club Zürich","CB",3300000,6000
"478","Alfie Mawson","England",27,70,72,"Fulham","CB",1700000,26000
"479","Nélson Macedo Monte","Portugal",25,70,75,"Unión Deportiva Almería","CB",2100000,6000
"480","Juan Portillo","Argentina",21,70,78,"Unión de Santa Fe","CB",3300000,5000
"481","Ismaël Kandouss","Morocco",23,70,75,"Royale Union Saint-Gilloise","CB",2200000,8000
"482","Atinç Nukan","Turkey",27,70,72,"Göztepe SK","CB",1700000,8000
"483","Kamal Miller","Canada",24,70,73,"Club de Foot Montréal","CB",1900000,4000
"484","Oleksandr Syrota","Ukraine",21,70,79,"Dynamo Kyiv","CB",3300000,500
"485","Ante Majstorovic","Croatia",27,70,72,"Shanghai Port FC","CB",1700000,12000
"486","Iulian Cristea","Romania",26,70,72,"FCSB (Steaua)","CB",1700000,9000
"487","Bruno Ricardo Valdez Wilson","Portugal",24,70,75,"FC Vizela","CB",2200000,3000
"488","Dimitrios Nikolaou","Greece",22,70,76,"Spezia","CB",2300000,8000
"489","Yordan Osorio","Venezuela",27,70,73,"Parma","CB",1800000,3000
"490","Alex Ferrari","Italy",27,70,73,"U.C. Sampdoria","CB",1800000,10000
"491","Alejandro Arribas Garrido","Spain",32,70,70,"Fútbol Club Juárez","CB",1e+06,6000
"492","Jordi Amat Maas","Spain",29,70,70,"KAS Eupen","CB",1300000,7000
"493","Tim Ream","United States",33,70,70,"Fulham","CB",750000,26000
"494","Tommy St. Jago","Netherlands",21,70,80,"FC Utrecht","CB",3300000,6000
"495","Terence Kongolo","Netherlands",27,70,71,"Fulham","CB",1600000,26000
"496","Gilberto Sepúlveda","Mexico",22,70,76,"Club Deportivo Guadalajara","CB",2300000,19000
"497","Jimmy Dunne","Republic of Ireland",23,70,75,"Queens Park Rangers","CB",2200000,8000
"498","Carlos Rolón","Paraguay",29,70,71,"Club Cerro Porteño","CB",1500000,600
"499","Erik Palmer-Brown","United States",24,70,77,"ESTAC Troyes","CB",3e+06,9000
"500","Veysel Sari","Turkey",32,70,70,"Antalyaspor","CB",1e+06,10000
"501","Daniel Sánchez Ayala","Spain",30,70,70,"Blackburn Rovers","CB",1300000,21000
"502","Rick van Drongelen","Netherlands",22,70,77,"KV Mechelen","CB",3e+06,13000
"503","Hiroki Ito","Japan",22,70,77,"VfB Stuttgart","CB",3e+06,12000
"504","Auston Trusty","United States",22,70,76,"Colorado Rapids","CB",2300000,29000
"505","Enzo Ebosse","Cameroon",22,69,78,"Angers SCO","CB",2900000,9000
"506","David Nemeth","Austria",20,69,76,"1. FSV Mainz 05","CB",2600000,8000
"507","Antonio Briseño","Mexico",27,69,70,"Club Deportivo Guadalajara","CB",1400000,19000
"508","Koki Machida","Japan",23,69,74,"Royale Union Saint-Gilloise","CB",1900000,4000
"509","Robin Bormuth","Germany",25,69,71,"Karlsruher SC","CB",1500000,7000
"510","Chrislain Matsima","France",19,69,81,"AS Monaco","CB",3100000,10000
"511","Matheus de Mello Costa","Brazil",26,69,72,"Clube Sport Marítimo","CB",1600000,5000
"512","Ben Wilmot","England",21,69,80,"Stoke City","CB",2900000,9000
"513","Tae Wook Jeong","Korea Republic",24,69,77,"Daegu FC","CB",2900000,3000
"514","James Sands","United States",20,69,78,"Rangers FC","CB",2900000,3000
"515","Emmanuel Agbadou","Côte d'Ivoire",24,69,76,"KAS Eupen","CB",2600000,5000
"516","Maksym Taloverov","Ukraine",21,69,77,"SK Slavia Praha","CB",2900000,500
"517","Philippe Sandler","Netherlands",24,69,75,"Feyenoord","CB",2e+06,4000
"518","Levi Colwill","England",18,69,84,"Huddersfield Town","CB",3e+06,10000
"519","Strahinja Pavlovic","Serbia",20,69,80,"FC Basel 1893","CB",2900000,13000
"520","Pol García Tena","Spain",26,69,72,"CD Lugo","CB",1600000,4000
"521","Léo Pétrot","France",24,69,74,"FC Lorient","CB",1900000,7000
"522","Lukas Mühl","Germany",24,69,75,"FK Austria Wien","CB",2e+06,8000
"523","Stephan Ambrosius","Germany",22,69,76,"Hamburger SV","CB",2600000,6000
"524","Ionu<U+021B> Nedelcearu","Romania",25,69,72,"Crotone","CB",1600000,2000
"525","Nazareno Colombo","Argentina",22,69,79,"Defensa y Justicia","CB",2900000,6000
"526","Eduardo Gonzaga Mendes Santos","Brazil",23,69,73,"FC Viktoria Plzen","CB",1800000,500
"527","Gastón Ávila","Argentina",19,69,82,"Boca Juniors","CB",3100000,4000
"528","Stefan Gartenmann","Denmark",24,69,73,"SønderjyskE","CB",1800000,6000
"529","Marc-Francois Enoumba","Bolivia",28,69,69,"Club Always Ready","CB",1200000,500
"530","Andrés Andrade","Panama",22,69,76,"DSC Arminia Bielefeld","CB",2600000,10000
"531","Pedro Henrique de Oliveira Correia","Brazil",24,69,75,"Portimonense SC","CB",2e+06,4000
"532","Filippo Romagna","Italy",24,69,73,"U.S. Sassuolo Calcio","CB",1800000,11000
"533","Riccieli da Silva Júnior","Brazil",22,69,78,"Futebol Clube de Famalicão","CB",2900000,4000
"534","Ladislav Takács","Czech Republic",24,69,70,"SK Slavia Praha","CB",1500000,500
"535","Vassilios Lampropoulos","Greece",31,69,69,"VfL Bochum 1848","CB",950000,10000
"536","Jorge Sáenz de Miera","Spain",24,69,75,"CD Mirandés","CB",2e+06,12000
"537","Michael Boxall","New Zealand",32,69,69,"Minnesota United FC","CB",9e+05,4000
"538","Petar Filipovic","Croatia",30,69,69,"LASK Linz","CB",1100000,12000
"539","Marvin Ekpiteta","England",25,69,73,"Blackpool","CB",1700000,6000
"540","Timo Letschert","Netherlands",28,69,69,"AZ Alkmaar","CB",1200000,5000
"541","Kevin Wimmer","Austria",28,69,69,"SK Rapid Wien","CB",1200000,13000
"542","Donovan Pines","United States",23,69,76,"D.C. United","CB",2600000,3000
"543","Curtis Nelson","England",28,69,69,"Cardiff City","CB",1200000,15000
"544","Doneil Henry","Canada",28,69,70,"Los Angeles FC","CB",1300000,4000
"545","Stephen Welsh","Scotland",21,69,78,"Celtic","CB",2900000,15000
"546","Andrea Carboni","Italy",20,69,78,"Cagliari","CB",2900000,9000
"547","Alpaslan Öztürk","Turkey",27,69,70,"Galatasaray SK","CB",1400000,21000
"548","Kee Hee Kim","Korea Republic",31,69,69,"Ulsan Hyundai FC","CB",950000,5000
"549","Philipe Sampaio Azevedo","Brazil",26,69,72,"En Avant de Guingamp","CB",1600000,5000
"550","Jérémy Gélin","France",24,69,75,"Stade Rennais FC","CB",2e+06,15000
"551","Bill Tuiloma","New Zealand",26,69,72,"Portland Timbers","CB",1600000,4000
"552","José Manuel Velázquez","Venezuela",30,69,69,"FC Arouca","CB",1100000,4000
"553","Nuno Miguel Pereira Reis","Portugal",30,69,69,"Melbourne City FC","CB",1100000,6000
"554","Taylor Harwood-Bellis","England",19,69,82,"Stoke City","CB",3100000,21000
"555","Luis Segovia","Ecuador",23,69,75,"Independiente del Valle","CB",2e+06,500
"556","João Othávio Basso","Brazil",24,69,74,"FC Arouca","CB",1900000,3000
"557","Aiham Ousou","Sweden",21,69,77,"SK Slavia Praha","CB",2900000,500
"558","Julian Börner","Germany",30,69,69,"Hannover 96","CB",1100000,12000
"559","Enzo Martínez","Uruguay",23,69,75,"Gallos Blancos de Querétaro","CB",2e+06,5000
"560","Leo Väisänen","Finland",23,69,78,"IF Elfsborg","CB",2900000,2000
"561","Ross McCrorie","Scotland",23,69,78,"Aberdeen","CB",2900000,4000
"562","Axel Bamba","Côte d'Ivoire",21,68,77,"Paris FC","CB",2500000,2000
"563","Nikola Šipcic","Montenegro",26,68,73,"CD Tenerife","CB",1600000,4000
"564","Ranko Veselinovic","Serbia",22,68,74,"Vancouver Whitecaps FC","CB",1800000,3000
"565","Di'Shon Bernard","England",20,68,80,"Hull City","CB",2700000,22000
"566","Pierre Bardy","France",28,68,68,"Rodez Aveyron Football","CB",1e+06,2000
"567","José Manuel Fontán Mondragón","Spain",21,68,78,"RC Celta de Vigo","CB",2500000,6000
"568","Tsuyoshi Watanabe","Japan",24,68,73,"KV Kortrijk","CB",1600000,5000
"569","Nicolás Ramírez","Chile",24,68,76,"CD Huachipato","CB",2500000,3000
"570","Sheriff Sinyan","Gambia",24,68,73,"Molde FK","CB",1600000,2000
"571","Germán Guiffrey","Argentina",23,68,76,"Gimnasia y Esgrima La Plata","CB",2500000,6000
"572","Jonas David","Germany",21,68,75,"Hamburger SV","CB",2300000,4000
"573","Santiago Bueno","Uruguay",22,68,78,"Girona FC","CB",2500000,4000
"574","Sean Raggett","England",27,68,70,"Portsmouth","CB",1300000,5000
"575","Erhan Mašovic","Serbia",22,68,76,"VfL Bochum 1848","CB",2500000,8000
"576","Robin Yalçin","Germany",27,68,70,"SC Paderborn 07","CB",1300000,6000
"577","José Manuel Arias Copete","Spain",21,68,76,"SD Ponferradina","CB",2500000,2000
"578","Franklin Guerra","Ecuador",29,68,68,"LDU Quito","CB",1e+06,500
"579","Jesper Daland","Norway",21,68,80,"KSV Cercle Brugge","CB",2800000,4000
"580","Luka Lochoshvili","Georgia",23,68,73,"RZ Pellets Wolfsberger AC","CB",1600000,6000
"581","Carlos Dominguez Cáceres","Spain",20,68,78,"RC Celta de Vigo","CB",2500000,6000
"582","Moussa Sissako","Mali",20,68,78,"Standard de Liège","CB",2500000,5000
"583","Tristan Blackmon","United States",24,68,73,"Vancouver Whitecaps FC","CB",1600000,3000
"584","Igoh Ogbu","Nigeria",21,68,75,"Lillestrøm SK","CB",2300000,2000
"585","Alex Nascimento","Brazil",22,68,77,"Futebol Clube de Famalicão","CB",2500000,3000
"586","Rodrigo Tarín Higón","Spain",24,68,75,"Real Oviedo","CB",2200000,4000
"587","George Edmundson","England",23,68,76,"Ipswich Town","CB",2500000,5000
"588","Emanuel Gularte","Uruguay",23,68,75,"Puebla FC","CB",2200000,3000
"589","Hayato Araki","Japan",24,68,72,"Sanfrecce Hiroshima","CB",1600000,4000
"590","Olisa Ndah","Nigeria",23,68,76,"Orlando Pirates","CB",2500000,500
"591","Anthony Rouault","France",20,68,80,"Toulouse Football Club","CB",2700000,2000
"592","Cameron Humphreys-Grant","England",22,68,76,"SV Zulte Waregem","CB",2500000,5000
"593","Tomáš Petrášek","Czech Republic",29,68,68,"Raków Czestochowa","CB",1e+06,4000
"594","Aurélien Dawa","Cameroon",25,68,72,"FC Botosani","CB",1500000,5000
"595","Nino Galovic","Croatia",28,68,69,"FC Arouca","CB",1100000,3000
"596","Gianfranco Chávez","Peru",22,68,74,"Club Sporting Cristal","CB",1800000,500
"597","Koichi Aparicio","Peru",28,68,70,"Cienciano","CB",1200000,500
"598","Abdel Medioub","Algeria",23,68,74,"FC Girondins de Bordeaux","CB",1700000,8000
"599","Jon Pacheco Dozagarat","Spain",20,68,80,"Real Sociedad","CB",2700000,8000
"600","Jackson Porozo","Ecuador",20,68,77,"Boavista FC","CB",2500000,4000
"601","Justen Glad","United States",24,68,75,"Real Salt Lake","CB",2200000,3000
"602","Bogdan Mitrea","Romania",33,68,68,"Sepsi OSK Sf. Gheorghe","CB",575000,5000
"603","Leandro Andrade Silva","Brazil",23,68,75,"Clube Sport Marítimo","CB",2200000,4000
"604","Neraysho Kasanwirjo","Netherlands",19,68,78,"FC Groningen","CB",2400000,2000
"605","Bruno González Cabrera","Spain",31,68,68,"CD Leganés","CB",825000,5000
"606","Alexis Doldán","Paraguay",24,68,74,"Atlético Tucumán","CB",1700000,4000
"607","Žiga Laci","Slovenia",18,68,81,"AEK Athens","CB",2600000,500
"608","Martín Chiatti","Argentina",28,68,69,"Independiente Petrolero","CB",1100000,500
"609","Andrei Chindri<U+0219>","Romania",22,68,76,"Santa Clara","CB",2500000,2000
"610","Christopher Wooh","France",19,68,77,"Racing Club de Lens","CB",2400000,5000
"611","Ahmed Touba","Algeria",23,68,73,"RKC Waalwijk","CB",1600000,3000
"612","Jacob Greaves","England",20,68,77,"Hull City","CB",2500000,4000
"613","Gastón Campi","Argentina",30,68,68,"Yeni Malatyaspor","CB",1e+06,6000
"614","Mihai Bala<U+0219>a","Romania",26,68,70,"Sepsi OSK Sf. Gheorghe","CB",1300000,5000
"615","Jakov Medic","Croatia",22,68,75,"FC St. Pauli","CB",2300000,6000
"616","Frederik Jäkel","Germany",20,68,79,"KV Oostende","CB",2500000,15000
"617","Hjalmar Ekdal","Sweden",22,68,76,"Djurgårdens IF","CB",2500000,3000
"618","Guangtai Jiang","China PR",27,68,71,"Guangzhou FC","CB",1400000,9000
"619","Daniel Graovac","Bosnia and Herzegovina",27,68,70,"CFR Cluj","CB",1300000,6000
"620","Odei Onaindia Zabala","Spain",31,68,68,"CD Mirandés","CB",825000,4000
"621","Yann Aurel Bisseck","Germany",20,68,79,"Aarhus GF","CB",2500000,4000
"622","Bafodé Diakité","France",20,68,77,"Toulouse Football Club","CB",2500000,2000
"623","José Canale","Paraguay",24,68,74,"Club Libertad","CB",1700000,500
"624","Rodrigo Abascal","Uruguay",27,68,70,"Boavista FC","CB",1300000,6000
"625","Mads Bech Sørensen","Denmark",22,68,77,"Brentford","CB",2500000,14000
"626","Calvin Bassey","Nigeria",21,68,79,"Rangers FC","CB",2500000,13000
"627","Emanuel Aiwu","Austria",20,67,77,"SK Rapid Wien","CB",2100000,7000
"628","Raffael Behounek","Austria",24,67,72,"WSG Tirol","CB",1400000,3000
"629","Kevin Lomónaco","Argentina",19,67,79,"Club Atlético Lanús","CB",2300000,3000
"630","Atakan Çankaya","Turkey",23,67,73,"Göztepe SK","CB",1500000,4000
"631","Thomas Fontaine","Madagascar",30,67,67,"AS Nancy Lorraine","CB",825000,3000
"632","Anderson de Jesus Santos","Brazil",26,67,68,"FC Vizela","CB",1100000,2000
"633","Cédric Gogoua","Côte d'Ivoire",26,67,70,"PFC CSKA Moscow","CB",1200000,12000
"634","Guillem Molina Gutiérrez","Spain",20,67,76,"Valencia CF","CB",2100000,7000
